Speed,Yaw,RPM,Gear,Fuel
41.13,6.30,572.93,1,10.03
42.68,6.30,588.79,1,10.02
44.20,6.30,601.64,1,10.02
45.68,6.30,614.00,1,10.02
47.11,6.30,626.17,1,10.02
48.49,6.30,639.35,1,10.02
49.84,6.30,653.03,1,10.02
51.15,6.31,666.56,1,10.02
52.15,6.31,374.12,2,10.02
52.14,6.31,375.24,2,10.02
52.12,6.31,376.36,2,10.02
52.10,6.31,377.47,2,10.02
52.09,6.31,378.58,2,10.02
52.54,6.31,364.47,2,10.02
53.31,6.31,370.83,2,10.02
54.09,0.03,376.72,2,10.02
54.88,0.03,382.45,2,10.02
55.67,0.03,388.17,2,10.02
56.48,0.03,393.94,2,10.01
57.29,0.04,399.80,2,10.01
58.11,0.04,405.73,2,10.01
58.93,0.04,411.74,2,10.01
59.77,0.04,417.82,2,10.01
60.61,0.04,423.97,2,10.01
61.46,0.04,430.20,2,10.01
62.32,0.04,436.49,2,10.01
63.18,0.04,442.86,2,10.01
64.06,0.04,449.30,2,10.01
64.94,0.04,455.81,2,10.01
65.83,0.04,462.39,2,10.01
66.73,0.04,469.05,2,10.01
67.63,0.04,475.55,2,10.00
68.54,0.04,481.83,2,10.00
69.44,0.04,488.08,2,10.00
70.34,0.04,494.30,2,10.00
71.24,0.04,500.51,2,10.00
72.13,0.05,506.70,2,10.00
73.02,0.05,512.86,2,10.00
73.91,0.05,519.01,2,10.00
74.79,0.05,525.13,2,10.00
75.68,0.05,531.24,2,10.00
76.56,0.05,537.32,2,10.00
77.43,0.05,543.39,2,9.99
78.31,0.05,549.43,2,9.99
79.18,0.05,555.45,2,9.99
80.05,0.05,561.46,2,9.99
80.91,0.05,567.44,2,9.99
81.78,0.05,573.40,2,9.99
82.64,0.04,579.16,2,9.99
83.49,0.04,584.61,2,9.99
84.32,0.04,589.97,2,9.99
85.15,0.04,595.25,2,9.99
85.97,0.04,600.45,2,9.98
86.77,0.04,605.58,2,9.98
87.56,0.04,610.63,2,9.98
88.34,0.04,615.61,2,9.98
89.11,0.04,620.53,2,9.98
89.87,0.04,625.36,2,9.98
90.62,0.04,630.17,2,9.98
91.36,0.03,635.02,2,9.98
92.09,0.03,639.82,2,9.98
92.43,0.03,464.02,3,9.98
92.38,0.03,464.62,3,9.98
92.34,0.03,465.21,3,9.98
92.29,0.03,465.80,3,9.98
92.25,0.02,445.15,3,9.98
92.78,0.02,463.93,3,9.98
93.41,0.02,467.69,3,9.97
94.03,0.02,471.09,3,9.97
94.66,0.02,474.23,3,9.97
95.29,0.01,477.30,3,9.97
95.92,0.01,480.37,3,9.97
96.54,0.01,483.45,3,9.97
97.17,0.01,486.53,3,9.97
97.79,0.00,489.62,3,9.97
98.41,0.00,492.71,3,9.97
99.03,-0.00,495.79,3,9.97
99.64,-0.01,498.85,3,9.97
100.26,-0.01,501.89,3,9.96
100.88,-0.01,504.91,3,9.96
101.49,-0.01,507.96,3,9.96
102.11,-0.01,510.99,3,9.96
102.72,-0.01,514.02,3,9.96
103.33,-0.01,517.05,3,9.96
103.94,-0.01,520.08,3,9.96
104.55,-0.01,523.10,3,9.96
105.10,-0.01,525.84,3,9.96
105.65,-0.01,528.57,3,9.96
106.20,-0.01,531.30,3,9.96
106.75,-0.00,534.01,3,9.95
107.30,-0.00,536.73,3,9.95
107.84,-0.00,539.43,3,9.95
108.39,-0.00,542.13,3,9.95
108.93,-0.00,544.82,3,9.95
109.47,-0.00,547.51,3,9.95
110.01,-0.00,550.20,3,9.95
110.55,-0.00,552.88,3,9.95
111.09,-0.00,555.55,3,9.95
111.63,-0.00,558.22,3,9.95
112.17,-0.00,560.88,3,9.95
112.71,-0.00,563.54,3,9.94
113.24,-0.00,566.19,3,9.94
113.77,-0.00,568.83,3,9.94
114.31,-0.00,571.47,3,9.94
114.84,-0.00,574.10,3,9.94
115.37,-0.00,576.71,3,9.94
115.89,-0.00,579.21,3,9.94
116.42,-0.00,581.69,3,9.94
116.94,-0.00,584.15,3,9.94
117.45,-0.00,586.59,3,9.94
117.96,-0.00,589.01,3,9.94
118.47,-0.00,591.41,3,9.93
118.98,-0.00,593.80,3,9.93
119.48,-0.00,596.16,3,9.93
119.97,-0.00,598.51,3,9.93
120.47,-0.00,600.83,3,9.93
120.96,-0.00,603.14,3,9.93
121.44,-0.00,605.44,3,9.93
121.92,-0.00,607.71,3,9.93
122.40,-0.00,609.97,3,9.93
122.88,-0.00,612.21,3,9.93
123.35,-0.00,614.43,3,9.93
123.82,-0.00,616.63,3,9.92
124.28,-0.00,618.82,3,9.92
124.74,-0.00,620.99,3,9.92
125.20,-0.00,623.15,3,9.92
125.65,-0.00,625.28,3,9.92
126.10,-0.00,627.40,3,9.92
126.55,-0.00,629.52,3,9.92
126.99,-0.00,631.65,3,9.92
127.20,-0.00,489.88,4,9.92
127.13,-0.00,490.24,4,9.92
127.05,-0.00,490.60,4,9.92
126.97,0.00,490.96,4,9.92
126.90,0.00,491.31,4,9.92
127.06,0.00,488.13,4,9.92
127.46,0.00,490.19,4,9.92
127.85,0.00,491.89,4,9.92
128.25,0.00,493.44,4,9.91
128.65,0.00,494.95,4,9.91
129.04,0.00,496.43,4,9.91
129.44,0.00,497.92,4,9.91
129.83,0.00,499.41,4,9.91
130.23,0.00,500.91,4,9.91
130.62,0.00,502.41,4,9.91
131.01,0.00,503.91,4,9.91
131.41,0.00,505.41,4,9.91
131.80,0.00,506.91,4,9.91
132.19,0.00,508.40,4,9.91
132.58,0.00,509.89,4,9.91
132.97,0.00,511.38,4,9.90
133.36,0.00,512.86,4,9.90
133.74,0.00,514.34,4,9.90
134.13,0.00,515.82,4,9.90
134.52,0.00,517.30,4,9.90
134.90,0.00,518.77,4,9.90
135.29,0.00,520.24,4,9.90
135.67,0.00,521.71,4,9.90
136.05,0.00,523.18,4,9.90
136.44,0.00,524.64,4,9.90
136.82,0.00,526.10,4,9.90
137.20,0.00,527.55,4,9.90
137.58,0.00,529.01,4,9.89
137.96,0.00,530.46,4,9.89
138.34,0.00,531.91,4,9.89
138.72,0.01,533.35,4,9.89
139.09,0.01,534.80,4,9.89
139.47,0.01,536.23,4,9.89
139.85,0.01,537.67,4,9.89
140.22,0.01,539.11,4,9.89
140.60,0.01,540.54,4,9.89
140.97,0.01,541.96,4,9.89
141.34,0.01,543.39,4,9.89
141.71,0.01,544.81,4,9.88
142.09,0.01,546.23,4,9.88
142.46,0.01,547.65,4,9.88
142.83,0.01,549.06,4,9.88
143.20,0.01,550.48,4,9.88
143.56,0.01,551.88,4,9.88
143.93,0.01,553.29,4,9.88
144.30,0.01,554.69,4,9.88
144.67,0.01,556.09,4,9.88
145.03,0.01,557.49,4,9.88
145.40,0.01,558.88,4,9.88
145.76,0.01,560.28,4,9.87
146.13,0.01,561.67,4,9.87
146.49,0.01,563.05,4,9.87
146.85,0.01,564.43,4,9.87
147.21,0.01,565.81,4,9.87
147.57,0.01,567.19,4,9.87
147.93,0.01,568.57,4,9.87
148.29,0.01,569.94,4,9.87
148.65,0.01,571.31,4,9.87
149.01,0.01,572.68,4,9.87
149.36,0.01,574.04,4,9.87
149.72,0.01,575.40,4,9.86
150.08,0.01,576.74,4,9.86
150.43,0.01,578.05,4,9.86
150.78,0.01,579.35,4,9.86
151.13,0.01,580.65,4,9.86
151.48,0.01,581.94,4,9.86
151.83,0.01,583.22,4,9.86
152.17,0.01,584.49,4,9.86
152.52,0.01,585.76,4,9.86
152.86,0.01,587.02,4,9.86
153.20,0.01,588.27,4,9.86
153.53,0.01,589.52,4,9.85
153.87,0.01,590.76,4,9.85
154.20,0.01,591.99,4,9.85
154.54,0.01,593.22,4,9.85
154.87,0.01,594.44,4,9.85
155.19,0.01,595.65,4,9.85
155.52,0.01,596.86,4,9.85
155.85,0.01,598.06,4,9.85
156.17,0.01,599.25,4,9.85
156.49,0.01,600.44,4,9.85
156.81,0.01,601.62,4,9.85
157.13,0.01,602.80,4,9.84
157.45,0.01,603.97,4,9.84
157.78,0.01,605.20,4,9.84
158.13,0.01,606.48,4,9.84
158.47,0.01,607.74,4,9.84
158.81,0.01,608.99,4,9.84
159.15,0.01,610.24,4,9.84
159.49,0.01,611.48,4,9.84
159.82,0.01,612.71,4,9.84
160.15,0.01,613.94,4,9.84
160.48,0.01,615.16,4,9.83
160.81,0.01,616.37,4,9.83
161.14,0.01,617.57,4,9.83
161.47,0.01,618.77,4,9.83
161.79,0.01,619.96,4,9.83
162.11,0.01,621.15,4,9.83
162.43,0.00,622.33,4,9.83
162.74,0.00,623.50,4,9.83
163.06,0.00,624.66,4,9.83
163.37,-0.00,625.82,4,9.83
163.68,-0.00,626.97,4,9.82
163.79,-0.01,502.64,5,9.82
163.65,-0.01,502.94,5,9.82
163.51,-0.01,503.24,5,9.82
163.36,-0.02,503.53,5,9.82
163.20,-0.03,489.46,5,9.82
163.36,-0.04,501.05,5,9.82
163.59,-0.05,502.43,5,9.82
163.81,-0.06,503.65,5,9.82
164.00,-0.08,504.83,5,9.82
164.18,-0.09,506.02,5,9.82
163.69,-0.11,387.24,5,9.82
160.57,-0.12,350.85,5,9.82
157.42,-0.14,351.13,5,9.82
154.15,-0.16,343.44,5,9.82
151.68,-0.19,366.02,5,9.82
148.29,-0.21,400.88,4,9.82
145.92,-0.22,398.57,4,9.82
143.92,-0.22,396.29,4,9.82
141.99,-0.22,394.04,4,9.82
140.01,-0.21,391.81,4,9.82
138.11,-0.21,298.10,4,9.82
136.53,-0.21,296.53,4,9.82
134.34,-0.21,316.50,4,9.82
132.31,-0.21,284.81,4,9.82
130.95,-0.21,262.18,4,9.82
130.09,-0.21,246.36,4,9.82
129.08,-0.19,274.09,4,9.82
128.22,-0.18,238.51,4,9.82
127.66,-0.17,234.96,4,9.82
127.09,-0.15,240.79,4,9.82
126.15,-0.14,253.57,4,9.82
124.88,-0.13,260.98,4,9.82
123.15,-0.12,289.50,4,9.82
119.90,-0.13,312.99,4,9.82
116.50,-0.14,291.83,4,9.82
113.59,-0.15,273.82,4,9.82
110.87,-0.17,341.07,3,9.82
108.24,-0.19,339.43,3,9.82
105.84,-0.21,337.80,3,9.82
103.63,-0.22,336.20,3,9.82
101.28,-0.24,334.60,3,9.82
98.89,-0.26,288.54,3,9.82
96.37,-0.28,308.39,3,9.82
93.89,-0.31,327.03,3,9.82
92.50,-0.33,391.64,3,9.82
91.74,-0.34,441.40,3,9.82
91.40,-0.34,513.49,3,9.82
91.39,-0.33,536.90,3,9.82
91.67,-0.31,534.61,3,9.82
92.23,-0.27,524.90,3,9.82
92.98,-0.23,512.06,3,9.81
93.57,-0.17,520.55,3,9.81
94.44,-0.12,480.73,3,9.81
95.14,-0.08,475.52,3,9.81
95.79,-0.04,477.32,3,9.81
96.43,-0.01,473.14,3,9.81
96.95,0.01,481.24,3,9.81
97.44,0.03,487.46,3,9.81
97.94,0.04,492.04,3,9.81
98.44,0.06,495.41,3,9.81
98.90,0.07,502.26,3,9.81
97.85,0.08,114.38,3,9.81
97.71,0.09,130.09,3,9.81
97.65,0.11,160.20,3,9.81
96.24,0.12,442.94,3,9.81
96.28,0.08,478.03,3,9.81
96.40,0.03,485.91,3,9.80
96.60,-0.00,486.17,3,9.80
96.84,-0.01,514.12,3,9.80
97.20,0.01,524.91,3,9.80
97.74,0.02,511.89,3,9.80
98.34,0.04,499.84,3,9.80
98.90,0.05,498.13,3,9.80
99.45,0.06,499.77,3,9.80
100.01,0.06,502.16,3,9.80
100.57,0.08,505.01,3,9.80
101.14,0.09,508.06,3,9.80
101.64,0.11,526.14,3,9.79
102.31,0.13,515.19,3,9.79
102.92,0.15,516.50,3,9.79
103.53,0.18,519.66,3,9.79
104.12,0.20,525.77,3,9.79
104.75,0.21,524.98,3,9.79
105.38,0.19,526.81,3,9.79
105.99,0.18,529.75,3,9.79
106.60,0.17,532.86,3,9.79
107.20,0.15,535.49,3,9.79
107.81,0.13,537.97,3,9.78
108.40,0.12,541.70,3,9.78
108.99,0.10,544.89,3,9.78
109.58,0.09,547.92,3,9.78
110.17,0.07,549.25,3,9.78
110.74,0.06,553.08,3,9.78
111.30,0.05,556.85,3,9.78
111.85,0.04,560.33,3,9.78
112.38,0.03,563.65,3,9.78
112.92,0.03,564.53,3,9.78
113.40,0.02,569.58,3,9.77
113.87,0.02,574.47,3,9.77
114.33,0.02,578.67,3,9.77
114.76,0.02,582.30,3,9.77
115.17,0.02,582.75,3,9.77
115.53,0.02,588.73,3,9.77
115.87,0.03,594.41,3,9.77
116.20,0.03,598.20,3,9.77
116.54,0.03,597.04,3,9.77
116.83,0.03,600.75,3,9.77
117.10,0.04,606.86,3,9.76
117.36,0.04,610.90,3,9.76
117.62,0.04,612.40,3,9.76
117.90,0.04,609.37,3,9.76
118.13,0.05,614.50,3,9.76
118.35,0.05,617.42,3,9.76
118.58,0.05,618.43,3,9.76
118.82,0.05,615.41,3,9.76
119.04,0.05,618.97,3,9.76
119.24,0.05,621.74,3,9.76
119.45,0.05,622.92,3,9.75
119.66,0.05,623.55,3,9.75
119.89,0.06,622.52,3,9.75
120.09,0.06,625.05,3,9.75
120.30,0.06,626.44,3,9.75
120.50,0.06,627.16,3,9.75
120.72,0.06,626.17,3,9.75
120.93,0.06,628.33,3,9.75
119.75,0.06,517.28,3,9.75
119.15,0.06,580.49,3,9.75
119.00,0.07,594.46,3,9.75
119.02,0.08,612.58,3,9.75
119.15,0.08,623.88,3,9.75
119.32,0.08,626.83,3,9.74
119.54,0.07,626.68,3,9.74
119.79,0.07,625.47,3,9.74
120.07,0.06,623.35,3,9.74
120.36,0.05,622.44,3,9.74
120.64,0.05,621.99,3,9.74
120.89,0.05,624.06,3,9.74
121.14,0.05,625.48,3,9.74
121.37,0.05,626.70,3,9.74
120.18,0.05,519.84,3,9.74
119.58,0.06,582.75,3,9.74
119.42,0.07,597.07,3,9.74
119.45,0.07,615.23,3,9.73
119.57,0.08,626.32,3,9.73
119.72,0.08,629.69,3,9.73
119.88,0.07,634.73,3,9.73
120.09,0.06,629.54,3,9.73
120.35,0.05,626.09,3,9.73
120.60,0.05,625.46,3,9.73
120.83,0.05,629.38,3,9.73
121.04,0.05,629.63,3,9.73
121.27,0.05,628.45,3,9.73
121.48,0.05,630.12,3,9.73
121.68,0.05,632.19,3,9.72
121.83,0.05,639.34,3,9.72
122.04,0.05,635.00,3,9.72
122.28,0.05,634.16,3,9.72
122.53,0.04,634.94,3,9.72
122.74,0.04,643.33,3,9.72
123.02,0.03,637.43,3,9.72
123.34,0.03,633.97,3,9.72
123.66,0.02,632.95,3,9.72
123.96,0.02,639.32,3,9.72
124.31,0.01,638.86,3,9.71
124.70,-0.00,633.41,3,9.71
125.09,-0.01,632.54,3,9.71
125.48,-0.02,633.86,3,9.71
125.86,-0.03,638.50,3,9.71
126.31,-0.05,635.01,3,9.71
126.75,-0.06,635.35,3,9.71
127.12,-0.08,492.62,4,9.71
127.02,-0.10,492.99,4,9.71
126.92,-0.11,493.37,4,9.71
126.83,-0.13,493.74,4,9.71
126.74,-0.15,494.10,4,9.71
126.94,-0.17,485.38,4,9.71
127.37,-0.16,489.15,4,9.71
127.80,-0.15,491.41,4,9.71
128.23,-0.14,493.15,4,9.70
128.70,-0.13,489.39,4,9.70
129.09,-0.12,494.29,4,9.70
129.48,-0.11,497.37,4,9.70
129.87,-0.10,499.48,4,9.70
130.27,-0.09,500.57,4,9.70
130.67,-0.08,500.68,4,9.70
131.04,-0.07,503.38,4,9.70
131.41,-0.06,505.28,4,9.70
131.78,-0.05,506.80,4,9.70
132.15,-0.04,507.36,4,9.70
132.51,-0.03,509.33,4,9.69
132.87,-0.02,510.95,4,9.69
133.22,-0.02,512.44,4,9.69
133.56,-0.01,515.22,4,9.69
133.91,-0.01,515.75,4,9.69
134.24,-0.01,517.00,4,9.69
134.57,-0.01,518.55,4,9.69
134.83,-0.01,529.10,4,9.69
135.21,-0.01,523.03,4,9.69
135.53,-0.01,523.20,4,9.69
135.83,-0.01,524.70,4,9.69
135.94,-0.01,553.87,4,9.68
136.42,-0.00,530.01,4,9.68
136.76,-0.01,528.47,4,9.68
137.08,-0.01,530.26,4,9.68
137.39,-0.01,534.41,4,9.68
137.75,-0.01,533.26,4,9.68
138.11,-0.01,533.90,4,9.68
138.51,-0.01,528.47,4,9.68
138.82,-0.02,533.54,4,9.68
139.16,-0.02,536.71,4,9.68
139.53,-0.01,538.23,4,9.67
139.92,-0.01,535.33,4,9.67
140.25,-0.01,539.07,4,9.67
140.60,-0.00,541.17,4,9.67
140.95,0.00,542.61,4,9.67
141.31,0.00,542.00,4,9.67
141.64,0.01,544.60,4,9.67
141.98,0.01,546.36,4,9.67
142.32,0.01,545.50,4,9.67
142.64,0.01,548.27,4,9.67
142.95,0.01,550.23,4,9.67
143.27,0.01,551.74,4,9.66
143.58,0.01,552.40,4,9.66
143.88,0.01,554.12,4,9.66
144.15,0.01,555.49,4,9.66
144.43,0.01,556.54,4,9.66
144.70,0.01,558.40,4,9.66
144.98,0.01,558.87,4,9.66
145.26,0.01,559.70,4,9.66
145.53,0.01,560.70,4,9.66
145.80,0.02,563.88,4,9.66
146.11,0.02,563.12,4,9.65
146.40,0.02,563.57,4,9.65
146.67,0.02,567.19,4,9.65
146.96,0.03,569.21,4,9.65
147.29,0.03,567.30,4,9.65
147.59,0.03,567.72,4,9.65
147.84,0.04,576.17,4,9.65
148.17,0.04,574.51,4,9.65
148.52,0.04,571.68,4,9.65
148.84,0.05,572.16,4,9.65
149.06,0.05,587.24,4,9.65
149.44,0.06,579.47,4,9.64
149.80,0.06,576.30,4,9.64
150.13,0.07,576.90,4,9.64
150.46,0.07,576.45,4,9.64
150.77,0.06,578.86,4,9.64
151.08,0.06,579.61,4,9.64
151.42,0.06,575.13,4,9.64
151.68,0.05,579.74,4,9.64
151.94,0.05,582.31,4,9.64
152.21,0.05,583.87,4,9.64
152.32,0.05,606.49,4,9.64
152.64,0.05,595.71,4,9.63
152.98,0.04,587.99,4,9.63
153.04,0.04,621.34,4,9.63
153.04,0.04,639.18,4,9.63
153.37,0.04,602.12,4,9.63
153.75,0.04,589.97,4,9.63
154.03,0.04,592.85,4,9.63
154.29,0.04,596.66,4,9.63
154.57,0.04,597.21,4,9.63
154.85,0.04,597.75,4,9.63
155.11,0.03,600.89,4,9.63
155.38,0.03,602.69,4,9.63
155.65,0.03,604.07,4,9.62
155.93,0.03,604.42,4,9.62
156.19,0.03,606.21,4,9.62
156.44,0.02,610.77,4,9.62
156.73,0.02,608.86,4,9.62
157.01,0.02,609.33,4,9.62
157.21,0.02,622.24,4,9.62
157.55,0.02,614.33,4,9.62
157.86,0.01,610.94,4,9.62
158.16,0.01,610.81,4,9.62
158.47,0.02,608.97,4,9.62
158.77,0.02,609.28,4,9.61
159.06,0.02,610.10,4,9.61
159.37,0.02,609.07,4,9.61
159.64,0.02,611.84,4,9.61
159.92,0.02,613.39,4,9.61
160.22,0.01,612.20,4,9.61
160.49,0.01,614.46,4,9.61
160.76,0.01,616.30,4,9.61
161.03,0.01,617.65,4,9.61
161.31,0.01,617.07,4,9.61
161.58,0.01,619.12,4,9.61
161.84,0.01,620.54,4,9.60
162.11,0.01,620.48,4,9.60
162.37,0.01,621.92,4,9.60
162.62,0.01,623.33,4,9.60
162.88,0.01,624.44,4,9.60
163.13,0.01,624.64,4,9.60
163.38,0.01,626.02,4,9.60
163.63,0.01,627.11,4,9.60
163.82,0.01,502.83,5,9.60
163.68,0.01,503.10,5,9.60
163.52,0.01,503.36,5,9.60
163.35,0.01,503.63,5,9.60
163.19,0.01,503.89,5,9.60
163.08,0.01,497.99,5,9.60
163.28,0.02,500.66,5,9.60
163.50,0.02,502.15,5,9.60
163.72,0.01,502.64,5,9.59
163.94,0.01,502.94,5,9.59
164.17,0.01,503.47,5,9.59
164.38,0.01,505.24,5,9.59
164.61,0.01,505.23,5,9.59
164.84,0.01,505.58,5,9.59
165.04,0.01,507.98,5,9.59
165.28,0.01,507.85,5,9.59
165.51,0.01,507.73,5,9.59
165.74,0.01,508.21,5,9.59
165.95,0.01,510.96,5,9.59
166.19,0.01,510.12,5,9.59
166.43,0.01,510.32,5,9.58
166.63,0.01,514.34,5,9.58
166.88,0.01,513.03,5,9.58
167.12,0.01,512.60,5,9.58
167.38,0.02,510.27,5,9.58
167.38,0.02,535.75,5,9.58
167.67,0.01,520.02,5,9.58
167.95,0.01,514.19,5,9.58
168.18,0.02,515.39,5,9.58
168.42,0.02,515.34,5,9.58
168.64,0.02,516.89,5,9.58
168.86,0.02,517.81,5,9.58
169.10,0.02,517.13,5,9.57
169.31,0.02,518.77,5,9.57
169.53,0.02,519.81,5,9.57
169.76,0.02,519.42,5,9.57
169.97,0.02,520.55,5,9.57
170.18,0.02,521.75,5,9.57
170.40,0.02,522.60,5,9.57
170.62,0.02,522.40,5,9.57
170.83,0.02,523.66,5,9.57
171.04,0.02,524.55,5,9.57
171.26,0.02,524.20,5,9.57
171.46,0.02,525.45,5,9.56
171.67,0.02,526.36,5,9.56
171.88,0.02,526.43,5,9.56
172.08,0.02,527.29,5,9.56
172.28,0.02,528.24,5,9.56
172.49,0.02,528.96,5,9.56
172.69,0.02,529.05,5,9.56
172.89,0.02,529.94,5,9.56
173.08,0.02,530.71,5,9.56
173.28,0.02,530.91,5,9.56
173.48,0.02,531.78,5,9.56
173.67,0.02,532.55,5,9.56
173.87,0.02,532.97,5,9.55
174.07,0.02,533.69,5,9.55
174.27,0.02,534.37,5,9.55
174.47,0.02,534.96,5,9.55
174.66,0.01,535.50,5,9.55
174.86,0.01,536.21,5,9.55
175.06,0.01,536.82,5,9.55
175.25,0.01,537.58,5,9.55
175.45,0.01,538.13,5,9.55
175.66,0.01,538.67,5,9.55
175.85,0.01,539.63,5,9.55
176.06,0.00,540.01,5,9.54
176.26,0.00,540.60,5,9.54
176.46,0.00,541.61,5,9.54
176.67,-0.00,542.07,5,9.54
176.87,-0.00,542.52,5,9.54
177.08,-0.00,543.03,5,9.54
177.28,-0.01,544.27,5,9.54
177.50,-0.01,544.41,5,9.54
177.70,-0.01,545.02,5,9.54
177.91,-0.01,546.58,5,9.54
178.13,-0.01,546.59,5,9.54
178.34,-0.02,547.10,5,9.53
178.55,-0.02,548.97,5,9.53
178.78,-0.02,548.95,5,9.53
179.00,-0.03,549.27,5,9.53
179.21,-0.03,551.31,5,9.53
179.45,-0.04,551.37,5,9.53
179.68,-0.04,551.53,5,9.53
179.90,-0.05,553.16,5,9.53
180.14,-0.05,553.98,5,9.53
180.38,-0.06,553.89,5,9.53
180.62,-0.06,554.42,5,9.53
180.85,-0.06,556.75,5,9.52
181.10,-0.07,556.34,5,9.52
181.35,-0.07,556.78,5,9.52
181.59,-0.08,559.71,5,9.52
181.85,-0.08,559.03,5,9.52
182.12,-0.09,559.24,5,9.52
182.38,-0.09,559.42,5,9.52
182.65,-0.09,558.84,5,9.52
182.90,-0.08,559.39,5,9.52
183.15,-0.08,559.45,5,9.52
183.39,-0.08,560.83,5,9.52
183.63,-0.07,561.84,5,9.51
183.87,-0.07,561.95,5,9.51
184.10,-0.07,563.08,5,9.51
184.33,-0.06,564.07,5,9.51
184.55,-0.06,564.77,5,9.51
184.78,-0.06,565.09,5,9.51
184.99,-0.05,566.10,5,9.51
185.20,-0.05,566.92,5,9.51
185.41,-0.05,567.18,5,9.51
185.61,-0.04,568.19,5,9.51
185.80,-0.04,569.11,5,9.51
186.00,-0.04,569.27,5,9.50
186.19,-0.04,570.19,5,9.50
186.37,-0.04,571.10,5,9.50
186.56,-0.04,571.09,5,9.50
186.73,-0.04,572.21,5,9.50
186.90,-0.03,572.92,5,9.50
187.07,-0.03,573.01,5,9.50
187.24,-0.03,573.96,5,9.50
187.40,-0.03,574.80,5,9.50
187.56,-0.03,574.89,5,9.50
187.72,-0.03,575.64,5,9.50
187.87,-0.03,576.48,5,9.49
188.02,-0.03,576.75,5,9.49
188.17,-0.03,577.15,5,9.49
188.31,-0.03,577.89,5,9.49
188.45,-0.03,578.59,5,9.49
188.59,-0.03,578.63,5,9.49
188.73,-0.03,579.47,5,9.49
188.86,-0.03,580.01,5,9.49
188.99,-0.03,579.99,5,9.49
189.12,-0.03,580.72,5,9.49
189.25,-0.03,581.30,5,9.49
189.38,-0.03,581.34,5,9.48
189.49,-0.03,582.11,5,9.48
189.61,-0.03,582.59,5,9.48
189.74,-0.03,582.53,5,9.48
189.85,-0.03,583.32,5,9.48
189.96,-0.03,583.83,5,9.48
190.08,-0.03,583.79,5,9.48
190.18,-0.03,584.46,5,9.48
190.29,-0.03,584.98,5,9.48
190.40,-0.03,584.71,5,9.48
190.51,-0.03,585.52,5,9.47
190.61,-0.03,586.03,5,9.47
190.72,-0.03,585.87,5,9.47
190.82,-0.03,586.54,5,9.47
190.92,-0.03,586.95,5,9.47
191.03,-0.03,587.00,5,9.47
191.13,-0.03,587.47,5,9.47
191.22,-0.03,587.96,5,9.47
191.33,-0.03,587.94,5,9.47
191.42,-0.03,588.38,5,9.47
191.52,-0.03,588.89,5,9.47
191.62,-0.03,588.89,5,9.46
191.71,-0.03,589.33,5,9.46
191.80,-0.03,589.76,5,9.46
191.90,-0.03,589.84,5,9.46
192.00,-0.03,590.07,5,9.46
192.09,-0.03,590.47,5,9.46
192.18,-0.03,590.70,5,9.46
192.28,-0.03,590.97,5,9.46
192.37,-0.03,591.37,5,9.46
192.46,-0.03,591.53,5,9.46
192.55,-0.03,591.73,5,9.46
192.64,-0.03,592.11,5,9.45
192.73,-0.03,592.48,5,9.45
192.82,-0.03,592.65,5,9.45
192.91,-0.03,593.00,5,9.45
193.00,-0.03,593.33,5,9.45
193.09,-0.03,593.42,5,9.45
193.17,-0.03,593.81,5,9.45
193.26,-0.03,594.12,5,9.45
