Frame,Happy,Engaged,Glasses,Left Eye,Right Eye,Looking Away,Mouth Move,Mouth Open,Yaw,Pitch,Roll
44,0,1,0,0,0,0,0,0,-15,5,5
45,0,1,0,0,0,1,0,0,-15,5,5
46,0,1,0,0,0,0,0,0,-15,5,5
47,0,1,0,0,0,0,0,0,-15,5,5
48,0,1,0,0,0,1,0,0,-15,5,5
49,0,1,0,0,0,0,0,0,-15,5,5
50,0,1,0,0,0,1,0,0,-15,5,5
51,0,1,0,0,0,0,0,0,-15,5,5
52,0,1,0,0,0,0,0,0,-15,5,5
53,0,1,0,0,0,0,0,0,-15,5,5
54,0,1,0,0,0,1,0,0,-20,5,5
55,0,1,0,0,0,0,0,0,-20,5,5
56,0,1,0,0,0,0,0,0,-15,5,5
57,0,1,0,0,0,1,1,0,-15,5,5
58,0,1,0,0,0,1,1,0,-15,5,5
59,0,1,0,0,0,1,0,0,-15,5,5
60,0,1,0,0,0,0,0,0,-20,5,5
61,0,1,0,0,0,1,0,0,-15,5,5
62,0,1,0,0,0,0,0,0,-15,5,5
63,0,1,0,0,0,1,0,0,-20,5,5
64,0,1,0,0,0,1,0,0,-15,5,5
65,0,1,0,0,0,1,0,0,-20,5,5
66,0,1,0,0,0,0,0,0,-20,5,5
67,0,1,0,0,0,1,0,0,-20,5,5
68,0,1,0,0,0,0,0,0,-20,5,5
69,0,0,0,0,0,0,0,0,-20,5,5
70,0,1,0,0,0,0,0,0,-15,5,5
71,0,0,0,0,0,1,0,0,-20,5,5
72,0,1,0,0,0,0,0,0,-20,5,5
73,0,1,0,0,0,1,0,0,-15,5,5
74,0,1,0,0,0,1,0,0,-20,5,5
75,0,1,0,0,0,1,0,0,-15,5,5
76,0,1,0,0,0,0,0,0,-20,5,5
77,0,1,0,0,0,0,0,0,-20,5,5
78,0,1,0,0,0,0,0,0,-20,5,5
79,0,0,0,0,0,0,0,0,-20,5,5
80,0,1,0,0,0,0,0,0,-20,5,0
81,0,1,0,0,0,0,0,0,-20,5,0
82,0,1,0,0,0,0,0,0,-20,5,5
83,0,0,0,0,0,0,0,0,-20,5,5
84,0,0,0,0,0,0,0,0,-20,5,5
85,0,1,0,0,0,1,0,0,-20,5,5
86,0,0,0,0,0,1,0,0,-20,10,0
87,0,0,0,0,0,1,0,0,-20,10,0
88,0,0,0,0,0,0,0,0,-20,10,0
89,0,0,0,0,0,0,0,0,-20,10,-5
90,0,0,0,0,0,0,0,0,-20,10,0
91,0,0,0,0,0,0,0,0,-20,15,-5
92,0,0,0,0,0,0,0,0,-20,15,-5
93,0,0,0,0,0,0,0,0,-20,15,-5
94,0,0,0,0,0,0,0,0,-20,15,0
95,0,0,0,0,0,1,0,0,-20,15,0
96,0,0,0,0,0,1,1,0,-15,15,0
97,0,0,0,0,0,0,1,0,-15,15,0
98,0,1,0,0,0,0,1,0,-15,15,0
99,0,1,0,0,0,0,1,0,-15,20,0
100,0,1,0,0,0,0,1,0,-15,20,-5
101,0,1,0,0,0,0,1,0,-10,15,0
102,0,1,0,0,0,0,1,0,-15,15,0
103,0,1,0,0,0,0,1,0,-15,15,-5
104,0,1,0,0,0,1,1,0,-10,15,0
105,0,1,0,0,0,0,1,0,-15,10,0
106,0,1,0,0,0,1,1,0,-15,10,-5
107,0,1,0,0,0,0,0,0,-10,10,0
108,0,1,0,0,0,0,0,0,-15,10,-5
109,0,1,0,0,0,0,1,0,-10,10,0
110,0,1,0,0,0,0,1,0,-15,10,-5
111,0,1,0,0,0,0,0,0,-15,10,-5
112,0,1,0,0,0,0,0,0,-15,15,-5
113,0,1,0,0,0,0,0,0,-15,15,-10
114,0,1,0,0,0,1,1,0,-10,10,-10
115,0,1,0,0,0,1,1,0,-15,10,-10
116,0,1,0,0,0,1,1,0,-10,10,-10
117,0,1,0,0,0,1,1,0,-15,10,-10
118,0,1,0,0,0,1,1,0,-15,10,-10
119,0,1,0,0,0,1,1,0,-10,10,-10
120,0,1,0,0,0,1,1,0,-15,10,-10
121,0,1,0,0,0,1,1,0,-15,10,-10
122,0,1,0,0,0,1,1,0,-15,10,-10
123,0,1,0,0,0,1,1,0,-15,10,-10
124,0,1,0,0,0,1,0,0,-15,10,-10
125,0,1,0,0,0,1,1,0,-15,10,-10
126,0,1,0,0,0,1,1,0,-15,10,-10
127,0,1,0,0,0,1,1,0,-15,10,-10
128,0,1,0,0,0,1,1,0,-15,10,-10
129,0,0,0,0,0,1,0,0,-15,15,-10
130,0,1,0,0,0,1,1,0,-10,15,-10
131,0,1,0,0,0,1,1,0,-15,15,-10
132,0,1,0,0,0,1,1,0,-10,15,-10
133,0,1,0,0,0,1,0,0,-15,15,-5
134,0,1,0,0,0,1,0,0,-15,15,-5
135,0,1,0,0,0,1,0,0,-15,15,-5
136,0,1,0,0,0,1,0,0,-15,15,-5
137,0,1,0,0,0,1,0,0,-15,10,-5
138,0,1,0,0,0,1,0,0,-15,10,-5
139,0,1,0,0,0,1,1,0,-15,10,-5
140,0,1,0,0,0,1,0,0,-15,10,-5
141,0,1,1,0,0,1,0,0,-15,10,-5
142,0,1,1,0,0,1,0,0,-15,10,-5
143,0,1,1,0,0,1,0,0,-15,10,-5
144,0,1,0,0,0,1,0,0,-15,10,-5
145,0,1,0,0,0,1,0,0,-15,10,-5
146,0,1,0,0,0,1,0,0,-15,10,-5
147,0,0,0,0,0,1,0,0,-20,10,-5
148,0,0,0,0,0,1,0,0,-20,10,-5
149,0,0,0,0,0,1,0,0,-20,10,-5
150,0,0,0,0,0,1,0,0,-20,10,0
151,0,0,0,0,0,1,0,0,-20,10,-5
152,0,0,0,0,0,1,0,0,-20,10,-5
153,0,0,0,0,0,1,0,0,-20,10,-5
154,0,0,0,0,0,1,0,0,-20,10,-5
155,0,0,0,0,0,1,0,0,-20,10,-5
156,0,0,0,0,0,1,0,0,-20,10,-5
157,0,0,0,0,0,1,0,0,-20,10,-5
158,0,0,0,0,0,1,0,0,-20,10,-5
159,0,0,0,0,0,1,0,0,-20,10,-10
160,0,0,0,0,0,1,0,0,-20,10,-5
161,0,0,0,0,0,1,0,0,-20,10,-10
162,0,0,0,0,0,1,0,0,-20,10,-5
163,0,0,0,0,0,1,0,0,-20,10,-5
164,0,0,0,0,0,1,0,0,-20,10,-5
165,0,0,0,0,0,1,0,0,-20,10,-5
166,0,0,0,0,0,1,0,0,-20,10,-5
167,1,0,0,0,0,1,0,0,-20,15,-5
168,0,0,0,0,0,1,0,0,-20,15,-5
169,0,0,0,0,0,1,1,0,-15,15,-10
170,0,0,0,0,0,1,1,0,-20,15,-5
171,0,0,0,0,0,1,1,0,-15,15,-5
172,0,0,0,0,0,1,0,0,-15,20,-5
173,0,0,0,0,0,1,1,0,-15,20,-5
174,1,0,0,0,0,1,1,0,-15,20,0
175,0,1,0,0,0,1,1,0,-15,20,-5
176,0,1,1,0,0,1,1,0,-10,20,-5
177,0,1,1,0,0,1,1,0,-10,20,-5
178,0,1,1,0,0,1,1,0,-10,15,-5
179,0,1,0,0,0,1,1,0,-10,15,-5
180,0,1,0,0,0,1,1,0,-10,15,-5
181,0,1,0,0,0,1,1,0,-10,15,-5
182,0,1,0,0,0,1,1,0,-5,10,-5
183,1,1,0,0,0,1,1,0,-5,10,-5
184,1,1,0,0,0,1,1,0,-5,10,-5
185,1,1,0,0,0,0,1,0,-5,10,0
186,1,1,0,0,0,1,1,0,0,5,0
187,1,1,0,0,0,1,1,0,5,5,5
188,1,1,0,0,0,1,1,0,5,5,5
189,1,1,0,0,0,1,1,0,5,5,5
190,1,1,1,0,0,1,1,0,10,5,10
191,0,1,1,0,0,1,1,0,10,5,10
192,1,0,1,0,0,1,1,0,15,5,10
193,1,0,0,0,0,1,1,0,15,5,10
194,1,1,0,0,0,1,1,0,10,5,10
195,1,1,0,0,0,1,1,0,10,5,10
196,1,1,0,0,0,1,1,0,10,5,10
197,1,0,0,0,0,1,0,0,15,5,10
198,1,1,0,0,0,1,0,0,10,5,10
199,1,1,0,0,0,1,1,0,10,0,10
200,1,1,0,0,0,1,1,0,10,0,10
201,1,0,0,0,0,1,0,0,15,0,10
202,1,1,0,0,0,1,0,0,10,0,10
203,1,1,0,0,0,1,1,0,10,0,10
204,1,1,0,0,0,1,1,0,10,5,10
205,1,1,0,0,0,1,0,0,10,0,10
206,1,1,0,0,0,1,0,0,10,0,10
207,1,1,0,0,0,1,0,0,10,0,10
208,1,1,0,0,0,1,0,0,10,0,10
209,1,1,0,0,0,1,0,0,10,0,10
210,0,1,0,0,0,1,0,0,10,0,10
211,1,1,0,0,0,1,0,0,5,5,10
212,1,1,0,0,0,1,0,0,5,5,5
213,1,1,0,0,0,1,1,0,5,0,10
214,1,1,0,0,0,1,1,0,5,-5,5
215,0,1,0,0,0,0,1,0,5,-5,10
216,0,1,0,0,0,0,1,0,5,-5,5
217,0,1,0,0,0,0,1,0,5,0,5
218,0,1,0,0,0,0,1,0,5,0,5
219,0,1,0,0,0,0,1,0,5,0,5
220,0,1,0,0,0,0,1,0,5,0,5
221,0,1,0,0,0,0,1,0,5,0,5
222,0,1,0,0,0,0,1,0,10,0,5
223,0,1,0,0,0,0,0,0,5,-5,5
224,0,1,0,0,0,0,0,0,10,-5,5
225,0,1,0,0,0,0,0,0,5,-5,5
226,0,1,0,0,0,0,0,0,10,0,5
227,0,1,0,0,0,0,0,0,10,0,5
228,0,1,0,0,0,0,0,0,5,0,5
229,0,1,0,0,0,0,0,0,5,0,5
230,0,1,0,0,0,0,0,0,5,0,5
231,0,1,0,0,0,0,0,0,5,0,5
232,0,1,0,0,0,0,0,0,5,0,5
233,0,1,0,0,0,0,0,0,5,0,5
234,0,0,0,1,1,0,0,0,5,0,5
235,0,0,0,1,1,0,0,0,5,0,5
236,0,0,0,1,1,0,0,0,5,0,5
237,0,1,0,1,0,0,0,0,5,0,5
238,0,1,0,0,0,0,0,0,5,0,5
239,0,1,0,0,0,0,0,0,5,0,5
240,0,1,0,0,0,0,0,0,5,0,5
241,0,1,0,0,0,0,0,0,5,0,0
242,0,1,0,0,0,0,0,0,5,-5,5
243,0,1,0,0,0,0,0,0,0,0,0
244,0,1,0,0,0,0,0,0,0,0,5
245,0,1,0,0,0,0,0,0,5,-5,5
246,0,1,0,0,0,0,0,0,5,-5,5
247,0,1,0,0,0,0,0,0,5,-5,5
248,0,1,0,0,0,0,0,0,5,-5,5
249,0,1,0,0,0,0,0,0,5,0,5
250,0,1,0,0,0,0,0,0,5,-5,5
251,0,1,0,0,0,0,0,0,5,0,5
252,0,1,0,0,0,0,0,0,5,-5,5
253,0,1,0,0,0,1,0,0,5,0,5
254,0,1,0,0,0,0,0,0,5,0,5
255,0,1,0,0,0,0,0,0,5,0,5
256,0,1,0,0,0,0,0,0,5,0,5
257,0,1,0,0,0,0,0,0,5,0,5
258,0,1,0,0,0,0,0,0,5,0,5
259,0,1,0,0,0,0,0,0,5,0,5
260,0,1,0,0,0,0,0,0,5,0,5
261,0,1,0,0,0,0,0,0,5,-5,5
262,0,1,0,0,0,0,0,0,5,-5,5
263,0,1,0,0,0,0,0,0,5,0,5
264,0,1,0,0,0,0,0,0,5,-5,5
265,0,1,0,0,0,0,0,0,5,-5,5
266,0,1,0,0,0,0,0,0,5,-5,5
267,0,1,0,0,0,0,0,0,0,0,5
268,0,1,0,0,0,0,0,0,5,0,5
269,0,1,0,0,0,0,0,0,-10,0,5
270,0,1,0,0,0,0,1,0,-10,0,5
271,0,1,0,0,0,0,1,0,-10,0,5
272,0,1,0,0,0,0,1,0,-10,0,5
273,0,1,0,0,0,0,0,0,-15,0,5
274,0,1,0,0,0,0,0,0,-15,0,5
275,0,1,0,0,0,0,0,0,-20,0,5
276,0,0,0,0,0,0,1,0,-25,0,5
277,0,0,0,0,0,0,0,0,-25,0,5
278,0,0,0,0,0,0,0,0,-25,0,10
279,0,0,0,0,0,0,1,0,-25,0,5
280,-1,0,-1,-1,-1,-1,-1,1,-30,0,5
281,-1,0,-1,-1,-1,-1,-1,1,-30,0,5
282,-1,0,-1,-1,-1,-1,-1,1,-30,0,5
283,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
284,-1,0,-1,-1,-1,-1,-1,1,-35,0,10
285,-1,0,-1,-1,-1,-1,-1,1,-35,0,5
286,-1,0,-1,-1,-1,-1,-1,1,-35,0,5
287,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
288,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
289,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
290,-1,0,-1,-1,-1,-1,-1,1,-35,0,5
291,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
292,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
293,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
294,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
295,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
296,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
297,-1,0,-1,-1,-1,-1,-1,1,-40,5,5
298,-1,0,-1,-1,-1,-1,-1,1,-40,5,5
299,-1,0,-1,-1,-1,-1,-1,1,-35,5,5
300,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
301,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
302,-1,0,-1,-1,-1,-1,-1,1,-35,5,0
303,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
304,-1,0,-1,-1,-1,-1,-1,1,-35,5,0
305,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
306,-1,0,-1,-1,-1,-1,-1,1,-40,5,5
307,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
308,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
309,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
310,-1,0,-1,-1,-1,-1,-1,1,-40,5,5
311,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
312,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
313,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
314,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
315,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
316,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
317,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
318,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
319,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
320,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
321,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
322,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
323,-1,0,-1,-1,-1,-1,-1,1,-35,10,0
324,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
325,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
326,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
327,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
328,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
329,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
330,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
331,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
332,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
333,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
334,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
335,-1,0,-1,-1,-1,-1,-1,1,-40,5,5
336,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
337,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
338,-1,0,-1,-1,-1,-1,-1,1,-40,10,0
339,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
340,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
341,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
342,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
343,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
344,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
345,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
346,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
347,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
348,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
349,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
350,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
351,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
352,-1,0,-1,-1,-1,-1,-1,1,-40,10,-5
353,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
354,-1,0,-1,-1,-1,-1,-1,1,-35,5,0
355,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
356,-1,0,-1,-1,-1,-1,-1,1,-35,5,-5
357,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
358,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
359,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
360,-1,0,-1,-1,-1,-1,-1,1,-35,5,-5
361,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
362,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
363,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
364,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
365,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
366,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
367,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
368,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
369,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
370,-1,0,-1,-1,-1,-1,-1,1,-40,5,0
371,-1,0,-1,-1,-1,-1,-1,1,-40,5,-5
372,-1,0,-1,-1,-1,-1,-1,1,-35,5,-5
373,-1,0,-1,-1,-1,-1,-1,1,-35,5,-5
374,-1,0,-1,-1,-1,-1,-1,1,-35,0,-5
375,-1,0,-1,-1,-1,-1,-1,1,-35,5,-5
376,-1,0,-1,-1,-1,-1,-1,1,-35,5,-5
377,-1,0,-1,-1,-1,-1,-1,1,-35,0,0
378,-1,0,-1,-1,-1,-1,-1,1,-30,0,0
379,-1,0,-1,-1,-1,-1,-1,1,-30,0,-5
380,1,0,0,0,0,1,1,1,-30,0,-5
381,1,0,0,0,0,1,1,0,-25,0,0
382,1,0,0,0,0,1,1,0,-25,0,0
383,1,0,0,0,0,0,1,0,-20,-5,0
384,1,0,0,0,0,1,1,0,-20,0,0
385,1,1,0,0,0,1,1,0,-20,-5,0
386,1,1,0,0,0,0,1,0,-15,-5,0
387,1,1,0,0,0,1,1,0,-15,0,0
388,1,1,0,0,0,1,1,0,-15,-5,0
389,1,1,0,0,0,0,1,0,-15,-5,5
390,1,1,0,0,0,0,1,0,-15,0,5
391,1,1,0,0,0,1,1,0,-10,0,5
392,1,1,0,0,0,1,1,0,-10,0,5
393,1,1,0,0,0,1,1,0,-10,0,5
394,1,1,0,0,0,0,1,0,-10,0,5
395,1,1,0,0,0,0,0,0,-5,0,5
396,1,1,0,0,0,0,1,0,0,0,5
397,1,1,0,0,0,0,1,0,5,0,5
398,1,1,0,0,0,1,1,0,5,0,5
399,1,1,0,0,0,1,0,0,5,0,5
400,1,1,0,0,0,0,0,0,10,0,5
401,1,1,0,0,0,1,1,0,15,0,5
402,0,0,0,0,0,1,1,0,15,-5,5
403,1,0,0,0,0,0,1,0,15,-5,5
404,1,0,0,0,0,0,1,0,15,-5,5
405,1,0,0,0,0,0,1,0,15,-5,5
406,1,0,0,0,0,0,0,0,15,-5,5
407,1,0,0,0,0,0,0,0,15,-5,5
408,1,0,0,0,0,0,0,0,15,-5,5
409,1,0,0,0,0,0,0,0,15,-5,5
410,1,0,0,0,0,0,0,0,15,-5,5
411,1,0,0,0,0,1,0,0,15,-5,5
412,1,0,0,0,0,1,0,0,15,-5,5
413,1,0,0,0,0,0,0,0,15,-5,5
414,1,0,0,0,0,0,0,0,15,-5,5
415,1,0,0,0,0,1,0,0,15,-5,5
416,0,0,0,0,0,0,0,0,10,-5,5
417,1,1,0,0,0,1,0,0,10,-5,5
418,1,0,0,0,0,0,0,0,10,-5,5
419,1,0,0,0,0,0,0,0,15,-5,5
420,1,1,0,0,0,0,0,0,10,-5,5
421,1,0,0,0,0,0,0,0,15,-5,5
422,1,1,0,0,0,0,0,0,10,-10,5
423,1,1,0,0,0,1,0,0,10,-10,5
424,0,1,0,0,0,0,0,0,10,-10,5
425,1,0,0,0,0,1,0,0,15,-10,5
426,1,1,0,0,0,0,0,0,10,-10,5
427,1,0,0,0,0,1,0,0,10,-10,5
428,1,0,0,0,0,0,0,0,10,-10,5
429,1,1,0,0,0,1,0,0,10,-10,5
430,1,0,0,0,0,0,0,0,15,-10,5
431,1,0,0,0,0,1,0,0,15,-10,5
432,1,1,0,0,0,1,0,0,10,-15,5
433,1,1,0,0,0,1,0,0,10,-15,5
434,1,0,0,0,0,0,0,0,10,-15,5
435,1,1,0,0,0,1,0,0,10,-15,5
436,1,0,0,0,0,0,0,0,15,-15,5
437,1,0,0,0,0,1,0,0,15,-15,5
438,1,0,0,0,0,1,0,0,10,-15,5
439,1,0,0,0,0,1,0,0,10,-20,5
440,1,0,0,0,0,1,0,0,10,-20,5
441,1,0,0,0,0,1,0,0,15,-20,5
442,1,0,0,0,0,1,0,1,15,-20,5
443,1,0,0,0,0,1,0,0,10,-20,5
444,1,0,0,0,0,1,0,0,15,-20,5
445,1,0,0,0,0,1,0,0,10,-20,5
446,1,0,0,0,0,1,0,0,15,-20,5
447,1,0,0,0,0,1,0,1,15,-20,5
448,1,0,0,0,0,1,0,0,10,-20,5
449,1,0,0,0,0,0,0,0,15,-20,5
450,1,0,0,0,0,1,0,1,15,-20,5
451,1,0,0,0,0,1,0,1,20,-20,5
452,1,0,0,0,0,1,0,1,20,-20,5
453,0,0,0,0,0,1,0,1,20,-20,5
454,1,0,0,0,0,1,0,1,15,-20,5
455,1,0,0,0,0,1,0,1,20,-20,5
456,1,0,0,0,0,1,0,1,20,-20,5
457,1,0,0,0,0,1,0,1,15,-20,5
458,1,0,0,0,0,1,0,1,15,-20,5
459,1,0,0,0,0,1,0,1,20,-20,5
460,1,0,0,0,0,1,0,1,15,-20,5
461,1,0,0,0,0,1,0,1,20,-20,5
462,1,0,0,0,0,1,0,1,20,-20,5
463,1,0,0,0,0,0,0,1,20,-20,5
464,1,0,0,0,0,1,0,1,15,-20,5
465,1,0,0,0,0,1,0,1,15,-20,5
466,1,0,0,0,0,1,0,1,20,-15,5
467,1,0,0,0,0,1,0,1,20,-15,5
468,1,0,0,0,0,1,0,1,20,-15,5
469,1,0,0,0,0,1,0,1,15,-15,5
470,1,0,0,0,0,1,0,1,15,-10,5
471,1,0,0,0,0,1,0,1,15,-10,5
472,0,0,0,0,0,1,0,0,15,-10,5
473,1,0,0,0,0,1,0,0,15,-10,5
474,0,0,0,0,0,1,0,0,15,-5,5
475,0,0,0,0,0,0,0,0,15,-5,5
476,1,0,0,0,1,1,0,0,15,-5,5
477,0,0,0,0,0,0,0,0,15,-5,5
478,1,0,0,0,0,0,1,0,15,0,5
479,1,0,0,0,0,1,0,0,15,0,5
480,0,0,0,0,0,0,0,0,15,0,5
481,0,0,0,0,0,0,0,0,15,0,5
482,1,0,0,0,0,0,0,0,15,0,5
483,1,0,0,0,0,0,0,0,15,0,5
484,1,0,0,0,0,0,0,0,15,5,5
485,0,0,0,0,0,0,0,0,15,5,5
486,1,0,0,0,0,0,0,0,15,5,5
487,1,0,0,0,0,0,0,0,15,0,5
488,1,0,0,0,0,0,0,0,15,5,5
489,1,0,0,0,0,1,0,0,15,5,5
490,0,0,0,0,0,0,0,0,15,5,5
491,0,0,0,0,0,0,0,0,15,5,5
492,1,0,0,0,0,0,0,0,15,5,5
493,0,0,0,0,0,0,0,0,15,5,5
494,1,0,0,0,0,0,0,0,15,5,5
495,1,0,0,0,0,0,0,1,20,5,5
496,1,0,0,0,0,0,0,1,20,5,5
497,1,0,0,0,0,0,1,1,25,5,5
498,-1,0,-1,-1,-1,-1,-1,1,30,5,5
499,-1,0,-1,-1,-1,-1,-1,1,30,5,5
500,-1,0,-1,-1,-1,-1,-1,1,30,5,5
501,-1,0,-1,-1,-1,-1,-1,1,35,5,10
502,-1,0,-1,-1,-1,-1,-1,1,40,5,10
503,-1,0,-1,-1,-1,-1,-1,1,35,5,5
504,-1,0,-1,-1,-1,-1,-1,1,30,5,10
505,-1,0,-1,-1,-1,-1,-1,1,35,5,5
506,-1,0,-1,-1,-1,-1,-1,1,35,5,10
507,-1,0,-1,-1,-1,-1,-1,1,35,5,5
508,-1,0,-1,-1,-1,-1,-1,1,35,5,5
509,-1,0,-1,-1,-1,-1,-1,1,35,5,10
510,-1,0,-1,-1,-1,-1,-1,1,35,5,10
511,-1,0,-1,-1,-1,-1,-1,1,35,5,10
512,-1,0,-1,-1,-1,-1,-1,1,40,5,10
513,-1,0,-1,-1,-1,-1,-1,1,35,5,10
514,-1,0,-1,-1,-1,-1,-1,1,35,5,5
515,-1,0,-1,-1,-1,-1,-1,1,35,5,10
516,-1,0,-1,-1,-1,-1,-1,1,35,5,10
517,-1,0,-1,-1,-1,-1,-1,1,35,5,10
518,-1,0,-1,-1,-1,-1,-1,1,35,5,10
519,-1,0,-1,-1,-1,-1,-1,1,35,5,5
520,-1,0,-1,-1,-1,-1,-1,1,35,5,10
521,-1,0,-1,-1,-1,-1,-1,1,40,5,10
522,-1,0,-1,-1,-1,-1,-1,1,35,5,10
523,-1,0,-1,-1,-1,-1,-1,1,35,5,5
