Speed,Yaw,RPM,Gear,Fuel
172.60,-0.08,708.12,4,9.08
169.12,-0.08,692.09,4,9.08
165.52,-0.08,705.85,4,9.08
162.73,-0.08,663.56,4,9.08
159.48,-0.09,644.26,4,9.08
157.04,-0.09,674.07,4,9.08
153.29,-0.09,626.19,4,9.08
150.17,-0.09,603.68,4,9.08
148.18,-0.09,595.01,4,9.08
145.89,-0.09,626.55,4,9.08
142.86,-0.09,609.86,4,9.08
141.63,-0.08,572.63,4,9.08
139.51,-0.07,769.92,3,9.08
139.17,-0.07,764.49,3,9.08
138.87,-0.06,759.30,3,9.08
138.60,-0.04,761.45,3,9.08
140.21,-0.03,814.62,3,9.07
142.05,-0.01,813.80,3,9.07
143.85,0.01,821.68,3,9.06
145.62,0.03,832.93,3,9.06
147.39,0.06,841.13,3,9.05
149.14,0.08,852.40,3,9.05
150.87,0.10,862.80,3,9.04
152.60,0.12,872.34,3,9.04
154.31,0.15,881.67,3,9.03
154.21,0.18,678.50,4,9.03
153.97,0.21,677.29,4,9.03
153.73,0.23,676.13,4,9.03
154.44,0.21,676.70,4,9.03
155.76,0.20,680.38,4,9.03
157.06,0.19,686.18,4,9.02
154.98,0.18,646.07,4,9.02
153.08,0.17,630.22,4,9.02
149.62,0.16,638.18,4,9.02
146.41,0.16,624.54,4,9.02
144.60,0.16,619.04,4,9.02
140.92,0.15,586.02,4,9.02
137.90,0.14,735.44,3,9.02
135.47,0.14,714.30,3,9.02
131.91,0.13,686.19,3,9.02
130.18,0.13,682.95,3,9.02
126.45,0.13,669.86,3,9.02
123.47,0.13,649.04,3,9.02
121.61,0.13,673.41,3,9.02
118.24,0.13,626.82,3,9.02
115.39,0.13,607.13,3,9.02
112.64,0.12,582.32,3,9.02
109.71,0.12,603.92,3,9.02
106.96,0.11,588.84,3,9.02
103.53,0.10,542.86,3,9.02
100.89,0.08,529.24,3,9.02
98.22,0.06,522.40,3,9.02
95.69,0.02,687.66,2,9.02
93.29,-0.02,669.34,2,9.02
90.00,-0.06,644.10,2,9.02
87.46,-0.10,636.86,2,9.02
84.65,-0.14,641.48,2,9.02
85.05,-0.13,658.84,2,9.02
86.39,-0.11,682.79,2,9.01
88.62,-0.08,740.47,2,9.01
91.30,-0.06,749.42,2,9.01
93.92,-0.04,783.73,2,9.00
96.48,-0.01,804.07,2,9.00
98.98,-6.27,821.61,2,8.99
101.42,-6.25,850.10,2,8.99
103.83,-6.23,850.66,2,8.98
106.21,-6.21,883.03,2,8.98
108.62,-6.19,888.71,2,8.98
110.89,-6.17,930.83,2,8.97
112.63,-6.20,664.66,3,8.97
112.46,-6.23,664.08,3,8.97
112.30,-6.25,663.52,3,8.97
112.15,-6.27,616.84,3,8.97
113.86,-6.29,659.99,3,8.96
115.71,-6.31,665.83,3,8.96
117.57,-6.33,673.84,3,8.96
119.43,-6.36,684.59,3,8.95
121.30,-6.38,694.35,3,8.95
123.17,-6.40,704.95,3,8.95
125.04,-6.42,714.05,3,8.94
126.91,-6.43,725.37,3,8.94
128.79,-6.45,735.51,3,8.93
130.66,-6.47,744.71,3,8.93
132.51,-6.48,757.44,3,8.93
134.35,-6.47,769.31,3,8.92
136.19,-6.46,781.15,3,8.92
138.01,-6.46,794.37,3,8.91
139.83,-6.45,804.74,3,8.91
141.66,-6.44,814.99,3,8.90
143.48,-6.44,824.81,3,8.90
145.30,-6.44,834.28,3,8.89
147.12,-6.44,842.86,3,8.89
148.93,-6.44,851.78,3,8.89
150.72,-6.45,860.96,3,8.88
152.50,-6.45,868.04,3,8.88
154.27,-6.44,873.95,3,8.87
154.82,-6.42,676.39,4,8.87
154.57,-6.40,675.28,4,8.87
154.31,-6.39,674.22,4,8.87
154.47,-6.37,675.82,4,8.87
155.72,-6.36,682.50,4,8.86
156.96,-6.34,686.77,4,8.86
156.67,-6.33,651.40,4,8.86
153.38,-6.32,632.15,4,8.86
150.03,-6.31,614.35,4,8.86
146.73,-6.31,600.67,4,8.86
143.54,-6.32,588.90,4,8.86
140.40,-6.32,576.31,4,8.86
137.42,-6.32,728.66,3,8.86
134.86,-6.32,707.92,3,8.86
132.05,-6.32,688.55,3,8.86
131.04,-6.33,731.32,3,8.86
129.43,-0.05,711.52,3,8.85
129.15,-0.05,724.44,3,8.85
127.67,-0.05,701.86,3,8.85
127.49,-0.05,713.80,3,8.85
126.92,-0.05,669.86,3,8.85
126.09,-0.04,701.21,3,8.85
126.56,-0.04,716.12,3,8.85
124.85,-0.04,690.30,3,8.85
125.13,-0.04,703.20,3,8.85
126.12,-0.04,719.82,3,8.84
126.35,-0.03,670.22,3,8.84
125.56,-0.02,695.82,3,8.84
126.09,-0.02,709.95,3,8.84
127.24,-0.02,743.30,3,8.84
128.93,-0.02,748.59,3,8.83
130.64,-0.01,757.60,3,8.83
132.30,-0.01,773.87,3,8.82
133.95,-0.01,784.68,3,8.82
135.58,-0.01,794.76,3,8.82
137.21,-0.00,804.05,3,8.81
138.88,0.00,806.49,3,8.81
140.50,0.01,817.94,3,8.80
142.13,0.02,830.52,3,8.80
143.80,0.03,837.13,3,8.79
145.48,0.04,841.26,3,8.79
147.12,0.05,854.51,3,8.78
148.77,0.07,868.44,3,8.78
150.47,0.07,866.63,3,8.77
152.14,0.06,877.18,3,8.77
153.85,0.05,881.43,3,8.77
154.41,0.05,681.10,4,8.76
154.16,0.05,679.78,4,8.76
153.92,0.05,678.51,4,8.76
154.11,0.05,677.59,4,8.76
155.44,0.05,680.84,4,8.76
156.76,0.06,686.29,4,8.75
158.08,0.06,692.45,4,8.75
159.41,0.07,698.81,4,8.75
160.73,0.07,705.02,4,8.74
162.06,0.07,711.02,4,8.74
163.40,0.08,716.40,4,8.74
164.73,0.09,722.13,4,8.73
166.08,0.09,727.88,4,8.73
167.42,0.10,733.61,4,8.72
168.75,0.10,739.72,4,8.72
170.07,0.10,746.87,4,8.71
171.38,0.09,753.43,4,8.71
172.68,0.09,759.36,4,8.71
173.97,0.08,765.06,4,8.70
175.23,0.08,770.77,4,8.70
173.30,0.08,719.47,4,8.70
169.15,0.07,694.34,4,8.70
167.18,0.08,676.07,4,8.70
163.59,0.09,697.81,4,8.69
160.28,0.10,683.69,4,8.69
157.67,0.11,645.27,4,8.69
154.13,0.11,634.01,4,8.69
151.08,0.11,644.76,4,8.69
147.46,0.12,602.54,4,8.69
145.52,0.13,585.95,4,8.69
142.00,0.13,583.94,4,8.69
139.36,0.13,595.01,4,8.69
137.11,0.14,749.07,3,8.69
134.20,0.14,721.46,3,8.69
131.69,0.14,703.17,3,8.69
128.60,0.14,673.95,3,8.69
126.93,0.15,657.15,3,8.69
124.31,0.15,647.85,3,8.69
121.55,0.15,668.50,3,8.69
119.95,0.15,659.84,3,8.69
117.90,0.15,623.42,3,8.69
115.33,0.14,606.20,3,8.69
113.88,0.13,595.31,3,8.69
111.29,0.11,590.50,3,8.69
110.93,0.09,617.29,3,8.69
109.58,0.07,603.51,3,8.69
108.24,0.04,589.21,3,8.69
108.65,0.01,605.68,3,8.69
107.63,-0.03,591.43,3,8.69
107.84,-6.32,598.59,3,8.69
108.61,-6.32,620.65,3,8.68
109.91,-6.31,657.01,3,8.68
108.70,-6.31,601.49,3,8.68
109.01,-6.30,615.81,3,8.68
109.93,-6.29,633.49,3,8.68
111.34,-6.28,659.69,3,8.68
111.80,-6.27,592.03,3,8.67
111.09,-6.27,619.94,3,8.67
111.55,-6.26,635.73,3,8.67
112.59,-6.25,662.68,3,8.67
111.93,-6.24,615.83,3,8.67
111.86,-6.24,628.48,3,8.67
112.55,-6.23,645.52,3,8.67
113.84,-6.22,671.33,3,8.66
113.23,-6.22,622.87,3,8.66
113.23,-6.23,634.60,3,8.66
113.98,-6.23,651.94,3,8.66
115.35,-6.23,674.32,3,8.66
117.01,-6.23,680.85,3,8.65
115.74,-6.24,637.84,3,8.65
116.13,-6.25,656.66,3,8.65
117.15,-6.26,668.90,3,8.65
118.75,-6.27,681.75,3,8.65
120.42,-6.29,702.78,3,8.64
122.14,-6.30,700.12,3,8.64
123.84,-6.32,711.63,3,8.64
125.52,-6.34,721.42,3,8.63
127.21,-6.35,728.69,3,8.63
128.87,-6.37,741.01,3,8.62
130.53,-6.39,748.55,3,8.62
132.18,-6.41,755.26,3,8.62
133.81,-6.43,766.84,3,8.61
135.44,-6.46,773.04,3,8.61
137.06,-6.49,779.16,3,8.61
138.67,-6.51,789.56,3,8.60
140.23,-6.50,812.83,3,8.60
141.82,-6.49,826.30,3,8.59
143.42,-6.47,832.04,3,8.59
145.06,-6.46,845.49,3,8.58
146.05,-6.45,884.61,3,8.58
147.39,-6.43,856.31,3,8.58
148.93,-6.41,864.60,3,8.57
150.36,-6.39,884.16,3,8.57
151.78,-6.38,889.09,3,8.57
153.36,-6.37,890.45,3,8.56
154.59,-6.36,687.24,4,8.56
154.46,-6.36,685.77,4,8.56
154.34,-6.36,684.37,4,8.56
154.21,-6.36,683.02,4,8.56
155.40,-6.37,677.94,4,8.56
156.66,-6.37,685.58,4,8.55
157.90,-6.38,693.78,4,8.55
159.16,-6.39,690.90,4,8.54
160.38,-6.39,700.17,4,8.54
161.58,-6.40,710.69,4,8.54
162.83,-6.38,707.83,4,8.53
164.03,-6.37,714.13,4,8.53
165.21,-6.35,723.03,4,8.53
166.40,-6.34,728.35,4,8.52
167.58,-6.33,732.85,4,8.52
168.74,-6.32,737.10,4,8.52
169.85,-6.31,747.35,4,8.51
170.97,-6.30,748.07,4,8.51
170.75,-6.30,708.24,4,8.51
167.09,-6.29,696.09,4,8.51
163.88,-6.28,698.87,4,8.50
160.59,-6.30,684.39,4,8.50
157.35,-6.31,671.04,4,8.50
155.23,-6.33,666.64,4,8.50
153.40,-6.34,654.20,4,8.50
152.85,-6.35,663.69,4,8.50
151.01,-6.35,648.30,4,8.50
150.90,-6.35,657.48,4,8.50
151.35,-6.34,666.47,4,8.50
149.68,-6.33,641.20,4,8.50
149.67,-6.33,648.30,4,8.50
150.17,-6.33,657.24,4,8.50
151.11,-6.33,666.25,4,8.49
149.44,-6.32,639.81,4,8.49
149.49,-6.32,647.55,4,8.49
150.01,-6.32,657.42,4,8.49
150.97,-6.32,666.10,4,8.49
149.88,-6.32,639.53,4,8.49
149.67,-6.31,646.00,4,8.48
150.04,-6.31,661.28,4,8.48
150.90,-6.31,669.24,4,8.48
151.94,-6.31,675.99,4,8.48
153.00,-6.30,675.90,4,8.47
151.35,-6.30,647.96,4,8.47
151.36,-6.29,660.12,4,8.47
151.84,-6.30,671.16,4,8.47
152.76,-6.31,677.85,4,8.47
153.77,-6.31,681.15,4,8.46
154.79,-6.30,686.54,4,8.46
155.83,-6.30,690.73,4,8.46
156.87,-6.29,693.90,4,8.45
157.88,-6.29,700.40,4,8.45
158.90,-6.29,706.45,4,8.45
159.92,-6.28,708.57,4,8.44
160.92,-6.28,716.00,4,8.44
161.91,-6.28,723.59,4,8.44
162.94,-6.28,723.08,4,8.43
163.94,-6.28,730.19,4,8.43
164.93,-6.27,738.26,4,8.42
165.93,0.01,739.34,4,8.42
166.89,0.00,742.10,4,8.42
167.84,-0.00,744.71,4,8.41
168.78,-0.01,748.46,4,8.41
169.74,-0.01,752.77,4,8.40
170.70,-0.02,756.66,4,8.40
171.67,-0.02,760.34,4,8.40
172.65,-0.02,764.02,4,8.39
173.63,-0.03,768.08,4,8.39
174.61,-0.03,771.92,4,8.39
175.60,-0.03,775.80,4,8.38
176.59,-0.03,779.72,4,8.38
177.59,-0.04,783.80,4,8.37
178.59,-0.04,787.77,4,8.37
179.60,-0.04,791.62,4,8.37
180.62,-0.04,795.51,4,8.36
181.65,-0.04,799.47,4,8.36
182.68,-0.03,803.64,4,8.35
183.70,-0.03,807.70,4,8.35
184.73,-0.03,811.85,4,8.35
185.76,-0.03,816.05,4,8.34
186.78,-0.03,820.31,4,8.34
187.79,-0.03,824.83,4,8.33
188.79,-0.03,829.15,4,8.33
189.79,-0.03,833.51,4,8.33
190.77,-0.03,837.88,4,8.32
191.73,-0.03,842.25,4,8.32
192.69,-0.03,846.60,4,8.31
193.63,-0.03,850.97,4,8.31
194.56,-0.03,855.17,4,8.30
195.47,-0.03,859.27,4,8.30
196.38,-0.03,863.28,4,8.30
197.27,-0.03,867.24,4,8.29
198.16,-0.03,871.11,4,8.29
199.03,-0.03,875.00,4,8.28
198.67,-0.04,697.31,5,8.28
198.14,-0.04,695.42,5,8.28
197.59,-0.04,693.61,5,8.28
197.68,-0.05,695.44,5,8.28
198.29,-0.06,696.36,5,8.28
198.95,-0.05,697.48,5,8.27
199.64,-0.05,698.72,5,8.27
200.34,-0.04,700.35,5,8.27
201.04,-0.04,702.42,5,8.26
201.73,-0.04,704.90,5,8.26
202.41,-0.04,707.56,5,8.26
203.08,-0.04,710.17,5,8.25
203.77,-0.04,712.61,5,8.25
204.45,-0.04,714.91,5,8.25
205.14,-0.04,717.15,5,8.24
205.83,-0.03,719.41,5,8.24
206.52,-0.03,721.74,5,8.23
207.20,-0.03,724.13,5,8.23
207.88,-0.03,726.59,5,8.23
208.55,-0.03,729.05,5,8.22
209.22,-0.03,731.49,5,8.22
209.88,-0.03,733.88,5,8.22
210.54,-0.03,736.21,5,8.21
211.19,-0.03,738.51,5,8.21
211.84,-0.03,740.79,5,8.20
212.48,-0.03,743.02,5,8.20
213.12,-0.03,745.21,5,8.20
213.75,-0.03,747.41,5,8.19
214.38,-0.03,749.58,5,8.19
215.01,-0.03,751.75,5,8.19
215.63,-0.03,753.89,5,8.18
216.26,-0.03,756.02,5,8.18
216.88,-0.03,758.11,5,8.17
217.50,-0.03,760.23,5,8.17
218.12,-0.03,762.29,5,8.17
218.74,-0.03,764.36,5,8.16
219.36,-0.03,766.45,5,8.16
219.98,-0.03,768.50,5,8.15
220.60,-0.03,770.59,5,8.15
221.22,-0.03,772.66,5,8.15
221.84,-0.03,774.71,5,8.14
222.46,-0.02,776.78,5,8.14
223.08,-0.02,778.86,5,8.13
223.70,-0.02,780.93,5,8.13
224.32,-0.02,782.99,5,8.13
224.94,-0.02,785.03,5,8.12
225.56,-0.02,787.09,5,8.12
226.18,-0.02,789.12,5,8.12
226.79,-0.01,791.18,5,8.11
227.41,-0.01,793.24,5,8.11
228.02,-0.01,795.31,5,8.10
228.63,-0.01,797.36,5,8.10
229.25,-0.01,799.39,5,8.10
229.86,-0.00,801.40,5,8.09
230.47,-0.00,803.50,5,8.09
231.07,-0.01,805.61,5,8.08
231.68,-0.01,807.50,5,8.08
232.30,-0.01,809.48,5,8.08
232.92,-0.01,811.49,5,8.07
233.54,-0.02,813.44,5,8.07
234.17,-0.02,815.40,5,8.06
234.80,-0.02,817.43,5,8.06
235.43,-0.02,819.49,5,8.05
236.06,-0.01,821.59,5,8.05
236.70,-0.01,823.73,5,8.05
237.33,-0.01,825.87,5,8.04
237.97,-0.01,828.02,5,8.04
238.61,-0.00,830.18,5,8.03
239.25,-0.00,832.35,5,8.03
