Speed,Yaw,RPM,Gear,Fuel
152.99,0.00,816.50,3,27.67
154.43,0.00,824.05,3,27.67
155.87,0.00,831.50,3,27.67
157.29,0.00,838.84,3,27.66
158.68,0.00,845.88,3,27.66
160.05,0.00,852.78,3,27.66
161.38,0.00,859.51,3,27.66
162.57,0.00,774.44,4,27.65
163.76,0.00,727.51,4,27.65
164.96,0.00,719.30,4,27.65
166.17,0.00,718.75,4,27.64
167.37,0.00,721.33,4,27.64
168.56,0.00,726.42,4,27.64
169.75,0.00,731.49,4,27.64
170.93,0.00,736.50,4,27.63
172.11,0.00,741.47,4,27.63
173.28,0.00,746.40,4,27.63
174.44,0.00,751.30,4,27.63
175.59,0.00,756.16,4,27.62
176.73,0.00,760.97,4,27.62
177.86,0.00,765.76,4,27.62
178.99,0.00,770.51,4,27.61
180.10,0.00,775.22,4,27.61
181.21,0.00,779.89,4,27.61
182.31,0.00,784.53,4,27.61
183.40,0.00,789.14,4,27.60
184.48,0.00,793.70,4,27.60
185.56,0.00,798.24,4,27.60
186.63,0.00,802.74,4,27.59
187.68,0.00,807.20,4,27.59
188.73,0.00,811.63,4,27.59
189.31,0.00,800.95,4,27.59
188.69,0.00,798.28,4,27.59
188.08,0.00,795.68,4,27.58
187.47,0.00,793.10,4,27.58
186.85,0.00,790.51,4,27.58
186.19,0.03,787.46,4,27.58
185.32,0.07,783.04,4,27.58
184.13,0.13,777.02,4,27.58
182.58,0.16,769.46,4,27.58
180.66,0.19,760.46,4,27.58
178.85,0.22,751.71,4,27.58
177.34,0.23,745.05,4,27.58
176.12,0.24,740.13,4,27.58
175.19,0.22,737.11,4,27.58
174.48,0.20,735.59,4,27.58
173.89,0.17,734.77,4,27.58
173.34,0.14,733.24,4,27.58
172.81,0.12,730.14,4,27.58
172.27,0.12,728.66,4,27.58
171.74,0.12,726.67,4,27.57
171.21,0.12,724.43,4,27.57
170.99,0.12,728.77,4,27.57
171.71,0.12,740.05,4,27.57
172.77,0.12,747.71,4,27.57
173.87,0.12,749.19,4,27.57
174.94,0.12,753.08,4,27.56
175.86,0.09,758.39,4,27.56
176.49,0.05,762.96,4,27.56
176.91,-0.00,770.57,4,27.56
177.81,-0.02,771.14,4,27.55
178.87,-0.03,771.21,4,27.55
179.92,-0.02,774.54,4,27.55
180.96,-0.02,778.82,4,27.55
181.98,-0.02,783.18,4,27.54
182.98,-0.01,788.53,4,27.54
183.84,-0.01,792.90,4,27.54
184.52,-0.01,795.31,4,27.54
184.96,-0.02,806.67,4,27.53
185.86,-0.01,804.06,4,27.53
186.89,0.02,807.05,4,27.53
187.92,0.05,808.54,4,27.53
188.92,0.09,814.85,4,27.52
189.94,0.12,817.26,4,27.52
190.94,0.14,820.73,4,27.52
191.84,0.15,826.48,4,27.52
192.47,0.14,830.02,4,27.51
192.87,0.13,831.86,4,27.51
193.08,0.14,841.20,4,27.51
193.15,0.14,859.70,4,27.51
193.83,0.15,861.76,4,27.51
194.49,0.18,868.60,4,27.50
195.10,0.20,875.08,4,27.50
195.65,0.21,877.61,4,27.50
183.62,0.22,868.30,4,27.50
184.81,0.22,867.00,4,27.50
185.25,0.20,868.71,4,27.49
186.69,0.15,818.79,4,27.49
187.46,0.07,784.98,4,27.49
186.95,-0.04,781.26,4,27.49
186.30,-0.15,768.75,4,27.49
183.66,-0.26,753.38,4,27.49
179.61,-0.37,733.64,4,27.49
174.34,-0.47,713.63,4,27.49
168.30,-0.56,689.59,4,27.49
161.55,-0.65,706.25,4,27.49
154.44,-0.74,781.52,4,27.49
145.25,-0.84,766.73,4,27.49
132.52,-0.97,723.16,4,27.49
109.84,-1.16,638.38,4,27.49
74.11,-1.42,567.48,4,27.49
27.22,-1.73,293.93,4,27.49
-18.38,-2.02,209.44,4,27.49
-47.46,-2.21,209.44,4,27.49
-59.37,-2.30,209.44,4,27.49
-64.36,-2.35,209.44,4,27.49
-67.29,-2.38,209.44,4,27.49
-69.13,-2.41,209.44,3,27.49
-70.37,-2.44,209.44,3,27.49
-69.71,-2.44,209.44,3,27.49
-67.06,-2.43,209.44,3,27.49
-63.59,-2.41,209.44,3,27.49
-59.48,-2.39,209.44,3,27.49
-54.28,-2.35,209.44,3,27.48
-48.39,-2.30,209.44,3,27.48
-42.44,-2.24,209.44,2,27.48
-36.22,-2.18,209.44,2,27.48
-30.30,-2.11,209.44,2,27.48
-25.30,-2.04,209.44,2,27.48
-21.72,-1.99,209.44,2,27.48
-19.62,-1.96,209.44,1,27.48
-18.57,-1.93,209.44,1,27.48
-18.13,-1.92,209.44,1,27.48
-18.09,-1.91,209.44,1,27.48
-18.11,-1.90,209.44,-1,27.48
-19.16,-1.90,328.69,-1,27.48
-22.40,-1.94,714.65,-1,27.48
-27.27,-2.04,893.12,-1,27.48
-32.85,-2.22,879.43,-1,27.48
-37.22,-2.37,878.06,-1,27.48
-40.43,-2.46,852.42,-1,27.47
-42.85,-2.49,836.33,-1,27.47
-44.95,-2.49,776.80,-1,27.47
-46.83,-2.48,656.71,-1,27.47
-48.21,-2.44,564.67,-1,27.47
-49.00,-2.39,571.34,-1,27.47
-49.66,-2.33,582.02,-1,27.47
-50.24,-2.27,592.72,-1,27.47
-50.72,-2.19,602.28,-1,27.47
-51.12,-2.12,609.66,-1,27.47
-51.48,-2.03,616.78,-1,27.47
-51.89,-1.96,623.30,-1,27.47
-52.32,-1.88,628.41,-1,27.47
-52.73,-1.81,632.87,-1,27.47
-53.12,-1.74,637.08,-1,27.46
-53.49,-1.67,641.39,-1,27.46
-53.84,-1.60,645.63,-1,27.46
-54.17,-1.53,649.42,-1,27.46
-54.22,-1.46,734.81,-1,27.46
-54.13,-1.42,842.75,-1,27.46
-54.62,-1.42,561.62,-1,27.46
-54.57,-1.44,508.75,-1,27.46
-0.79,-1.47,209.44,-1,27.46
0.30,-1.49,209.44,1,27.46
1.73,-1.52,209.44,1,27.46
2.67,-1.56,304.83,1,27.46
2.60,-1.60,421.78,1,27.46
3.58,-1.63,237.34,1,27.46
4.82,-1.66,209.44,1,27.46
5.57,-1.67,209.44,1,27.46
6.33,-1.67,209.44,1,27.46
7.14,-1.67,209.44,1,27.46
7.90,-1.66,209.44,1,27.46
8.19,-1.64,295.41,1,27.46
8.71,-1.63,357.99,1,27.46
10.41,-1.62,209.44,1,27.46
10.76,-1.59,224.03,1,27.46
10.86,-1.57,460.67,1,27.46
12.13,-1.54,241.29,1,27.46
12.63,-1.51,351.45,1,27.46
14.02,-1.48,245.02,1,27.46
14.74,-1.44,209.44,1,27.46
14.74,-1.41,209.44,1,27.46
14.88,-1.37,209.44,1,27.46
14.84,-1.34,209.44,1,27.46
14.81,-1.31,209.44,1,27.46
14.87,-1.28,209.44,1,27.46
14.95,-1.24,209.44,1,27.46
14.96,-1.21,209.44,1,27.46
15.13,-1.18,209.44,1,27.46
15.95,-1.14,209.44,1,27.46
16.73,-1.11,209.44,1,27.46
17.55,-1.07,209.44,1,27.46
18.39,-1.03,209.44,1,27.46
19.13,-0.99,209.44,1,27.46
20.01,-0.95,210.69,1,27.46
20.89,-0.90,222.91,1,27.46
21.80,-0.86,225.22,1,27.46
22.74,-0.80,228.19,1,27.45
23.66,-0.75,241.62,1,27.45
24.57,-0.70,257.15,1,27.45
25.51,-0.64,262.77,1,27.45
26.49,-0.58,264.06,1,27.45
27.45,-0.52,276.44,1,27.45
28.39,-0.45,293.74,1,27.45
29.36,-0.39,300.23,1,27.45
29.82,-0.35,285.76,1,27.45
29.90,-0.35,284.05,1,27.45
29.97,-0.35,284.20,1,27.45
30.05,-0.35,284.85,1,27.45
31.27,-0.35,312.37,1,27.45
34.10,-0.36,400.73,1,27.45
37.38,-0.36,443.32,1,27.45
40.65,-0.36,483.62,1,27.45
43.88,-0.36,523.59,1,27.45
47.07,-0.36,554.45,1,27.44
50.26,-0.37,581.97,1,27.44
53.45,-0.37,609.75,1,27.44
56.63,-0.37,638.62,1,27.44
59.80,-0.38,667.67,1,27.44
62.97,-0.38,697.20,1,27.43
66.19,-0.38,717.02,1,27.43
69.39,-0.38,753.00,1,27.43
72.44,-0.36,782.75,1,27.43
75.17,-0.33,792.91,1,27.42
77.40,-0.28,805.97,1,27.42
79.12,-0.22,809.89,1,27.42
80.63,-0.17,874.81,1,27.42
83.28,-0.14,876.95,1,27.41
86.06,-0.14,886.38,1,27.41
88.53,-0.14,842.49,2,27.41
90.85,-0.11,743.49,2,27.41
93.39,-0.09,723.10,2,27.40
95.92,-0.06,724.34,2,27.40
98.42,-0.03,737.82,2,27.40
100.88,-0.01,755.31,2,27.40
103.32,0.02,771.48,2,27.39
105.69,0.07,788.82,2,27.39
108.00,0.12,804.85,2,27.39
110.34,0.15,819.39,2,27.38
112.63,0.17,835.48,2,27.38
114.72,0.18,849.34,2,27.38
116.43,0.17,861.45,2,27.38
115.75,0.15,820.19,2,27.38
114.71,0.11,810.37,2,27.37
113.39,0.07,798.02,2,27.37
112.23,0.02,787.25,2,27.37
111.27,0.00,781.37,2,27.37
110.48,-0.00,777.78,2,27.37
109.84,0.01,776.21,2,27.37
109.29,0.02,775.57,2,27.37
108.73,0.03,772.96,2,27.37
108.21,0.04,769.59,2,27.37
107.74,0.07,766.45,2,27.37
107.27,0.10,763.51,2,27.37
106.80,0.12,759.82,2,27.37
106.28,0.13,755.52,2,27.37
105.67,0.12,750.90,2,27.37
105.45,0.09,765.43,2,27.37
106.42,0.06,792.59,2,27.36
107.13,0.02,793.94,2,27.36
108.32,-0.01,832.63,2,27.36
110.44,-0.01,839.18,2,27.36
112.69,0.01,842.53,2,27.35
114.91,0.04,848.00,2,27.35
116.94,0.05,864.06,2,27.35
118.50,0.05,805.35,3,27.35
119.57,0.02,678.08,3,27.34
120.35,0.00,655.48,3,27.34
121.85,-0.00,668.92,3,27.34
123.64,0.02,663.34,3,27.34
125.40,0.05,671.48,3,27.33
127.14,0.08,682.01,3,27.33
128.89,0.12,688.12,3,27.33
130.60,0.15,698.85,3,27.33
132.31,0.18,709.07,3,27.32
134.02,0.22,714.94,3,27.32
135.66,0.23,726.36,3,27.32
137.04,0.23,737.09,3,27.32
138.23,0.21,744.77,3,27.31
139.85,0.23,749.52,3,27.31
141.48,0.26,757.25,3,27.31
143.11,0.30,762.50,3,27.31
144.69,0.33,773.18,3,27.30
146.22,0.36,785.07,3,27.30
147.68,0.37,792.01,3,27.30
148.84,0.37,807.19,3,27.29
148.73,0.35,769.98,3,27.29
147.55,0.33,762.85,3,27.29
146.17,0.30,751.66,3,27.29
144.40,0.27,739.93,3,27.29
142.07,0.23,728.76,3,27.29
139.71,0.19,712.68,3,27.29
137.07,0.16,696.36,3,27.29
132.98,0.10,679.36,3,27.29
129.16,0.05,659.38,3,27.29
126.49,0.02,658.02,3,27.29
124.04,-0.01,744.56,3,27.29
121.04,-0.07,730.02,3,27.29
119.73,-0.09,735.29,3,27.28
119.43,-0.08,744.44,3,27.28
118.95,-0.08,740.30,3,27.28
55.73,-0.10,799.92,2,27.28
58.59,-0.13,742.10,2,27.28
62.39,-0.19,702.33,2,27.28
64.57,-0.25,825.09,1,27.28
66.16,-0.30,845.08,1,27.28
64.93,-0.35,834.96,1,27.27
65.42,-0.38,826.77,1,27.27
65.26,-0.40,841.21,1,27.27
65.67,-0.42,845.59,1,27.27
65.70,-0.42,839.83,1,27.27
65.80,-0.42,844.75,1,27.27
65.91,-0.40,844.79,1,27.27
65.91,-0.38,846.45,1,27.26
65.76,-0.36,849.67,1,27.26
66.82,-0.34,850.37,1,27.26
67.96,-0.31,849.24,1,27.26
69.56,-0.33,863.84,1,27.26
69.95,-0.35,904.69,1,27.26
70.77,-0.36,815.35,1,27.26
71.86,-0.39,903.16,1,27.25
72.17,-0.37,845.45,1,27.25
74.30,-0.43,805.67,1,27.25
75.34,-0.43,749.18,1,27.25
75.98,-0.37,749.88,1,27.25
76.43,-0.31,775.09,1,27.25
76.55,-0.27,762.65,1,27.25
76.30,-0.22,753.13,1,27.25
75.95,-0.18,750.59,1,27.25
75.54,-0.13,751.08,1,27.25
74.96,-0.07,751.11,1,27.25
74.33,-0.01,744.20,1,27.25
73.70,0.05,738.67,1,27.24
73.04,0.10,735.21,1,27.24
72.31,0.15,730.78,1,27.24
72.44,0.22,838.67,1,27.24
74.06,0.27,834.42,1,27.24
76.08,0.29,843.07,1,27.24
78.44,0.28,846.61,1,27.23
81.06,0.24,817.93,1,27.23
83.05,0.16,836.98,1,27.23
84.47,0.07,846.41,1,27.23
85.35,-0.02,847.59,1,27.23
85.68,-0.11,842.85,1,27.23
85.49,-0.20,841.15,1,27.23
85.14,-0.30,839.80,1,27.22
84.72,-0.40,837.50,1,27.22
84.11,-0.45,836.58,1,27.22
83.30,-0.51,832.68,1,27.22
83.52,-0.58,895.89,1,27.22
84.37,-0.61,853.59,1,27.22
85.50,-0.63,889.73,1,27.22
87.13,-0.63,885.09,1,27.22
89.16,-0.62,800.26,2,27.21
91.33,-0.60,716.46,2,27.21
93.55,-0.57,709.15,2,27.21
95.72,-0.54,717.32,2,27.21
97.68,-0.48,721.19,2,27.20
99.26,-0.42,734.76,2,27.20
100.42,-0.33,745.55,2,27.20
101.10,-0.24,748.07,2,27.20
101.70,-0.14,780.86,2,27.20
103.72,-0.09,777.76,2,27.19
105.53,-0.07,811.48,2,27.19
107.12,-0.05,837.27,2,27.19
108.74,-0.03,841.38,2,27.19
110.26,-0.01,872.37,2,27.18
111.58,0.00,883.39,2,27.18
112.82,0.02,891.03,2,27.18
114.21,0.01,883.12,2,27.18
115.02,0.01,882.12,2,27.17
115.83,0.04,881.32,2,27.17
116.11,0.08,885.33,2,27.17
116.29,0.10,898.28,2,27.17
116.92,0.08,893.61,2,27.17
117.45,0.06,882.61,2,27.17
118.06,0.06,773.25,3,27.16
119.06,0.06,694.22,3,27.16
119.75,0.05,681.81,3,27.16
120.20,0.05,667.31,3,27.16
120.41,0.05,696.31,3,27.16
121.38,0.04,696.14,3,27.15
122.56,0.01,703.84,3,27.15
124.01,-0.03,687.31,3,27.15
125.43,-0.07,700.64,3,27.15
126.67,-0.11,729.52,3,27.14
127.92,-0.16,722.59,3,27.14
129.21,-0.21,722.08,3,27.14
130.48,-0.19,720.58,3,27.14
131.53,-0.16,748.07,3,27.13
132.31,-0.12,777.11,3,27.13
132.15,-0.09,855.34,3,27.13
131.93,-0.06,844.41,3,27.13
132.15,-0.06,791.12,3,27.13
132.26,-0.06,785.97,3,27.13
132.05,-0.04,818.55,3,27.13
131.59,-0.03,835.90,3,27.13
130.74,-0.03,800.13,3,27.12
129.94,-0.04,768.94,3,27.12
129.80,-0.03,773.24,3,27.12
129.98,-0.02,799.65,3,27.12
129.86,-0.02,731.91,3,27.12
129.04,-0.03,699.43,3,27.12
128.59,-0.02,687.33,3,27.12
128.72,0.00,737.95,3,27.11
129.93,0.00,719.37,3,27.11
131.43,0.02,711.20,3,27.11
133.01,0.05,712.03,3,27.11
134.48,0.08,723.60,3,27.10
135.94,0.08,728.59,3,27.10
137.16,0.07,735.10,3,27.10
138.11,0.05,744.17,3,27.10
138.63,0.02,747.91,3,27.09
138.65,-0.02,746.12,3,27.09
138.26,-0.06,740.58,3,27.09
137.68,-0.08,735.25,3,27.09
136.65,-0.11,727.62,3,27.09
135.34,-0.15,721.39,3,27.09
134.71,-0.18,759.13,3,27.09
135.37,-0.20,763.83,3,27.09
136.32,-0.21,759.10,3,27.08
137.63,-0.21,755.74,3,27.08
139.21,-0.18,749.66,3,27.08
140.74,-0.15,754.78,3,27.07
142.23,-0.13,760.16,3,27.07
143.70,-0.10,767.48,3,27.07
145.14,-0.08,778.26,3,27.07
146.59,-0.06,783.73,3,27.06
147.93,-0.03,804.46,3,27.06
149.24,-0.01,820.91,3,27.06
150.44,0.00,840.53,3,27.05
151.73,0.02,836.34,3,27.05
152.90,0.03,851.49,3,27.05
154.43,0.06,823.52,3,27.05
155.79,0.08,831.29,3,27.04
157.14,0.11,838.24,3,27.04
158.47,0.13,845.23,3,27.04
159.64,0.14,851.89,3,27.03
160.56,0.13,857.65,3,27.03
161.15,0.11,862.12,3,27.03
161.38,0.08,808.03,4,27.03
161.27,0.06,719.97,4,27.03
160.88,0.03,701.65,4,27.03
160.72,0.01,715.43,4,27.02
161.40,-0.00,710.72,4,27.02
162.38,0.01,707.69,4,27.02
163.47,0.04,706.43,4,27.02
164.52,0.06,708.69,4,27.01
165.55,0.09,713.49,4,27.01
166.58,0.11,718.12,4,27.01
167.61,0.14,721.35,4,27.01
168.62,0.16,726.16,4,27.00
169.63,0.18,731.13,4,27.00
170.63,0.21,735.44,4,27.00
171.64,0.23,738.44,4,27.00
172.62,0.25,743.63,4,26.99
173.61,0.28,748.18,4,26.99
174.59,0.26,751.71,4,26.99
175.56,0.23,755.49,4,26.99
176.53,0.20,759.67,4,26.98
177.48,0.17,763.95,4,26.98
178.43,0.14,769.14,4,26.98
179.38,0.11,772.00,4,26.98
180.33,0.08,775.69,4,26.97
181.24,0.06,781.44,4,26.97
182.02,0.06,785.11,4,26.97
182.90,0.04,787.76,4,26.97
183.82,0.01,792.10,4,26.96
184.76,-0.02,794.89,4,26.96
185.68,-0.06,798.48,4,26.96
186.54,-0.07,804.19,4,26.96
187.20,-0.07,807.63,4,26.95
187.57,-0.06,809.61,4,26.95
187.64,-0.05,811.67,4,26.95
187.37,-0.04,809.47,4,26.95
186.88,-0.03,805.01,4,26.95
186.15,-0.02,800.14,4,26.94
185.08,-0.01,792.00,4,26.94
183.89,-0.01,786.81,4,26.94
182.61,-0.00,782.33,4,26.94
181.14,0.01,776.41,4,26.94
179.64,0.02,770.20,4,26.94
178.08,0.03,764.63,4,26.94
176.34,0.04,757.58,4,26.94
174.59,0.05,750.38,4,26.94
173.82,0.06,776.80,4,26.94
174.11,0.07,773.14,4,26.94
174.86,0.05,769.85,4,26.93
175.83,0.02,764.53,4,26.93
176.57,-0.01,761.14,4,26.93
177.00,-0.02,762.09,4,26.93
177.13,-0.01,763.64,4,26.92
176.88,0.01,762.72,4,26.92
176.24,0.04,759.00,4,26.92
175.25,0.06,752.44,4,26.92
173.97,0.08,746.51,4,26.92
172.53,0.10,741.23,4,26.92
170.97,0.11,735.37,4,26.92
169.32,0.13,729.12,4,26.92
167.61,0.15,722.38,4,26.92
165.83,0.16,715.30,4,26.92
164.00,0.17,707.85,4,26.92
162.19,0.19,700.45,4,26.92
160.89,0.20,727.58,4,26.92
160.81,0.21,723.12,4,26.91
161.39,0.20,719.62,4,26.91
162.47,0.18,716.41,4,26.91
163.74,0.14,710.40,4,26.91
164.89,0.10,710.69,4,26.90
165.96,0.07,715.12,4,26.90
167.02,0.04,719.81,4,26.90
168.07,0.01,724.37,4,26.90
169.13,-0.02,728.44,4,26.89
170.18,-0.05,733.28,4,26.89
171.22,-0.08,737.76,4,26.89
172.26,-0.11,741.50,4,26.89
173.28,-0.13,746.32,4,26.88
174.30,-0.16,750.85,4,26.88
175.31,-0.19,754.32,4,26.88
176.31,-0.22,758.98,4,26.88
177.31,-0.25,763.61,4,26.87
178.30,-0.26,768.00,4,26.87
179.28,-0.24,771.88,4,26.87
180.22,-0.20,776.27,4,26.87
180.97,-0.15,780.30,4,26.86
181.44,-0.09,785.70,4,26.86
181.55,-0.02,785.95,4,26.86
182.11,0.03,791.96,4,26.86
183.21,0.03,789.36,4,26.85
183.89,-0.00,794.49,4,26.85
183.96,-0.04,797.63,4,26.85
183.75,-0.07,798.97,4,26.85
183.24,-0.10,794.22,4,26.85
182.40,-0.12,787.18,4,26.84
181.49,-0.14,779.08,4,26.84
180.41,-0.15,773.29,4,26.84
179.15,-0.16,767.71,4,26.84
177.90,-0.18,762.10,4,26.84
176.66,-0.19,757.64,4,26.84
175.21,-0.21,751.42,4,26.84
174.25,-0.23,773.10,4,26.84
174.60,-0.24,773.14,4,26.84
175.45,-0.23,769.07,4,26.83
176.61,-0.21,763.36,4,26.83
177.56,-0.17,785.64,4,26.83
178.55,-0.14,789.10,4,26.83
179.58,-0.12,786.81,4,26.82
180.55,-0.10,791.15,4,26.82
181.22,-0.08,826.71,4,26.82
181.85,-0.06,833.91,4,26.82
182.69,-0.04,821.94,4,26.82
183.43,-0.02,824.54,4,26.81
184.15,-0.00,828.06,4,26.81
184.88,0.02,835.27,4,26.81
185.50,0.04,843.83,4,26.81
186.32,0.06,833.04,4,26.80
187.03,0.08,837.69,4,26.80
187.77,0.09,842.42,4,26.80
188.67,0.11,827.82,4,26.80
189.58,0.13,833.50,4,26.79
190.54,0.15,831.96,4,26.79
191.39,0.16,839.51,4,26.79
192.22,0.15,828.32,4,26.79
192.66,0.13,831.43,4,26.78
192.81,0.11,832.65,4,26.78
192.65,0.09,831.64,4,26.78
192.22,0.07,828.37,4,26.78
191.53,0.05,823.09,4,26.78
190.56,0.03,816.02,4,26.78
189.35,0.01,809.72,4,26.78
188.02,-0.01,804.57,4,26.78
186.56,-0.03,798.95,4,26.78
184.98,-0.05,792.60,4,26.78
184.40,-0.07,815.96,4,26.77
184.87,-0.08,814.17,4,26.77
185.76,-0.07,809.40,4,26.77
186.87,-0.04,805.88,4,26.76
187.88,-0.01,808.27,4,26.76
188.85,0.02,811.62,4,26.76
189.80,0.04,815.97,4,26.76
190.75,0.06,820.21,4,26.75
191.69,0.08,823.55,4,26.75
192.62,0.10,827.78,4,26.75
193.55,0.12,832.00,4,26.75
194.47,0.15,835.14,4,26.74
195.38,0.17,839.28,4,26.74
196.27,0.19,843.39,4,26.74
197.16,0.17,843.09,4,26.74
198.01,0.13,847.67,4,26.73
198.81,0.09,854.32,4,26.73
199.57,0.05,791.57,5,26.73
200.21,0.01,720.40,5,26.73
200.90,-0.03,706.24,5,26.72
201.52,-0.08,703.57,5,26.72
202.16,-0.12,704.59,5,26.72
202.79,-0.15,706.08,5,26.72
203.25,-0.16,709.28,5,26.71
203.52,-0.17,714.93,5,26.71
204.01,-0.19,715.37,5,26.71
204.66,-0.22,713.36,5,26.71
205.33,-0.20,715.06,5,26.70
205.99,-0.18,716.88,5,26.70
206.63,-0.16,719.05,5,26.70
207.27,-0.14,720.29,5,26.70
207.90,-0.11,723.54,5,26.69
208.53,-0.09,724.71,5,26.69
209.14,-0.06,727.32,5,26.69
209.75,-0.04,730.12,5,26.69
210.37,-0.02,731.26,5,26.68
210.97,0.01,733.98,5,26.68
211.56,0.03,736.44,5,26.68
212.16,0.06,737.76,5,26.68
212.74,0.08,740.37,5,26.67
213.33,0.10,741.81,5,26.67
213.85,0.11,744.56,5,26.67
214.14,0.10,747.12,5,26.67
214.05,0.07,747.70,5,26.66
213.67,0.05,747.00,5,26.66
213.04,0.04,744.42,5,26.66
212.19,0.02,739.87,5,26.66
211.15,0.01,734.45,5,26.66
209.91,-0.00,727.91,5,26.66
208.50,-0.01,722.98,5,26.66
206.98,-0.03,717.98,5,26.66
205.41,-0.04,712.98,5,26.66
203.86,-0.05,722.96,5,26.65
203.54,-0.07,721.33,5,26.65
203.97,-0.06,718.66,5,26.65
204.53,-0.03,714.89,5,26.65
204.90,-0.02,713.79,5,26.65
205.00,-0.03,715.14,5,26.64
204.73,6.23,714.93,5,26.64
204.18,6.21,713.33,5,26.64
203.34,6.19,709.75,5,26.64
202.15,6.17,703.63,5,26.64
200.95,6.16,698.23,5,26.64
199.56,6.14,693.32,5,26.64
198.00,6.13,687.81,5,26.64
196.67,6.12,684.15,5,26.64
195.12,6.11,678.29,5,26.64
193.43,6.10,672.13,5,26.63
192.02,6.09,668.51,5,26.63
190.34,6.08,662.07,5,26.63
189.46,6.06,674.97,5,26.63
189.86,6.07,676.63,5,26.63
190.59,6.08,670.14,5,26.63
191.39,6.11,667.26,5,26.62
192.12,6.14,671.57,5,26.62
192.86,6.17,672.18,5,26.62
193.59,6.19,674.03,5,26.62
194.25,6.20,679.75,5,26.61
194.63,6.20,697.65,5,26.61
194.88,6.18,696.87,5,26.61
194.87,6.17,702.50,5,26.61
194.56,6.15,715.69,5,26.61
194.72,6.15,708.12,5,26.60
194.96,6.15,708.66,5,26.60
195.37,6.16,709.24,5,26.60
196.13,6.19,710.32,5,26.60
197.00,6.24,705.33,5,26.60
197.62,6.27,715.51,5,26.59
198.16,6.31,724.35,5,26.59
198.79,6.34,717.94,5,26.59
199.41,6.37,720.04,5,26.59
200.21,6.37,708.71,5,26.58
200.66,6.36,719.17,5,26.58
200.77,6.34,724.86,5,26.58
201.01,6.32,724.92,5,26.58
201.41,6.31,728.77,5,26.58
202.21,6.30,709.19,5,26.57
203.04,6.31,711.06,5,26.57
