Speed,Yaw,RPM,Gear,Fuel
99.93,0.04,531.55,3,93.88
99.92,0.04,537.17,3,93.88
100.08,0.03,535.86,3,93.88
99.90,0.03,533.11,3,93.88
100.03,0.02,539.14,3,93.88
100.07,0.02,533.93,3,93.88
99.92,0.01,535.06,3,93.88
100.12,0.00,537.81,3,93.88
100.02,-0.00,531.97,3,93.88
99.88,-0.00,534.97,3,93.88
100.10,-0.01,537.79,3,93.88
100.01,-0.01,531.95,3,93.88
99.89,-0.01,534.78,3,93.88
100.12,-0.01,538.10,3,93.88
100.06,-0.01,532.14,3,93.87
99.94,-0.01,535.07,3,93.87
100.01,-0.01,533.69,3,93.87
99.91,-0.01,534.98,3,93.87
100.16,-0.01,537.97,3,93.87
100.10,-0.01,532.46,3,93.87
99.91,-0.01,533.14,3,93.87
100.09,-0.01,539.29,3,93.87
100.18,-0.00,534.58,3,93.87
99.95,-0.00,531.62,3,93.87
99.98,-0.00,537.01,3,93.87
100.19,-0.00,536.39,3,93.87
100.02,-0.00,532.11,3,93.87
99.91,-0.00,534.90,3,93.87
100.15,-0.00,537.91,3,93.87
100.08,-0.00,532.35,3,93.87
99.88,-0.00,533.04,3,93.87
100.05,-0.00,539.01,3,93.87
100.12,-0.00,534.30,3,93.87
99.93,-0.00,533.25,3,93.87
100.10,-0.02,539.87,3,93.87
100.20,-0.04,534.72,3,93.87
99.99,-0.05,531.94,3,93.87
100.05,-0.05,537.24,3,93.87
100.02,-0.05,530.94,3,93.87
99.93,-0.05,535.05,3,93.87
100.04,-0.04,533.85,3,93.87
99.96,-0.04,535.11,3,93.87
100.08,-0.03,533.85,3,93.87
99.91,-0.02,533.13,3,93.87
100.06,-0.01,535.62,3,93.87
99.97,-0.01,533.49,3,93.87
100.14,-0.00,536.30,3,93.87
100.01,0.00,531.97,3,93.87
99.96,0.01,535.10,3,93.87
100.11,0.01,534.22,3,93.87
99.98,0.01,533.47,3,93.87
99.97,0.01,531.82,3,93.87
100.09,0.01,537.42,3,93.87
100.11,0.01,532.58,3,93.87
99.94,0.01,531.48,3,93.87
100.08,0.01,537.36,3,93.87
100.10,0.00,532.53,3,93.87
99.98,0.00,533.44,3,93.87
100.00,0.00,531.85,3,93.87
100.05,0.00,533.89,3,93.87
99.94,0.00,533.35,3,93.87
100.16,-0.00,536.34,3,93.87
100.09,-0.00,532.36,3,93.87
99.98,-0.00,533.54,3,93.87
100.00,-0.00,532.00,3,93.87
100.00,-0.00,535.43,3,93.87
99.98,-0.00,533.52,3,93.87
100.01,0.00,532.02,3,93.87
100.01,0.00,535.36,3,93.87
99.99,0.00,533.55,3,93.87
100.02,0.00,532.07,3,93.86
100.03,0.00,535.46,3,93.86
99.97,0.00,531.78,3,93.86
100.04,0.00,533.82,3,93.86
99.96,0.00,533.42,3,93.86
100.00,0.00,531.96,3,93.86
100.07,0.00,534.01,3,93.86
99.99,0.00,533.60,3,93.86
100.03,0.00,532.15,3,93.86
100.05,0.00,535.56,3,93.86
99.99,0.00,531.86,3,93.86
100.07,0.00,533.98,3,93.86
99.99,0.00,533.58,3,93.86
100.03,0.00,532.12,3,93.86
100.04,0.00,535.53,3,93.86
99.98,0.00,531.87,3,93.86
100.06,0.00,533.95,3,93.86
99.98,0.00,533.55,3,93.86
100.02,0.00,532.12,3,93.86
100.03,0.00,535.48,3,93.86
99.97,0.00,531.80,3,93.86
100.05,0.00,533.87,3,93.86
99.96,0.00,533.46,3,93.86
100.00,0.00,531.95,3,93.86
100.07,0.00,533.99,3,93.86
99.98,0.00,533.55,3,93.86
100.01,0.00,532.10,3,93.86
100.02,0.00,535.40,3,93.86
99.99,0.00,533.59,3,93.86
100.02,0.00,532.25,3,93.86
100.01,0.00,535.35,3,93.86
99.98,0.00,533.55,3,93.86
100.01,0.00,531.98,3,93.86
100.00,0.00,535.18,3,93.86
100.17,0.00,534.57,3,93.86
100.03,0.00,532.08,3,93.86
100.02,0.01,535.40,3,93.86
99.97,0.04,533.53,3,93.86
99.98,0.06,531.87,3,93.86
100.01,0.07,533.66,3,93.86
99.96,0.07,535.15,3,93.86
100.06,0.07,533.92,3,93.86
99.96,0.06,535.28,3,93.86
100.02,0.05,533.67,3,93.86
99.88,0.04,534.95,3,93.86
100.11,0.03,538.24,3,93.86
100.00,0.02,531.50,3,93.86
99.84,0.01,534.77,3,93.86
100.16,-0.00,542.63,3,93.86
100.40,-0.01,537.68,3,93.86
100.21,-0.02,532.68,3,93.86
99.95,-0.02,531.28,3,93.86
99.99,-0.03,537.30,3,93.86
100.25,-0.03,536.78,3,93.86
100.10,-0.02,532.28,3,93.86
99.92,-0.02,533.20,3,93.86
100.07,-0.02,535.77,3,93.86
99.93,-0.02,531.46,3,93.86
100.02,-0.02,537.31,3,93.85
99.99,-0.01,531.89,3,93.85
100.07,-0.01,537.55,3,93.85
100.05,-0.01,532.05,3,93.85
99.96,-0.01,535.24,3,93.85
100.07,-0.00,534.02,3,93.85
99.90,-0.00,533.07,3,93.85
100.13,-0.00,539.78,3,93.85
100.24,-0.00,534.90,3,93.85
100.01,-0.00,531.92,3,93.85
99.91,-0.00,534.99,3,93.85
100.20,-0.00,538.35,3,93.85
100.14,-0.00,532.73,3,93.85
99.94,-0.00,533.28,3,93.85
100.06,-0.00,535.75,3,93.85
99.92,-0.01,533.17,3,93.85
100.03,-0.01,535.49,3,93.85
99.90,-0.01,533.08,3,93.85
100.10,-0.01,539.70,3,93.85
100.19,-0.01,534.64,3,93.85
99.94,-0.01,531.62,3,93.85
99.98,-0.01,537.13,3,93.85
100.21,-0.01,536.54,3,93.85
100.01,-0.01,532.15,3,93.85
99.88,-0.01,534.76,3,93.85
100.15,-0.01,538.02,3,93.85
100.06,-0.01,532.08,3,93.85
99.92,-0.01,534.88,3,93.85
100.18,-0.00,538.06,3,93.85
100.09,-0.00,532.23,3,93.85
99.94,-0.01,535.14,3,93.85
100.18,-0.01,537.84,3,93.85
100.08,-0.00,532.25,3,93.85
99.92,-0.00,535.08,3,93.85
100.15,-0.01,537.76,3,93.85
100.04,-0.00,532.19,3,93.85
99.88,-0.00,534.82,3,93.85
100.10,-0.01,537.83,3,93.85
99.97,-0.01,532.01,3,93.85
99.95,-0.00,536.87,3,93.85
100.13,-0.00,536.16,3,93.85
99.92,-0.01,533.19,3,93.85
100.05,-0.01,538.66,3,93.85
100.07,-0.00,534.02,3,93.85
99.89,-0.00,534.89,3,93.85
100.07,-0.01,537.71,3,93.85
99.92,-0.01,531.64,3,93.85
99.87,-0.00,536.58,3,93.84
100.21,-0.00,540.29,3,93.84
100.20,-0.01,534.80,3,93.84
99.89,-0.00,533.11,3,93.84
99.99,-0.00,539.13,3,93.84
100.26,-0.01,538.73,3,93.84
100.05,-0.01,532.87,3,93.84
99.81,-0.00,534.37,3,93.84
100.03,-0.00,541.46,3,93.84
100.12,-0.01,536.17,3,93.84
99.80,-0.01,532.75,3,93.84
99.84,-0.00,538.16,3,93.84
100.26,-0.00,542.58,3,93.84
100.32,-0.00,536.90,3,93.84
99.94,-0.00,531.65,3,93.84
99.78,-0.00,536.19,3,93.84
100.11,-0.00,543.54,3,93.84
100.33,0.00,539.44,3,93.84
100.06,-0.00,532.03,3,93.84
99.73,-0.00,534.11,3,93.84
99.89,-0.03,540.43,3,93.84
100.31,-0.08,540.27,3,93.84
100.26,-0.12,535.08,3,93.84
99.90,-0.13,533.13,3,93.84
99.89,-0.13,537.46,3,93.84
100.24,-0.13,541.94,3,93.84
100.19,-0.12,536.76,3,93.84
99.67,-0.10,531.79,3,93.84
99.43,-0.08,537.19,3,93.83
99.68,-0.06,546.78,3,93.83
100.30,-0.04,553.75,3,93.83
100.60,-0.02,545.71,3,93.83
100.41,-0.01,538.12,3,93.83
99.78,0.00,529.79,3,93.83
99.34,0.02,535.42,3,93.83
99.41,0.04,543.01,3,93.83
100.03,0.05,553.53,3,93.83
100.63,0.05,547.46,3,93.83
100.74,0.05,541.68,3,93.83
100.39,0.05,533.66,3,93.83
99.86,0.05,530.88,3,93.83
99.65,0.05,535.58,3,93.83
99.94,0.04,543.11,3,93.83
100.46,0.04,543.07,3,93.82
100.49,0.04,538.01,3,93.82
100.09,0.09,532.72,3,93.82
99.80,0.12,534.30,3,93.82
99.97,0.13,540.48,3,93.82
100.30,0.13,540.56,3,93.82
100.11,0.13,534.33,3,93.82
99.68,0.12,534.00,3,93.82
99.65,0.10,541.14,3,93.82
100.09,0.07,548.04,3,93.82
100.42,0.06,543.91,3,93.82
100.25,0.04,537.22,3,93.82
99.66,0.02,531.79,3,93.82
99.40,0.00,537.28,3,93.82
99.65,-0.02,545.77,3,93.82
100.36,-0.03,551.08,3,93.82
100.75,-0.03,545.74,3,93.82
100.67,-0.04,539.23,3,93.82
100.17,-0.04,532.49,3,93.82
99.75,-0.04,534.28,3,93.81
99.83,-0.04,541.01,3,93.81
100.34,-0.04,544.46,3,93.81
100.50,-0.04,539.76,3,93.81
100.18,-0.07,532.87,3,93.81
99.73,-0.11,532.33,3,93.81
99.71,-0.13,537.25,3,93.81
100.12,-0.14,545.34,3,93.81
100.39,-0.13,540.15,3,93.81
100.11,-0.13,534.29,3,93.81
99.56,-0.11,533.74,3,93.81
99.40,-0.09,539.11,3,93.81
99.71,-0.07,548.48,3,93.81
100.44,-0.05,556.32,3,93.81
100.81,-0.04,550.58,3,93.81
100.69,-0.02,541.93,3,93.80
100.08,-0.01,531.39,3,93.80
99.39,0.01,533.11,3,93.80
99.17,0.03,540.32,3,93.80
99.48,0.05,549.68,3,93.80
100.31,0.06,557.81,3,93.80
101.01,0.06,551.35,3,93.80
101.21,0.05,546.41,3,93.80
100.93,0.06,538.62,3,93.80
100.35,0.07,533.54,3,93.80
99.85,0.12,532.77,3,93.80
99.81,0.16,537.85,3,93.80
100.17,0.17,541.15,3,93.80
100.13,0.18,536.19,3,93.80
99.80,0.17,538.19,3,93.80
99.81,0.14,546.29,3,93.80
100.22,0.12,550.16,3,93.79
100.28,0.11,544.91,3,93.79
99.79,0.09,532.47,3,93.79
99.31,0.06,539.35,3,93.79
99.29,0.03,549.43,3,93.79
99.76,0.01,565.64,3,93.79
100.37,-0.01,558.74,3,93.79
100.51,-0.03,548.32,3,93.79
100.15,-0.05,537.32,3,93.79
99.60,-0.06,536.91,3,93.79
99.58,-0.08,545.16,3,93.79
100.13,-0.09,555.96,3,93.79
100.67,-0.11,548.38,3,93.78
100.78,-0.12,541.75,3,93.78
100.48,-0.12,534.28,3,93.78
100.04,-0.12,532.06,3,93.78
99.74,-0.12,534.03,3,93.78
99.90,-0.10,539.73,3,93.78
100.25,-0.09,539.79,3,93.78
100.17,-0.07,534.54,3,93.78
99.81,-0.05,532.70,3,93.78
99.83,-0.04,537.66,3,93.78
100.21,-0.02,541.18,3,93.78
100.28,-0.01,536.81,3,93.78
99.95,-0.00,531.58,3,93.78
99.82,0.01,536.38,3,93.78
100.14,0.01,542.81,3,93.78
100.36,0.02,538.82,3,93.78
100.13,0.02,532.70,3,93.78
99.86,0.02,534.65,3,93.78
100.01,0.02,542.72,3,93.78
100.08,0.01,535.92,3,93.78
99.78,0.01,532.53,3,93.78
99.79,0.01,537.72,3,93.78
100.17,0.01,541.32,3,93.78
100.24,0.00,536.65,3,93.78
99.91,0.00,530.81,3,93.78
99.78,-0.00,536.17,3,93.78
100.10,-0.00,542.82,3,93.78
100.32,-0.01,538.69,3,93.78
100.10,-0.01,532.52,3,93.77
99.85,-0.01,534.60,3,93.77
100.02,-0.01,541.88,3,93.77
100.12,-0.01,536.03,3,93.77
99.84,-0.01,532.85,3,93.77
99.88,-0.01,538.13,3,93.77
100.28,-0.01,541.85,3,93.77
100.38,-0.00,537.37,3,93.77
100.07,-0.00,532.02,3,93.77
99.82,-0.00,534.51,3,93.77
100.02,-0.00,540.56,3,93.77
100.11,-0.00,535.94,3,93.77
99.85,-0.00,532.87,3,93.77
99.89,-0.00,538.25,3,93.77
100.13,-0.00,537.94,3,93.77
99.93,-0.00,531.58,3,93.77
99.83,-0.00,536.21,3,93.77
100.10,-0.00,539.20,3,93.77
100.05,-0.00,533.95,3,93.77
99.82,-0.00,534.45,3,93.77
100.02,-0.00,540.97,3,93.77
100.13,-0.00,536.04,3,93.77
99.87,-0.00,532.97,3,93.77
99.92,-0.00,538.37,3,93.77
100.16,-0.00,537.84,3,93.77
99.97,-0.00,531.78,3,93.77
99.87,-0.00,536.51,3,93.77
100.14,-0.00,539.50,3,93.77
100.10,-0.00,534.22,3,93.77
99.87,-0.00,534.73,3,93.77
100.08,-0.00,540.94,3,93.77
100.19,-0.00,536.34,3,93.77
99.89,-0.00,531.34,3,93.77
99.80,-0.00,536.04,3,93.77
100.15,-0.00,543.02,3,93.77
100.41,-0.00,539.16,3,93.76
100.22,-0.00,533.13,3,93.76
99.90,-0.00,533.12,3,93.76
99.95,-0.00,538.55,3,93.76
100.19,-0.00,538.03,3,93.76
100.00,-0.00,531.98,3,93.76
99.77,-0.00,534.17,3,93.76
99.97,-0.00,540.38,3,93.76
100.36,-0.00,540.57,3,93.76
100.32,-0.00,535.38,3,93.76
99.96,-0.00,531.72,3,93.76
99.87,-0.00,536.42,3,93.76
100.14,-0.00,539.45,3,93.76
100.09,-0.00,534.18,3,93.76
99.86,6.28,534.66,3,93.76
100.06,6.28,540.69,3,93.76
100.17,6.28,536.25,3,93.76
99.91,6.28,533.17,3,93.76
99.95,6.28,538.60,3,93.76
100.19,6.28,538.03,3,93.76
99.99,6.28,532.12,3,93.76
99.89,6.28,536.43,3,93.76
100.15,6.28,539.53,3,93.76
100.10,6.28,534.22,3,93.76
99.87,6.28,534.69,3,93.76
100.06,6.28,540.84,3,93.76
100.15,6.28,536.05,3,93.76
99.88,6.28,533.07,3,93.76
99.92,6.28,538.41,3,93.76
100.14,6.28,537.82,3,93.76
99.94,6.28,531.65,3,93.76
99.83,6.28,536.22,3,93.76
100.09,6.25,539.15,3,93.76
100.05,6.23,533.98,3,93.76
99.83,6.21,534.46,3,93.76
100.03,6.21,540.57,3,93.75
100.11,6.21,535.97,3,93.75
99.83,6.21,532.74,3,93.75
99.83,6.22,538.90,3,93.75
100.19,6.23,542.24,3,93.75
100.23,6.24,536.71,3,93.75
99.86,6.25,530.99,3,93.75
99.69,6.26,535.87,3,93.75
99.98,6.27,543.08,3,93.75
100.47,6.28,544.02,3,93.75
100.53,6.29,538.31,3,93.75
100.19,0.01,532.79,3,93.75
99.83,0.02,532.74,3,93.75
99.86,0.02,538.28,3,93.75
100.27,0.02,541.97,3,93.75
100.37,0.02,537.41,3,93.75
100.07,0.02,532.26,3,93.75
99.83,0.02,534.52,3,93.75
100.04,0.02,540.73,3,93.75
100.15,0.01,536.16,3,93.75
99.90,0.01,533.09,3,93.75
99.97,0.01,538.82,3,93.75
100.21,0.01,538.17,3,93.75
100.03,0.01,532.16,3,93.75
99.81,0.00,534.38,3,93.75
100.02,0.00,540.67,3,93.75
100.14,0.00,536.21,3,93.75
99.89,0.00,533.07,3,93.75
99.95,0.00,538.61,3,93.75
100.20,0.00,538.09,3,93.75
100.02,0.00,532.03,3,93.75
99.79,0.00,534.31,3,93.75
100.00,0.00,541.07,3,93.74
100.12,0.00,536.04,3,93.74
99.87,0.00,533.00,3,93.74
99.94,0.00,538.55,3,93.74
100.19,0.00,538.06,3,93.74
100.01,0.00,532.00,3,93.74
99.79,0.00,534.36,3,93.74
100.01,0.00,540.72,3,93.74
100.13,0.00,536.05,3,93.74
99.89,0.00,533.08,3,93.74
99.96,0.00,538.66,3,93.74
100.22,0.00,538.22,3,93.74
100.05,0.00,532.12,3,93.74
99.83,0.00,534.50,3,93.74
100.05,0.00,540.86,3,93.74
100.18,0.00,536.30,3,93.74
99.90,0.00,531.38,3,93.74
99.82,0.00,536.39,3,93.74
100.12,0.00,539.49,3,93.74
100.10,0.00,534.20,3,93.74
99.89,0.00,534.84,3,93.74
100.12,0.00,541.25,3,93.74
100.25,0.00,536.69,3,93.74
99.98,0.00,531.70,3,93.74
99.90,0.00,536.66,3,93.74
100.20,0.00,539.83,3,93.74
100.18,0.00,534.62,3,93.74
99.89,0.00,533.05,3,93.74
99.96,0.00,538.70,3,93.74
100.23,0.00,538.32,3,93.74
100.06,0.00,532.26,3,93.74
99.85,0.00,534.62,3,93.74
100.08,0.00,541.04,3,93.74
100.21,0.00,536.49,3,93.74
99.94,0.00,531.59,3,93.74
99.87,0.00,536.48,3,93.74
100.17,0.00,539.69,3,93.73
100.15,0.00,534.48,3,93.73
99.86,0.00,532.92,3,93.73
99.94,0.00,538.57,3,93.73
100.21,0.00,538.16,3,93.73
100.04,0.00,532.16,3,93.73
99.83,0.00,534.53,3,93.73
100.06,0.00,540.95,3,93.73
100.20,0.00,536.41,3,93.73
99.92,0.00,531.51,3,93.73
99.85,0.00,536.36,3,93.73
100.15,0.00,539.59,3,93.73
100.14,0.00,534.39,3,93.73
99.85,0.00,532.84,3,93.73
99.92,0.00,538.49,3,93.73
100.19,0.00,538.06,3,93.73
100.02,0.00,532.10,3,93.73
99.81,0.00,534.42,3,93.73
100.04,0.00,540.85,3,93.73
100.17,0.00,536.30,3,93.73
99.90,0.00,531.39,3,93.73
99.83,0.00,536.25,3,93.73
100.12,0.00,539.36,3,93.73
100.11,0.00,534.24,3,93.73
99.81,0.00,532.67,3,93.73
99.89,0.00,538.32,3,93.73
100.15,0.00,537.87,3,93.73
99.99,0.00,531.86,3,93.73
99.91,0.00,536.62,3,93.73
100.20,0.00,539.87,3,93.73
100.18,0.00,534.64,3,93.73
99.89,0.00,533.06,3,93.73
99.96,0.00,538.69,3,93.73
100.22,0.00,538.07,3,93.73
100.05,0.00,532.23,3,93.73
99.83,0.00,534.52,3,93.73
100.05,0.00,540.93,3,93.73
100.18,0.00,536.32,3,93.72
99.90,0.00,531.36,3,93.72
99.82,0.00,536.03,3,93.72
100.10,0.00,539.24,3,93.72
100.08,0.00,534.09,3,93.72
99.87,0.00,534.71,3,93.72
100.08,0.00,541.10,3,93.72
100.21,0.01,536.48,3,93.72
99.94,0.04,531.58,3,93.72
99.88,0.06,536.43,3,93.72
100.20,0.07,539.62,3,93.72
100.20,0.07,534.73,3,93.72
99.91,0.07,533.20,3,93.72
99.99,0.07,538.80,3,93.72
100.24,0.06,538.70,3,93.72
100.07,0.05,532.19,3,93.72
99.83,0.04,534.57,3,93.72
100.04,0.03,541.00,3,93.72
100.16,0.02,536.24,3,93.72
99.92,0.01,533.22,3,93.72
99.99,0.00,539.41,3,93.72
100.26,-0.00,538.51,3,93.72
100.10,-0.01,532.48,3,93.72
99.90,-0.01,534.85,3,93.72
100.06,-0.01,537.36,3,93.72
99.92,-0.01,531.54,3,93.72
99.87,-0.01,536.62,3,93.72
100.20,-0.01,539.76,3,93.72
100.21,-0.01,534.79,3,93.72
99.91,-0.01,531.49,3,93.72
99.87,-0.01,536.34,3,93.72
100.20,-0.01,539.68,3,93.72
100.22,-0.01,534.79,3,93.72
99.92,-0.00,531.51,3,93.72
99.88,-0.00,536.42,3,93.72
100.21,-0.00,539.74,3,93.72
100.23,-0.00,534.91,3,93.72
