Frame,Happy,Engaged,Glasses,Left Eye,Right Eye,Looking Away,Mouth Move,Mouth Open,Yaw,Pitch,Roll
38,0,1,1,0,0,1,1,0,0,-5,-5
39,0,1,1,0,0,0,1,0,5,-5,0
40,0,1,1,0,0,1,0,0,5,0,0
41,0,1,1,0,0,0,0,0,5,-5,0
42,0,1,1,0,0,1,0,0,5,-5,-5
43,0,1,1,0,0,0,0,0,0,0,0
44,0,1,1,0,0,0,0,0,5,-5,0
45,0,1,1,0,0,0,0,0,5,-5,0
46,0,1,1,0,0,0,0,0,0,0,0
47,0,1,1,0,0,0,1,0,0,-5,0
48,0,1,1,0,0,0,1,0,5,-5,0
49,0,1,0,0,0,0,1,0,0,0,0
50,0,1,0,0,0,0,0,0,5,-5,0
51,0,1,0,0,0,0,0,0,0,0,0
52,0,1,1,0,0,0,0,0,5,-5,0
53,0,1,1,0,0,1,0,0,5,-5,0
54,0,1,1,0,0,0,0,0,5,-5,0
55,0,1,1,0,0,0,0,0,0,0,0
56,0,1,1,0,0,0,0,0,5,-5,0
57,0,1,1,0,0,0,0,0,5,-5,0
58,0,1,1,0,0,1,0,0,0,0,0
59,0,1,1,0,0,0,0,0,5,-5,0
60,0,1,1,0,0,0,0,0,5,-5,0
61,0,1,1,0,0,0,0,0,0,-5,0
62,0,1,1,0,0,0,0,0,5,-5,0
63,0,1,1,0,0,0,0,0,5,-5,0
64,0,1,1,0,0,1,0,0,5,-5,0
65,0,1,1,0,0,0,0,0,0,0,0
66,0,1,1,0,0,0,0,0,5,-5,0
67,0,1,1,0,0,0,0,0,0,0,0
68,0,1,1,0,0,0,0,0,5,-5,0
69,0,1,1,0,0,0,0,0,5,-5,0
70,0,1,1,0,0,1,0,0,0,-5,0
71,0,1,1,0,0,0,0,0,5,-5,0
72,0,1,1,0,0,0,0,0,0,0,-5
73,0,1,1,0,0,0,0,0,0,0,-5
74,0,1,1,0,0,0,0,0,5,-5,5
75,0,1,1,0,0,0,0,0,5,-5,0
76,0,1,1,0,0,1,0,0,0,0,0
77,0,1,1,0,0,0,0,0,0,0,0
78,0,1,1,0,0,0,0,0,5,-5,0
79,0,1,0,0,0,0,0,0,5,-5,5
80,0,1,0,0,0,1,0,0,0,-5,0
81,0,1,0,0,0,1,0,0,5,-5,0
82,0,1,0,0,0,0,0,0,0,0,0
83,0,1,0,0,0,1,0,0,0,0,0
84,0,1,0,0,0,0,0,0,0,-5,0
85,0,1,1,0,0,0,0,0,0,0,0
86,0,1,1,0,0,0,0,0,5,-5,0
87,0,1,1,0,0,0,0,0,0,0,0
88,0,1,1,0,0,0,0,0,0,-5,0
89,0,1,1,0,0,1,0,0,0,-5,0
90,0,1,1,0,0,0,0,0,5,-5,0
91,0,1,1,0,0,1,0,0,0,-5,-5
92,0,1,1,0,0,0,0,0,5,-5,0
93,0,1,1,0,0,0,0,0,0,-5,0
94,0,1,0,0,0,0,0,0,0,-5,0
95,0,1,0,0,0,0,0,0,0,0,0
96,0,1,0,0,0,0,0,0,0,0,0
97,0,1,1,0,0,0,0,0,0,-5,0
98,0,1,1,0,0,0,0,0,0,-5,0
99,0,1,1,0,0,0,0,0,0,0,0
100,0,1,0,0,0,0,0,0,0,-5,0
101,0,1,0,0,0,0,0,0,0,-5,0
102,0,1,0,0,0,0,0,0,0,-5,0
103,0,1,1,0,0,0,0,0,0,-5,0
104,0,1,1,0,0,0,0,0,5,-5,0
105,0,1,1,0,0,1,0,0,0,-5,0
106,0,1,1,0,0,0,0,0,0,0,0
107,0,1,1,0,0,0,0,0,5,-5,0
108,0,1,1,0,0,0,0,0,0,-5,0
109,0,1,1,0,0,0,0,0,0,0,0
110,0,1,1,0,0,0,0,0,0,-5,0
111,0,1,1,0,0,0,0,0,0,-5,0
112,0,1,1,0,0,0,0,0,5,-5,0
113,0,1,1,0,0,0,0,0,0,0,0
114,0,1,1,0,0,1,0,0,5,0,0
115,0,1,1,0,0,0,0,0,-5,-5,0
116,0,1,1,0,0,0,0,0,5,-5,0
117,0,1,1,0,0,0,0,0,5,-5,0
118,0,1,1,0,0,0,0,0,0,0,0
119,0,1,1,0,0,0,0,0,0,0,0
120,0,1,1,0,0,0,0,0,5,-5,0
121,0,1,1,0,0,0,0,0,5,0,0
122,0,1,1,0,0,0,0,0,0,0,0
123,0,1,1,0,0,0,0,0,5,0,0
124,0,1,0,0,0,0,0,0,0,0,0
125,0,1,0,0,0,0,0,0,0,-5,0
126,0,1,0,0,0,1,0,0,0,0,0
127,0,1,1,0,0,1,0,0,0,0,0
128,0,1,1,0,0,0,0,0,0,-5,0
129,0,1,1,0,0,0,0,0,5,-5,0
130,0,1,1,0,0,0,0,0,5,0,0
131,0,1,1,0,0,0,0,0,5,0,0
132,0,1,1,0,0,1,0,0,5,-5,0
133,0,1,1,0,0,1,0,0,5,-5,0
134,0,1,1,0,0,0,0,0,0,0,0
135,0,1,1,0,0,0,0,0,5,0,0
136,0,1,0,0,0,1,0,0,5,-5,0
137,0,1,0,0,0,0,0,0,0,-5,-5
138,0,1,0,0,0,1,0,0,5,0,0
139,0,1,1,0,0,0,0,0,5,0,0
140,0,1,1,0,0,0,0,0,5,0,0
141,0,1,1,0,0,1,0,0,5,0,0
142,0,1,0,0,0,1,0,0,0,-5,0
143,0,1,0,0,0,0,0,0,0,0,0
144,0,1,0,0,0,0,0,0,5,0,0
145,0,1,1,0,0,0,0,0,5,0,0
146,0,1,1,0,0,0,0,0,5,-5,0
147,0,1,1,0,0,0,0,0,5,0,0
148,0,1,1,0,0,0,0,0,5,-5,0
149,0,1,1,0,0,1,0,0,5,0,0
150,0,1,1,0,0,1,0,0,5,0,0
151,0,1,1,0,0,0,0,0,5,-5,0
152,0,1,1,0,0,0,0,0,5,-5,0
153,0,1,1,0,0,0,0,0,0,-5,0
154,0,1,0,0,0,0,0,0,5,0,0
155,0,1,0,0,0,0,0,0,0,0,-5
156,0,1,0,0,0,0,0,0,5,0,0
157,0,1,1,0,0,0,0,0,5,-5,0
158,0,1,1,0,0,1,0,0,5,0,0
159,0,1,1,0,0,0,0,0,5,-5,-5
160,0,1,1,0,0,0,0,0,5,-5,0
161,0,1,1,0,0,0,0,0,5,0,0
162,0,1,1,0,0,0,0,0,5,0,-5
163,0,1,0,0,0,0,0,0,5,-5,0
164,0,1,1,0,0,0,0,0,5,0,0
165,0,1,1,0,0,1,1,0,5,0,0
166,0,1,1,0,0,0,1,0,5,0,0
167,0,1,1,0,0,1,0,0,5,0,0
168,0,1,1,0,0,0,0,0,5,0,0
169,0,1,1,0,0,0,1,0,5,0,0
170,0,1,1,0,0,1,1,0,5,0,0
171,0,1,1,0,0,0,1,0,5,0,0
172,0,1,1,0,0,0,1,0,5,0,0
173,0,1,1,0,0,1,1,0,10,0,0
174,0,1,1,0,0,0,1,0,5,0,0
175,0,1,1,0,0,0,1,0,5,0,0
176,0,1,1,0,0,1,0,0,5,0,0
177,0,1,1,0,0,0,1,0,5,0,0
178,0,1,1,0,0,0,0,0,5,0,0
179,0,1,1,0,0,0,0,0,5,0,0
180,0,1,1,0,0,1,0,0,5,0,0
181,0,1,1,0,0,0,0,0,5,0,0
182,0,1,1,0,0,0,0,0,5,0,0
183,0,1,1,0,0,0,0,0,5,0,0
184,0,1,1,0,0,1,0,0,5,0,0
185,0,1,1,0,0,1,0,0,5,0,0
186,0,1,1,0,0,0,0,0,5,0,0
187,0,1,1,0,0,1,0,0,5,0,0
188,0,1,1,0,0,1,0,0,5,0,0
189,0,1,1,0,0,0,0,0,5,0,0
190,0,1,1,0,0,0,0,0,5,0,0
191,0,1,1,0,0,0,0,0,5,0,-5
192,0,1,1,0,0,0,0,0,5,0,0
193,0,1,1,0,0,1,0,0,5,0,0
194,0,1,1,0,0,0,0,0,5,0,0
195,0,1,1,0,0,1,0,0,10,0,0
196,0,1,1,0,0,1,0,0,5,0,0
197,0,1,1,0,0,0,0,0,5,0,0
198,0,1,1,0,0,0,0,0,5,0,-5
199,0,1,1,0,0,1,0,0,5,0,0
200,0,1,1,0,0,0,0,0,5,-5,0
201,0,1,1,0,0,0,0,0,5,0,-5
202,0,1,1,0,0,0,0,0,5,0,0
203,0,1,1,0,0,0,0,0,5,0,0
204,0,1,1,0,0,0,0,0,5,0,0
205,0,1,1,0,0,0,0,0,5,0,0
206,0,1,1,0,0,0,0,0,5,0,0
207,0,1,1,0,0,1,0,0,5,0,0
208,0,1,1,0,0,0,0,0,5,0,0
209,0,1,1,0,0,0,0,0,5,0,0
210,0,1,1,0,0,0,0,0,5,0,0
211,0,0,1,0,0,1,0,1,25,0,0
212,0,1,1,0,0,0,0,0,5,0,0
213,0,1,1,0,0,0,0,0,5,0,0
214,0,0,1,0,0,0,0,1,20,0,5
215,0,1,1,0,0,0,0,0,5,0,0
216,0,1,1,0,0,0,0,0,5,0,-5
217,0,1,1,0,0,0,0,0,5,0,0
218,0,1,1,0,0,0,0,0,5,0,0
219,0,1,0,0,0,0,0,0,5,0,-5
220,0,1,0,0,0,0,0,0,5,0,0
221,0,1,0,0,0,0,0,0,5,0,-5
222,0,1,1,0,0,0,0,0,5,0,0
223,0,1,1,0,0,0,0,0,5,0,0
224,0,1,1,0,0,0,0,0,5,0,0
225,0,1,1,0,0,0,0,0,5,0,0
226,0,1,1,0,0,0,0,0,5,0,0
227,0,1,1,0,0,0,0,0,5,0,0
228,0,1,1,0,0,0,0,0,5,0,-5
229,0,1,1,0,0,0,0,0,5,0,0
230,0,1,1,0,0,1,0,0,5,0,0
231,0,1,1,0,0,1,0,0,5,0,-5
232,0,1,1,0,0,0,0,0,5,0,0
233,0,1,1,0,0,0,1,0,5,0,0
234,0,1,1,0,0,1,1,0,5,0,0
235,0,1,1,0,0,1,1,0,5,0,0
236,0,1,1,0,0,0,1,0,5,-5,-5
237,0,1,1,0,0,0,1,0,10,-5,0
238,0,1,1,0,0,1,0,0,5,0,-5
239,0,1,1,0,0,0,0,0,5,0,0
240,0,1,1,0,0,1,0,0,5,0,0
241,0,1,1,0,0,1,0,0,5,0,0
242,0,1,1,0,0,1,0,0,10,0,0
243,0,1,1,0,0,0,0,0,5,0,0
244,0,1,1,0,0,0,1,0,5,0,0
245,0,1,1,0,0,0,1,0,5,0,-5
246,0,1,1,0,0,1,1,0,5,0,0
247,0,1,1,0,0,0,1,0,5,0,0
248,0,1,1,0,0,1,1,0,5,0,0
249,0,1,1,0,0,1,1,0,5,0,0
250,0,1,1,0,0,0,0,0,5,0,0
251,0,1,1,0,0,0,0,0,10,0,0
252,0,1,1,0,0,1,0,0,5,-5,0
253,0,1,1,0,0,1,0,0,5,0,0
254,0,1,1,0,0,0,0,0,5,0,0
255,0,1,1,0,0,1,0,0,5,0,-5
256,0,1,1,0,0,1,0,0,5,0,-5
257,0,1,1,0,0,0,0,0,5,0,-5
258,0,1,1,0,0,0,0,0,5,0,0
259,0,1,1,0,0,0,0,0,5,0,0
260,0,1,1,0,0,0,0,0,5,0,0
261,0,1,1,0,0,1,0,0,5,0,0
262,0,1,1,0,0,0,0,0,5,0,0
263,0,1,1,0,0,0,0,0,5,0,-5
264,0,1,1,0,0,0,0,0,5,0,0
265,0,1,1,0,0,1,0,0,5,0,0
266,0,1,1,0,0,0,0,0,5,-5,-5
267,0,1,1,0,0,0,0,0,5,0,-5
268,0,1,1,0,0,0,0,0,5,0,-5
269,-1,0,-1,-1,-1,-1,-1,1,25,0,5
270,0,1,1,0,0,0,0,0,5,-5,-5
271,0,1,1,0,0,0,0,0,5,0,-5
272,0,1,1,0,0,0,0,0,10,0,0
273,0,1,1,0,0,0,0,0,5,0,-5
274,0,1,1,0,0,0,0,0,5,0,0
275,0,1,1,0,0,0,0,0,5,0,-5
276,0,1,1,0,0,0,0,0,5,0,0
277,0,1,1,0,0,0,0,0,5,0,0
278,0,1,1,0,0,0,0,0,5,0,0
279,0,1,1,0,0,1,0,0,10,0,0
280,0,1,1,0,0,0,0,0,5,0,-5
281,0,1,1,0,0,1,1,0,5,0,0
282,0,1,1,0,0,0,1,0,5,0,0
283,0,1,1,0,0,1,1,0,5,0,0
284,0,1,1,0,0,0,1,0,5,0,0
285,0,1,1,0,0,1,1,0,5,0,-5
286,0,1,1,0,0,0,1,0,5,0,0
287,0,1,1,0,0,0,1,0,5,0,0
288,0,1,1,0,0,0,1,0,10,0,0
289,0,1,1,0,0,0,0,0,10,0,0
290,0,1,1,0,0,0,0,0,5,0,0
291,0,1,1,0,0,1,0,0,5,0,0
292,0,1,1,0,0,0,0,0,5,0,0
293,0,1,1,0,0,0,0,0,5,0,-5
294,-1,0,-1,-1,-1,-1,-1,1,25,-5,0
295,0,1,1,0,0,0,0,0,5,0,0
296,0,1,1,0,0,0,0,0,5,0,0
297,0,1,0,0,0,0,0,0,5,0,0
298,0,1,0,0,0,0,0,0,10,0,0
299,0,1,0,0,0,1,1,0,5,0,-5
300,0,1,1,0,0,0,1,0,5,0,0
301,0,1,1,0,0,0,1,0,5,0,0
302,0,1,1,0,0,1,0,0,5,-5,0
303,0,1,1,0,0,0,0,0,5,0,-5
304,0,1,1,0,0,0,0,0,10,0,0
305,0,1,1,0,0,0,1,0,5,0,0
306,0,1,1,0,0,1,1,0,5,0,0
307,0,1,1,0,0,0,1,0,5,0,0
308,0,1,1,0,0,0,0,0,5,0,-5
309,0,1,1,0,0,0,0,0,5,-5,0
310,0,1,1,0,0,1,0,0,5,0,0
311,0,1,1,0,0,0,0,0,5,0,0
312,0,1,1,0,0,0,0,0,5,0,0
313,0,1,1,0,0,1,0,0,5,0,0
314,0,1,1,0,0,0,0,0,5,0,-5
315,0,1,1,0,0,0,0,0,10,0,0
316,0,1,1,0,0,0,0,0,5,0,0
317,0,1,1,0,0,0,0,0,5,0,0
318,0,1,1,0,0,0,0,0,5,0,0
319,0,1,1,0,0,0,0,0,5,0,-5
320,0,1,1,0,0,1,0,0,10,0,0
321,0,1,1,0,0,0,0,0,5,0,-5
322,0,1,1,0,0,0,0,0,10,0,0
323,0,1,1,0,0,0,0,0,5,0,-5
324,0,1,1,0,0,0,0,0,5,0,0
325,0,1,1,0,0,0,0,0,5,0,0
326,0,1,1,0,0,0,0,0,5,0,0
327,0,1,1,0,0,0,0,0,10,0,0
328,0,1,1,0,0,1,0,0,10,0,0
329,0,1,1,0,0,0,0,0,5,0,0
330,0,1,1,0,0,0,0,0,5,0,-5
331,0,1,1,0,0,0,0,0,10,0,0
332,0,1,1,0,0,0,0,0,5,0,0
333,0,1,1,0,0,0,0,0,5,0,0
334,0,1,1,0,0,1,0,0,10,0,0
335,0,1,1,1,0,1,0,0,5,0,0
336,0,1,1,0,0,0,0,0,5,0,0
337,0,1,1,0,0,0,0,0,5,0,0
338,0,1,1,0,0,0,0,0,5,0,0
339,0,1,1,0,0,0,0,0,5,0,0
340,0,1,1,0,0,0,0,0,5,0,-5
341,0,1,1,0,0,0,0,0,5,0,0
342,0,1,1,0,0,0,0,0,5,0,0
343,0,1,1,0,0,0,0,0,10,0,0
344,0,1,1,0,0,0,0,0,5,0,0
345,0,1,1,0,0,1,0,0,5,0,-5
346,0,1,1,0,0,0,0,0,5,0,0
347,0,1,1,0,0,0,1,0,10,0,0
348,0,1,1,0,0,0,1,0,5,0,0
349,0,1,1,0,0,1,1,0,5,0,0
350,0,1,1,0,0,0,0,0,5,0,0
351,0,1,1,0,0,1,0,0,5,0,0
352,0,1,1,0,0,0,0,0,5,0,0
353,0,1,1,0,0,0,0,0,5,0,-5
354,0,1,1,0,0,0,0,0,5,0,-5
355,0,1,1,0,0,0,0,0,5,0,-5
356,0,1,1,0,0,0,0,0,5,0,0
357,0,1,1,0,0,1,0,0,5,0,0
358,0,1,1,0,0,0,0,0,5,0,0
359,0,1,1,0,0,1,0,0,5,0,-5
360,0,1,1,0,0,0,0,0,5,0,-5
361,0,0,1,0,0,1,0,0,15,0,0
362,0,1,1,0,0,0,0,0,5,0,0
363,0,1,1,0,0,0,0,0,10,0,0
364,0,1,1,0,0,0,0,0,0,0,-5
365,0,1,1,0,0,0,0,0,5,0,0
366,0,1,1,0,0,1,0,0,5,0,-5
367,0,1,1,0,0,0,0,0,5,0,-5
368,0,1,1,0,0,0,0,0,5,0,-5
369,0,1,1,0,0,0,0,0,5,0,-5
370,0,1,1,0,0,0,0,0,5,0,-5
371,0,1,1,0,0,0,0,0,0,0,-5
372,0,1,1,0,0,0,0,0,0,0,-5
373,0,1,1,0,0,0,0,0,5,0,-5
374,0,1,1,0,0,0,0,0,5,0,-5
375,0,1,1,0,0,0,0,0,5,0,-5
376,0,1,1,0,0,0,0,0,5,0,-5
377,0,1,1,0,0,0,0,0,10,0,-5
378,0,1,1,0,0,0,0,0,5,0,-5
379,0,0,1,0,0,0,0,0,10,0,0
380,0,1,1,0,0,0,0,0,10,0,-5
381,0,1,1,0,0,0,0,0,10,0,-5
382,0,1,1,0,0,1,0,0,10,0,0
383,0,1,1,0,0,1,1,0,10,0,0
384,0,1,1,0,0,0,1,0,10,0,0
385,0,1,1,0,0,1,1,0,10,0,0
386,0,1,1,0,0,1,1,0,10,0,0
387,0,1,1,0,0,1,1,0,10,0,0
388,0,1,1,0,0,1,1,0,10,-5,0
389,0,1,1,0,0,1,1,0,5,-5,0
390,0,1,1,0,0,1,1,0,5,-5,0
391,0,1,1,0,0,1,1,0,10,-5,0
392,0,1,1,0,0,0,1,0,5,-5,-5
393,0,1,0,0,0,0,1,0,10,-5,0
394,0,1,0,0,0,0,1,0,10,-5,0
395,0,1,0,0,0,0,1,0,5,-5,0
396,0,1,1,0,0,0,1,0,10,-10,0
397,0,1,1,0,0,0,1,0,10,-10,0
398,0,1,1,0,0,0,1,0,5,-10,0
399,0,1,0,0,0,0,1,0,10,-10,0
400,0,1,0,0,0,0,1,0,10,-10,0
401,0,1,0,0,0,0,1,0,10,-10,0
402,0,1,0,0,0,0,0,0,10,-10,0
403,0,1,0,0,0,0,0,0,10,-10,0
404,0,1,0,0,0,0,0,0,5,-10,0
405,0,1,0,0,0,0,0,0,10,-10,0
406,0,1,0,0,0,0,0,0,10,-10,-5
407,0,1,0,0,0,0,0,0,5,-10,0
408,0,1,0,0,0,0,0,0,5,-10,0
409,0,1,0,0,0,0,0,0,5,-10,-5
410,0,1,0,0,0,0,0,0,5,-10,-5
411,0,1,0,0,0,0,0,0,10,-10,-5
412,0,1,0,0,0,0,0,0,5,-10,0
413,0,1,0,0,0,0,0,0,5,-10,-5
414,0,1,0,0,0,0,0,0,10,-10,0
415,0,1,0,0,0,0,0,0,5,-10,0
416,0,1,0,0,0,0,0,0,5,-10,-5
417,0,1,0,0,0,0,0,0,5,-10,-5
418,0,1,0,0,0,0,0,0,5,-10,0
419,0,1,0,0,0,0,0,0,10,-10,0
420,0,1,0,0,0,0,0,0,5,-10,0
421,0,1,0,0,0,0,0,0,5,-10,0
422,0,1,0,0,0,0,0,0,5,-10,-5
423,0,1,0,0,0,0,0,0,5,-10,-5
424,0,1,0,0,0,0,0,0,10,-10,-5
425,0,1,0,0,0,0,0,0,5,-10,0
426,0,1,0,0,0,0,0,0,5,-10,0
427,0,1,0,0,0,0,0,0,10,-10,0
428,0,1,0,0,0,0,0,0,5,-10,0
429,0,1,0,0,0,0,0,0,10,-10,0
430,0,1,0,0,0,0,0,0,5,-10,0
431,0,1,0,0,0,0,0,0,10,-10,0
432,0,1,0,0,0,0,0,0,10,-10,0
433,0,1,0,0,0,0,0,0,5,-10,0
434,0,1,0,0,0,0,0,0,10,-10,0
435,0,1,0,0,0,0,0,0,5,-10,-5
436,0,1,0,0,0,0,0,0,5,-10,-5
437,0,1,0,0,0,0,0,0,5,-10,0
438,0,1,0,0,0,0,0,0,5,-10,-5
439,0,1,0,0,0,1,0,0,5,-10,-5
440,0,1,0,0,0,0,0,0,5,-10,0
441,0,1,0,0,0,0,0,0,10,-10,0
442,0,1,0,0,0,0,0,0,5,-10,-5
443,0,1,0,0,0,0,0,0,5,-10,0
444,0,1,0,0,0,0,0,0,10,-10,0
445,0,1,0,0,0,1,0,0,10,-10,0
446,0,1,0,0,0,0,0,0,10,-10,0
447,0,1,0,0,0,0,0,0,10,-10,0
448,0,1,0,0,0,0,0,0,10,-10,0
449,0,1,0,0,0,0,0,0,5,-10,-5
450,0,1,0,0,0,0,0,0,5,-10,0
451,0,1,0,0,0,0,0,0,10,-10,0
452,0,1,0,0,0,0,0,0,5,-10,0
453,0,1,0,0,0,0,0,0,5,-10,0
454,0,1,0,0,0,1,0,0,10,-10,-5
455,0,1,0,0,0,0,0,0,5,-10,0
456,0,1,0,0,0,0,0,0,10,-10,-5
457,0,1,0,0,0,0,0,0,10,-10,0
458,0,1,0,0,0,0,0,0,10,-10,-5
459,0,1,0,0,0,1,0,0,10,-10,-5
460,0,1,0,0,0,0,0,0,10,-10,-5
461,0,1,0,0,0,0,0,0,10,-10,-5
462,0,1,0,0,0,0,0,0,10,-10,-5
463,0,1,0,0,0,0,0,0,10,-10,-5
464,0,1,0,0,0,0,0,0,10,-10,0
465,0,1,0,0,0,0,0,0,10,-10,0
466,0,1,0,0,0,1,0,0,10,-10,0
467,0,1,0,0,0,0,0,0,10,-10,-5
468,0,1,0,0,0,0,0,0,10,-10,0
469,0,1,0,0,0,0,0,0,10,-10,-5
470,0,1,0,0,0,0,0,0,10,-10,0
471,0,1,0,0,0,0,0,0,10,-10,-5
472,0,1,0,0,0,0,0,0,10,-10,-5
473,0,1,0,0,0,1,0,0,10,-10,0
474,0,1,0,0,0,0,0,0,10,-10,-5
475,0,1,0,0,0,0,0,0,10,-10,-5
476,0,1,0,0,0,0,0,0,10,-10,0
477,0,0,0,0,0,0,0,0,15,-10,0
478,0,1,0,0,0,0,0,0,10,-10,-5
479,0,1,0,0,0,0,0,0,10,-10,-5
480,0,1,0,0,0,0,0,0,15,-5,0
481,0,0,0,0,0,0,0,0,15,-10,0
482,0,1,0,0,0,0,0,0,10,-5,0
483,0,1,1,0,0,0,0,0,10,-10,-5
484,0,0,1,0,0,0,0,0,10,-10,0
485,0,1,1,0,0,0,0,0,10,-10,0
486,0,1,0,0,0,0,0,0,10,-5,0
487,0,0,0,0,0,0,0,0,10,-10,0
488,0,1,0,0,0,0,0,0,10,-10,-5
489,0,1,0,0,0,0,0,0,10,-5,0
490,0,1,0,0,0,0,0,0,10,-10,-5
491,0,1,0,0,0,0,0,0,10,-5,0
492,0,1,1,0,0,0,0,0,10,-10,0
493,0,1,1,0,0,0,0,0,10,-10,-5
494,0,1,1,0,0,0,0,0,10,-10,-5
495,0,1,0,0,0,0,0,0,10,-5,0
496,0,0,0,0,0,0,0,0,15,-5,0
497,0,1,0,0,0,0,0,0,10,-10,-5
498,0,1,0,0,0,0,0,0,10,-10,-5
499,0,1,0,0,0,0,0,0,10,-5,0
500,0,0,0,0,0,0,0,0,15,-5,0
501,0,1,0,0,0,0,0,0,10,-5,-5
502,0,1,0,0,0,0,0,0,10,-5,-5
503,0,1,0,0,0,0,0,0,10,-5,-5
504,0,1,0,0,0,0,0,0,10,-5,-5
505,0,0,0,0,0,1,0,0,15,-5,0
506,0,1,0,0,0,0,0,0,10,-5,0
507,0,1,0,0,0,0,0,0,15,-5,0
508,0,1,0,0,0,0,0,0,10,-5,-5
509,0,1,0,0,0,0,0,0,10,-5,-5
510,0,0,1,0,0,0,0,0,15,-5,0
511,0,1,1,0,0,0,0,0,10,-5,-5
512,0,1,1,0,0,0,0,0,10,-5,0
513,0,1,0,0,0,0,0,0,10,-5,-5
514,0,1,0,0,0,0,0,0,10,-5,-5
515,0,1,0,0,0,0,0,0,10,-5,-5
516,0,1,0,0,0,1,0,0,10,-5,0
517,0,1,0,0,0,1,0,0,10,-5,-5
518,0,1,0,0,0,0,0,0,10,-5,-5
519,0,1,0,0,0,0,0,0,10,-5,0
520,0,1,0,0,0,0,0,0,10,-5,0
521,0,1,0,0,0,0,0,0,10,-5,-5
522,0,1,0,0,0,0,0,0,10,-5,-5
523,0,1,0,0,0,0,0,0,10,-5,0
524,0,1,0,0,0,0,0,0,10,-5,0
525,0,1,0,0,0,0,0,0,10,-5,0
526,0,1,0,0,0,0,0,0,10,-5,0
527,0,1,0,0,0,0,0,0,10,-10,0
528,0,1,0,0,0,0,0,0,10,-5,0
529,0,1,0,0,0,0,0,0,10,-5,0
530,0,1,0,0,0,0,0,0,10,-10,0
531,0,1,0,0,0,0,0,0,5,-5,0
532,0,1,0,0,0,0,0,0,10,-10,-5
533,0,1,0,0,0,0,0,0,5,-10,-5
534,0,1,0,0,0,0,0,0,10,-10,0
535,0,1,0,0,0,0,0,0,10,-10,0
536,0,1,0,0,0,0,0,0,5,-10,-5
537,0,1,0,0,0,0,0,0,10,-10,0
538,0,1,0,0,0,0,0,0,5,-10,0
539,0,1,0,0,0,0,0,0,5,-10,0
540,0,1,0,0,0,0,0,0,10,-10,0
541,0,1,0,0,0,0,0,0,5,-10,0
542,0,1,0,0,0,0,0,0,5,-10,0
543,0,1,0,0,0,0,0,0,5,-10,0
544,0,1,0,0,0,0,0,0,5,-10,0
545,0,1,0,0,0,0,0,0,10,-10,-5
546,0,1,0,0,0,0,0,0,10,-10,0
547,0,1,0,0,0,0,0,0,10,-10,0
548,0,1,0,0,0,0,0,0,10,-10,0
549,0,1,0,0,0,0,0,0,5,-10,0
550,0,1,0,0,0,0,0,0,5,-10,0
551,0,1,0,0,0,0,0,0,10,-10,0
552,0,1,0,0,0,0,0,0,5,-10,0
553,0,1,0,0,0,0,0,0,10,-10,0
554,0,1,0,0,0,0,0,0,10,-10,0
555,0,1,0,0,0,0,0,0,10,-10,0
556,0,1,0,0,0,0,0,0,5,-10,0
557,0,1,0,0,0,0,0,0,5,-10,0
558,0,1,0,0,0,0,0,0,5,-10,0
559,0,1,0,0,0,0,0,0,5,-10,0
