Frame,Happy,Engaged,Glasses,Left Eye,Right Eye,Looking Away,Mouth Move,Mouth Open,Yaw,Pitch,Roll
73,0,1,0,0,0,0,0,0,5,-10,0
74,0,1,0,0,0,0,0,0,0,-10,5
75,0,1,0,0,0,0,0,0,5,-10,0
76,0,1,0,0,0,0,0,0,0,-10,5
77,0,1,0,0,0,0,0,0,0,-10,0
78,0,1,0,0,0,0,0,0,5,-10,0
79,0,1,0,0,0,0,0,0,0,-10,0
80,0,1,0,0,0,0,0,0,5,-10,5
81,0,1,0,0,0,1,0,0,0,-10,5
82,0,1,0,0,0,0,0,0,0,-10,0
83,0,1,0,0,0,1,0,0,0,-10,5
84,0,1,0,0,0,0,0,0,0,-10,0
85,0,1,0,0,0,0,0,0,0,-10,5
86,0,1,0,0,0,0,0,0,5,-10,0
87,0,1,0,0,0,0,0,0,0,-10,0
88,0,1,0,0,0,0,0,0,5,-10,0
89,0,1,0,0,0,0,0,0,0,-10,5
90,0,1,0,0,0,0,0,0,0,-10,5
91,0,1,0,0,0,0,0,0,0,-10,0
92,0,1,0,0,0,0,0,0,0,-10,0
93,0,1,0,0,0,0,0,0,5,-10,0
94,0,1,0,0,0,0,0,0,5,-10,0
95,0,1,0,0,0,0,0,0,0,-10,5
96,0,1,0,0,0,0,0,0,-5,-10,0
97,0,1,0,0,0,0,0,0,0,-10,0
98,0,1,0,0,0,0,0,0,0,-10,0
99,0,1,0,0,0,0,0,0,0,-10,0
100,0,1,0,0,0,0,0,0,0,-10,0
101,0,1,0,0,0,0,0,0,0,-10,5
102,0,1,0,0,0,0,0,0,5,-10,5
103,0,1,0,0,0,0,0,0,0,-10,0
104,0,1,0,0,0,1,0,0,0,-10,5
105,0,1,0,0,0,0,0,0,0,-10,0
106,0,1,0,0,0,0,0,0,0,-10,5
107,0,1,0,0,0,0,0,0,0,-10,0
108,0,1,0,0,0,0,0,0,-5,-10,0
109,0,1,0,0,0,0,0,0,0,-10,5
110,0,1,0,0,0,0,0,0,5,-10,0
111,0,1,0,0,0,0,0,0,0,-10,0
112,0,1,0,0,0,0,0,0,0,-10,5
113,0,1,0,0,0,0,0,0,-5,-10,0
114,0,1,0,0,0,0,0,0,0,-10,0
115,0,1,0,0,0,0,0,0,0,-10,5
116,0,1,0,0,0,0,0,0,0,-10,0
117,0,1,0,0,0,0,0,0,-5,-10,0
118,0,1,0,0,0,0,0,0,0,-10,0
119,0,1,0,0,0,0,0,0,5,-10,0
120,0,1,0,0,0,0,0,0,0,-10,0
121,0,1,0,0,0,0,0,0,0,-10,0
122,0,1,0,0,0,0,0,0,0,-10,0
123,0,1,0,0,0,0,0,0,0,-10,0
124,0,1,0,0,0,0,0,0,0,-10,5
125,0,1,0,0,0,0,0,0,5,-10,5
126,0,1,0,0,0,0,0,0,0,-10,0
127,0,1,0,0,0,0,0,0,0,-10,5
128,0,1,0,0,0,0,0,0,5,-10,5
129,0,1,0,0,0,0,0,0,0,-10,5
130,0,1,0,0,0,0,0,0,0,-10,0
131,0,1,0,0,0,0,0,0,0,-10,0
132,0,1,0,0,0,0,0,0,0,-10,0
133,0,1,0,0,0,0,0,0,0,-10,0
134,0,1,0,0,0,0,0,0,0,-10,5
135,0,1,0,0,0,1,0,0,-5,-10,5
136,0,1,0,0,0,0,0,0,5,-10,0
137,0,1,0,0,0,0,0,0,0,-10,0
138,0,1,0,0,0,0,0,0,0,-10,0
139,0,1,0,0,0,0,0,0,0,-10,0
140,0,1,0,0,0,0,0,0,-5,-10,0
141,0,1,0,0,0,0,0,0,0,-10,0
142,0,1,0,0,0,0,0,0,5,-10,0
143,0,1,0,0,0,0,0,0,-5,-10,0
144,0,1,0,0,0,0,0,0,0,-10,0
145,0,1,0,0,0,0,0,0,0,-10,0
146,0,1,0,0,0,0,0,0,-5,-10,0
147,0,1,0,0,0,0,0,0,0,-10,0
148,0,1,0,0,0,0,0,0,-5,-10,0
149,0,1,0,0,0,0,0,0,0,-10,0
150,0,1,0,0,0,0,0,0,0,-10,0
151,0,1,0,0,0,0,0,0,-5,-10,0
152,0,1,0,0,0,0,0,0,0,-10,0
153,0,1,0,0,0,0,0,0,0,-10,0
154,0,1,0,0,0,0,0,0,0,-10,0
155,0,1,0,0,0,0,0,0,0,-10,0
156,0,1,0,0,0,0,0,0,5,-10,0
157,0,1,0,0,0,0,0,0,5,-10,0
158,0,1,0,0,0,0,0,0,0,-10,0
159,0,1,0,0,0,0,0,0,5,-10,5
160,0,1,0,0,0,0,0,0,0,-10,0
161,0,1,0,0,0,0,0,0,0,-10,0
162,0,1,0,0,0,0,0,0,5,-10,5
163,0,1,0,0,0,0,0,0,0,-10,5
164,0,1,0,0,0,0,0,0,5,-10,0
165,0,1,0,0,0,0,0,0,0,-10,0
166,0,1,0,0,0,0,0,0,0,-10,5
167,0,1,0,0,0,0,0,0,0,-10,0
168,0,1,0,0,0,0,0,0,0,-10,5
169,0,1,0,0,0,0,0,0,0,-10,5
170,0,1,0,0,0,0,0,0,0,-10,0
171,0,1,0,0,0,0,0,0,0,-10,0
172,0,1,0,0,0,0,0,0,-5,-10,0
173,0,1,0,0,0,0,0,0,5,-10,0
174,0,1,0,0,0,0,0,0,0,-10,0
175,0,1,0,0,0,0,0,0,0,-10,0
176,0,1,0,0,0,0,0,0,0,-10,0
177,0,1,0,0,0,0,0,0,0,-10,0
178,0,1,0,0,0,0,0,0,0,-10,5
179,0,1,0,0,0,1,0,0,5,-10,0
180,0,1,0,0,0,0,0,0,5,-10,0
181,0,1,0,0,0,0,0,0,0,-10,0
182,0,1,0,0,0,0,0,0,5,-10,0
183,0,1,0,0,0,0,0,0,5,-10,0
184,0,1,0,0,0,0,0,0,0,-10,0
185,0,1,0,0,0,0,0,0,0,-10,5
186,0,1,0,0,0,0,0,0,0,-10,5
187,0,1,0,0,0,0,0,0,0,-10,0
188,0,1,0,0,0,1,0,0,5,-10,0
189,0,1,0,0,0,0,0,0,5,-10,5
190,0,1,0,0,0,0,0,0,0,-10,0
191,0,1,0,0,0,0,0,0,5,-10,0
192,0,1,0,0,0,0,0,0,5,-10,0
193,0,1,0,0,0,0,0,0,0,-10,0
194,0,1,0,0,0,0,0,0,5,-10,0
195,0,1,0,0,0,0,0,0,0,-10,0
196,0,1,0,0,0,0,0,0,5,-10,0
197,0,1,0,0,0,0,0,0,0,-10,0
198,0,1,0,0,0,0,0,0,5,-10,0
199,0,1,0,0,0,0,0,0,5,-10,0
200,0,1,0,0,0,0,0,0,0,-10,0
201,0,1,0,0,0,0,0,0,0,-10,5
202,0,1,0,0,0,0,0,0,0,-10,0
203,0,1,0,0,0,0,0,0,-5,-10,0
204,0,1,0,0,0,0,0,0,0,-10,0
205,0,1,0,0,0,0,0,0,0,-10,0
206,0,1,0,0,0,0,0,0,0,-10,0
207,0,1,0,0,0,0,0,0,0,-10,0
208,0,1,0,0,0,0,0,0,0,-10,0
209,0,1,0,0,0,0,0,0,0,-10,0
210,0,1,0,0,0,0,0,0,0,-10,0
211,0,1,0,0,0,0,0,0,0,-10,5
212,0,1,0,0,0,0,0,0,0,-10,0
213,0,1,0,0,0,0,0,0,0,-10,0
214,0,1,0,0,0,0,0,0,0,-10,0
215,0,1,0,0,0,0,0,0,0,-10,0
216,0,1,0,0,0,0,0,0,0,-10,0
217,0,1,0,0,0,0,0,0,0,-10,0
218,0,1,0,0,0,0,0,0,0,-10,0
219,0,1,0,0,0,0,0,0,0,-10,0
220,0,1,0,0,0,0,0,0,5,-10,0
221,0,1,0,0,0,1,0,0,0,-10,5
222,0,1,0,0,0,0,0,0,5,-10,0
223,0,1,0,0,0,0,0,0,0,-10,0
224,0,1,0,0,0,0,0,0,5,-10,0
225,0,1,0,0,0,0,0,0,0,-10,0
226,0,1,0,0,0,0,0,0,0,-10,0
227,0,1,0,0,0,0,0,0,0,-10,0
228,0,1,0,0,0,0,0,0,0,-10,0
229,0,1,0,0,0,0,0,0,-5,-10,0
230,0,1,0,0,0,0,0,0,0,-10,0
231,0,1,0,0,0,0,0,0,0,-10,0
232,0,1,0,0,0,0,0,0,0,-10,0
233,0,1,0,0,0,0,0,0,5,-10,5
234,0,1,0,0,0,0,0,0,0,-10,0
235,0,1,0,0,0,0,0,0,0,-10,0
236,0,1,0,0,0,0,0,0,5,-10,5
237,0,1,0,0,0,0,0,0,5,-10,0
238,0,1,0,0,0,0,0,0,0,-10,0
239,0,1,1,0,0,0,0,0,5,-10,5
240,0,1,1,0,0,0,0,0,0,-10,0
241,0,1,1,0,0,0,0,0,-5,-10,0
242,0,1,0,0,0,0,0,0,-5,-10,5
243,0,1,0,0,0,0,0,0,0,-10,0
244,0,1,0,0,0,0,0,0,0,-10,0
245,0,1,0,0,0,0,0,0,0,-10,0
246,0,1,0,0,0,0,0,0,-5,-10,5
247,0,1,0,0,0,0,0,0,0,-10,0
248,0,1,0,0,0,0,0,0,5,-10,5
249,0,1,0,0,0,0,0,0,0,-10,0
250,0,1,0,0,0,0,0,0,0,-10,0
251,0,1,0,0,0,0,0,0,0,-10,0
252,0,1,0,0,0,1,0,0,0,-10,0
253,0,1,0,0,0,0,0,0,0,-10,0
254,0,1,0,0,0,1,0,0,0,-10,0
255,0,1,0,0,0,0,0,0,0,-10,0
256,0,1,0,0,0,0,0,0,0,-10,5
257,0,1,0,0,0,0,0,0,-5,-10,0
258,0,1,0,0,0,0,0,0,0,-10,0
259,0,1,0,0,0,0,0,0,0,-10,0
260,0,1,0,0,0,0,0,0,-5,-10,0
261,0,1,0,0,0,0,0,0,0,-10,0
262,0,1,0,0,0,0,0,0,0,-10,0
263,0,1,0,0,0,0,0,0,0,-10,5
264,0,1,0,0,0,0,0,0,5,-10,0
265,0,1,0,0,0,0,0,0,5,-10,5
266,0,1,0,0,0,0,0,0,0,-10,0
267,0,1,0,0,0,0,0,0,0,-10,0
268,0,1,0,0,0,0,0,0,-5,-10,0
269,0,1,0,0,0,0,0,0,0,-10,0
270,0,1,0,0,0,1,0,0,0,-10,0
271,0,1,0,0,0,0,0,0,0,-10,5
272,0,1,0,0,0,0,0,0,0,-10,5
273,0,1,0,0,0,0,0,0,0,-10,0
274,0,1,0,0,0,0,0,0,0,-10,0
275,0,1,0,0,0,0,0,0,5,-10,0
276,0,1,0,0,0,1,0,0,0,-10,0
277,0,1,0,0,0,0,0,0,-5,-10,0
278,0,1,0,0,0,0,0,0,0,-10,0
279,0,1,0,0,0,0,0,0,-5,-10,0
280,0,1,0,0,0,0,0,0,0,-10,0
281,0,1,0,0,0,0,0,0,0,-10,0
282,0,1,0,0,0,0,0,0,0,-10,0
283,0,1,0,0,0,0,0,0,-5,-10,0
284,0,1,1,0,0,0,0,0,0,-10,0
285,0,1,1,0,0,0,0,0,0,-10,0
286,0,1,1,0,0,0,0,0,0,-10,0
287,0,1,0,0,0,1,0,0,-5,-10,0
288,0,1,0,0,0,0,0,0,5,-10,0
289,0,1,0,0,0,0,0,0,-5,-10,0
290,0,1,0,0,0,0,0,0,0,-10,5
291,0,1,0,0,0,0,0,0,0,-10,0
292,0,1,0,0,0,0,0,0,0,-10,0
293,0,1,0,0,0,0,0,0,0,-10,0
294,0,1,0,0,0,0,0,0,0,-10,0
295,0,1,0,0,0,0,0,0,0,-10,0
296,0,1,0,0,0,0,0,0,5,-10,0
297,0,1,0,0,0,0,0,0,-5,-10,0
298,0,1,0,0,0,0,1,0,0,-10,0
299,0,1,0,0,0,0,1,0,-5,-10,0
300,0,1,0,0,0,0,1,0,0,-10,0
301,0,1,0,0,0,0,1,0,0,-10,0
302,0,1,0,0,0,0,0,0,0,-10,0
303,0,1,0,0,0,0,0,0,0,-10,0
304,0,1,0,0,0,0,0,0,0,-10,0
305,0,1,0,0,0,0,0,0,5,-10,5
306,0,1,0,0,0,0,0,0,0,-10,5
307,0,1,0,0,0,1,0,0,0,-10,0
308,0,1,0,0,0,0,0,0,0,-10,0
309,0,1,0,0,0,0,0,0,0,-10,0
310,0,1,0,0,0,1,0,0,-5,-10,0
311,0,1,0,0,0,0,0,0,0,-10,0
312,0,1,0,0,0,0,0,0,0,-10,5
313,0,1,0,0,0,0,0,0,-5,-10,0
314,0,1,0,0,0,0,0,0,0,-10,0
315,0,1,0,0,0,0,0,0,-5,-10,0
316,0,1,0,0,0,0,0,0,-5,-10,0
317,0,1,0,0,0,0,0,0,-5,-10,0
318,0,1,0,0,0,0,0,0,0,-10,0
319,0,1,0,0,0,0,0,0,0,-10,0
320,0,1,0,0,0,0,0,0,0,-10,0
321,0,1,0,0,0,0,0,0,-5,-10,5
322,0,1,0,0,0,0,0,0,-5,-10,0
323,0,1,0,0,0,0,0,0,0,-10,5
324,0,1,0,0,0,0,0,0,-5,-10,0
325,0,1,0,0,0,0,0,0,-5,-10,0
326,0,1,0,0,0,0,0,0,0,-10,0
327,0,1,0,0,0,0,0,0,0,-10,0
328,0,1,0,0,0,0,0,0,0,-10,0
329,0,1,0,0,0,0,0,0,0,-10,0
330,0,1,0,0,0,1,0,0,-5,-10,0
331,0,1,0,0,0,0,0,0,0,-10,0
332,0,1,0,0,0,0,0,0,-5,-10,5
333,0,1,0,0,0,0,0,0,-5,-10,5
334,0,1,0,0,0,0,0,0,0,-10,0
335,0,1,0,0,0,0,0,0,0,-10,0
336,0,1,0,0,0,0,0,0,0,-10,0
337,0,1,0,0,0,0,0,0,0,-10,0
338,0,1,0,0,0,0,0,0,0,-10,0
339,0,1,0,0,0,0,0,0,0,-10,0
340,0,1,0,0,0,0,0,0,-5,-10,5
341,0,1,0,0,0,0,0,0,0,-10,0
342,0,1,0,0,0,0,0,0,0,-10,5
343,0,1,0,0,0,0,0,0,0,-10,0
344,0,1,0,0,0,0,0,0,0,-10,0
345,0,1,0,0,0,0,0,0,0,-10,0
346,0,1,0,0,0,0,0,0,0,-10,0
347,0,1,0,0,0,0,0,0,5,-10,0
348,0,1,0,0,0,0,0,0,0,-10,5
349,0,1,0,0,0,0,0,0,0,-10,0
350,0,1,0,0,0,0,0,0,-5,-10,0
351,0,1,0,0,0,0,0,0,0,-10,0
352,0,1,0,0,0,0,0,0,5,-10,0
353,0,1,0,0,0,0,0,0,0,-10,0
354,0,1,0,0,0,0,0,0,5,-10,0
355,0,1,0,0,0,0,0,0,0,-10,5
356,0,1,0,0,0,1,0,0,-5,-10,0
357,0,1,0,0,0,0,0,0,0,-10,0
358,0,1,0,0,0,0,0,0,0,-10,0
359,0,1,0,0,0,1,0,0,0,-10,0
360,0,1,0,0,0,0,0,0,0,-10,0
361,0,1,0,0,0,0,0,0,-5,-10,0
362,0,1,0,0,0,0,0,0,0,-10,0
363,0,1,0,0,0,0,0,0,0,-10,0
364,0,1,0,0,0,0,0,0,-5,-10,0
365,0,1,0,0,0,0,0,0,0,-10,0
366,0,1,0,0,0,1,0,0,0,-10,0
367,0,1,0,0,0,0,0,0,0,-10,0
368,0,1,0,0,0,0,0,0,0,-10,0
369,0,1,0,0,0,0,0,0,0,-10,5
370,0,1,0,0,0,0,0,0,0,-10,0
371,0,1,0,0,0,0,0,0,-5,-10,0
372,0,1,0,0,0,0,0,0,0,-10,0
373,0,1,0,0,0,0,0,0,0,-10,0
374,0,1,1,0,0,0,0,0,0,-10,0
375,0,1,1,0,0,0,0,0,0,-10,0
376,0,1,1,0,0,0,0,0,-5,-10,0
377,0,1,0,0,0,0,0,0,0,-10,5
378,0,1,0,0,0,0,0,0,0,-10,0
379,0,1,0,0,0,0,0,0,0,-10,0
380,0,1,0,0,0,0,0,0,0,-10,0
381,0,1,0,0,0,0,0,0,0,-10,5
382,0,1,0,0,0,0,0,0,-5,-10,0
383,0,1,0,0,0,0,0,0,-5,-10,0
384,0,1,0,0,0,0,0,0,5,-10,5
385,0,1,0,0,0,0,0,0,-5,-10,0
386,0,1,0,0,0,0,0,0,0,-10,5
387,0,1,0,0,0,0,0,0,0,-10,5
388,0,1,0,0,0,0,0,0,0,-10,0
389,0,1,0,0,0,0,0,0,0,-10,0
390,0,1,0,0,0,0,0,0,5,-10,0
391,0,1,0,0,0,0,0,0,0,-10,0
392,0,1,0,0,0,1,0,0,0,-10,0
393,0,1,0,0,0,0,0,0,0,-10,0
394,0,1,0,0,0,0,0,0,0,-10,0
395,0,1,0,0,0,0,0,0,0,-10,0
396,0,1,0,0,0,0,0,0,0,-10,0
397,0,1,0,0,0,0,0,0,0,-10,0
398,0,1,0,0,0,0,0,0,0,-10,0
399,0,1,0,0,0,0,0,0,-5,-10,0
400,0,1,0,0,0,0,0,0,0,-10,0
401,0,1,0,0,0,0,0,0,0,-10,0
402,0,1,0,0,0,0,0,0,0,-10,0
403,0,1,0,0,0,1,0,0,0,-10,0
404,0,1,0,0,0,0,0,0,0,-10,0
405,0,1,0,0,0,0,0,0,0,-10,0
406,0,1,0,0,0,0,0,0,0,-10,5
407,0,1,0,0,0,0,0,0,0,-10,0
408,0,1,0,0,0,0,0,0,0,-10,0
409,0,1,0,0,0,0,0,0,0,-10,0
410,0,1,0,0,0,1,0,0,0,-10,0
411,0,1,0,0,0,0,0,0,0,-10,0
412,0,1,0,0,0,0,0,0,-5,-10,0
413,0,1,0,0,0,0,0,0,-5,-10,0
414,0,1,0,0,0,0,0,0,0,-10,0
415,0,1,0,0,0,0,0,0,0,-10,0
416,0,1,0,0,0,0,0,0,-5,-10,0
417,0,1,0,0,0,0,0,0,0,-10,0
418,0,1,0,0,0,0,0,0,5,-10,0
419,0,1,0,0,0,0,0,0,-5,-10,0
420,0,1,0,0,0,0,0,0,0,-10,0
421,0,1,0,0,0,0,0,0,0,-10,0
422,0,1,0,0,0,0,0,0,-5,-10,0
423,0,1,0,0,0,0,0,0,0,-10,5
424,0,1,0,0,0,0,0,0,0,-10,0
425,0,1,0,0,0,0,0,0,5,-10,0
426,0,1,0,0,0,0,0,0,0,-10,0
427,0,1,0,0,0,0,0,0,-5,-10,0
428,0,1,0,0,0,0,0,0,-5,-10,0
429,0,1,0,0,0,0,0,0,0,-10,0
430,0,1,0,0,0,0,0,0,-5,-10,0
431,0,1,0,0,0,0,0,0,0,-10,0
432,0,1,0,0,0,0,0,0,0,-10,0
433,0,1,0,0,0,0,0,0,0,-10,0
434,0,1,0,0,0,0,0,0,0,-10,0
435,0,1,0,0,0,0,0,0,-5,-10,0
436,0,1,0,0,0,0,0,0,0,-10,0
437,0,1,0,0,0,0,0,0,0,-10,0
438,0,1,0,0,0,0,0,0,0,-10,0
439,0,1,0,0,0,0,0,0,0,-10,5
440,0,1,0,0,0,0,0,0,5,-10,0
441,0,1,0,0,0,0,0,0,0,-10,0
442,0,1,0,0,0,0,0,0,-5,-10,0
443,0,1,0,0,0,0,0,0,0,-10,0
444,0,1,0,0,0,1,0,0,0,-10,0
445,0,1,0,0,0,0,0,0,-5,-10,0
446,0,1,1,0,0,0,0,0,0,-10,0
447,0,1,1,0,0,0,0,0,-5,-10,0
448,0,1,1,0,0,0,0,0,0,-10,0
449,0,1,0,0,0,0,0,0,-5,-10,0
450,0,1,0,0,0,1,0,0,0,-10,0
451,0,1,0,0,0,0,0,0,-5,-10,0
452,0,1,0,0,0,0,0,0,0,-10,0
453,0,1,0,0,0,0,0,0,0,-10,0
454,0,1,0,0,0,0,0,0,0,-10,0
455,0,1,0,0,0,0,0,0,0,-10,0
456,0,1,0,0,0,0,0,0,5,-10,0
457,0,1,0,0,0,0,0,0,0,-10,0
458,0,1,0,0,0,1,0,0,-5,-10,0
459,0,1,0,0,0,0,0,0,0,-10,0
460,0,1,0,0,0,1,0,0,0,-10,0
461,0,1,0,0,0,0,0,0,0,-10,5
462,0,1,0,0,0,0,0,0,0,-10,0
463,0,1,0,0,0,1,0,0,-5,-10,0
464,0,1,0,0,0,1,0,0,0,-10,0
465,0,1,0,0,0,0,0,0,-5,-10,0
466,0,1,0,0,0,0,0,0,-5,-10,0
467,0,1,0,0,0,0,0,0,0,-10,0
468,0,1,0,0,0,0,0,0,-5,-10,0
469,0,1,0,0,0,0,0,0,0,-10,0
470,0,1,0,0,0,0,0,0,0,-10,0
471,0,1,0,0,0,0,0,0,5,-10,0
472,0,1,0,0,0,0,0,0,-5,-10,0
473,0,1,0,0,0,0,0,0,5,-10,0
474,0,1,0,0,0,0,0,0,-5,-10,0
475,0,1,0,0,0,0,0,0,0,-10,0
476,0,1,0,0,0,0,0,0,5,-10,0
477,0,1,0,0,0,0,0,0,0,-10,0
478,0,1,0,0,0,0,0,0,-5,-10,5
479,0,1,0,0,0,1,0,0,0,-10,0
480,0,1,0,0,0,0,0,0,5,-10,0
481,0,1,0,0,0,0,0,0,0,-10,0
482,0,1,0,0,0,0,0,0,0,-10,0
483,0,1,0,0,0,1,0,0,0,-10,0
484,0,1,0,0,0,0,0,0,-5,-10,0
485,0,1,0,0,0,0,0,0,-5,-10,0
486,0,1,0,0,0,0,0,0,0,-10,5
487,0,1,0,0,0,0,0,0,0,-10,0
488,0,1,0,0,0,0,0,0,-5,-10,0
489,0,1,0,0,0,0,0,0,0,-10,0
490,0,1,0,0,0,1,0,0,-5,-10,0
491,0,1,0,0,0,0,0,0,0,-10,0
492,0,1,0,0,0,0,0,0,-5,-10,0
493,0,1,0,0,0,0,0,0,-5,-10,0
494,0,1,0,0,0,0,0,0,0,-10,0
495,0,1,0,0,0,0,0,0,0,-10,0
496,0,1,0,0,0,0,0,0,-5,-10,0
497,0,1,0,0,0,0,0,0,5,-10,0
498,0,1,0,0,0,0,0,0,0,-10,0
499,0,1,0,0,0,0,0,0,0,-10,5
500,0,1,0,0,0,1,0,0,5,-10,0
501,0,1,0,0,0,1,0,0,0,-10,0
502,0,1,0,0,0,0,0,0,0,-10,0
503,0,1,0,0,0,0,0,0,0,-10,0
504,0,1,0,0,0,0,0,0,-5,-10,5
505,0,1,0,0,0,0,0,0,0,-10,0
506,0,1,0,0,0,1,0,0,0,-10,0
507,0,1,0,0,0,1,0,0,0,-10,0
508,0,1,0,0,0,0,0,0,0,-10,0
509,0,1,0,0,0,0,0,0,-5,-10,0
510,0,1,0,0,0,0,0,0,0,-10,0
511,0,1,0,0,0,0,0,0,0,-10,0
512,0,1,0,0,0,0,0,0,0,-10,0
513,0,1,0,0,0,0,0,0,-5,-10,0
514,0,1,0,0,0,0,0,0,0,-10,5
515,0,1,0,0,0,0,0,0,0,-10,0
516,0,1,0,0,0,1,0,0,0,-10,0
517,0,1,0,0,0,0,0,0,5,-10,0
518,0,1,0,0,0,0,0,0,0,-10,0
519,0,1,0,0,0,0,0,0,5,-10,0
520,0,1,0,0,0,0,0,0,-5,-10,0
521,0,1,0,0,0,1,0,0,0,-10,0
522,0,1,0,0,0,0,0,0,0,-10,0
523,0,1,0,0,0,0,0,0,0,-10,0
524,0,1,0,0,0,0,0,0,0,-10,0
525,0,1,0,0,0,0,0,0,0,-10,5
526,0,1,0,0,0,0,0,0,5,-10,0
527,0,1,0,0,0,0,0,0,0,-10,0
528,0,1,0,0,0,0,0,0,-5,-10,0
529,0,1,0,0,0,1,0,0,0,-10,0
530,0,1,0,0,0,0,0,0,5,-10,0
531,0,1,0,0,0,0,0,0,0,-10,0
532,0,1,0,0,0,0,0,0,0,-10,0
533,0,1,0,0,0,0,0,0,0,-10,0
534,0,1,0,0,0,1,0,0,0,-10,0
535,0,1,0,0,0,0,0,0,0,-10,0
536,0,1,0,0,0,0,0,0,0,-10,0
537,0,1,0,0,0,0,0,0,0,-10,0
538,0,1,0,0,0,0,0,0,0,-10,0
539,0,1,0,0,0,1,0,0,0,-10,0
540,0,1,0,0,0,0,0,0,0,-10,0
541,0,1,0,0,0,1,0,0,5,-10,5
542,0,1,0,0,0,0,0,0,0,-10,0
543,0,1,0,0,0,0,0,0,0,-10,0
544,0,1,0,0,0,0,0,0,5,-10,5
545,0,1,0,0,0,0,0,0,0,-10,0
546,0,1,0,0,0,0,0,0,0,-10,0
547,0,1,0,0,0,0,0,0,0,-10,0
548,0,1,0,0,0,1,0,0,0,-10,0
549,0,1,0,0,0,0,0,0,0,-10,0
550,0,1,0,0,0,0,0,0,0,-10,0
