Frame,Happy,Engaged,Glasses,Left Eye,Right Eye,Looking Away,Mouth Move,Mouth Open,Yaw,Pitch,Roll
149,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
150,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
151,0,0,1,0,0,0,1,1,25,5,-5
152,0,0,1,0,0,0,1,1,20,5,-5
153,0,0,1,0,0,0,1,0,15,5,-5
154,0,1,1,0,1,0,1,0,-5,5,-5
155,0,1,0,1,0,0,1,0,-15,5,0
156,0,1,0,0,0,0,1,0,-15,5,-5
157,0,1,0,0,0,0,1,0,-15,5,-5
158,0,1,1,0,0,0,1,0,-15,5,-5
159,0,1,1,0,0,0,1,0,-15,5,-5
160,0,1,1,0,0,0,1,0,-15,5,0
161,0,1,0,0,0,0,1,0,-15,5,-5
162,0,1,0,0,0,0,1,0,-10,5,-5
163,0,1,0,0,0,0,1,0,-10,5,-5
164,0,1,1,0,0,0,1,0,-10,0,-5
165,0,1,1,0,0,0,1,0,0,0,-5
166,0,1,1,0,0,0,1,0,5,0,-5
167,0,1,0,0,0,0,1,0,10,0,-5
168,0,1,0,0,0,0,1,0,10,0,-5
169,0,1,0,0,0,0,1,0,10,0,-5
170,0,1,0,0,0,0,1,0,10,0,-5
171,0,0,0,0,0,0,1,0,10,0,-5
172,0,0,0,0,0,0,1,0,15,0,-5
173,0,0,1,0,0,0,1,0,15,0,-5
174,0,0,1,0,0,0,1,0,20,0,-10
175,0,0,1,0,0,0,1,0,15,0,-5
176,0,0,0,0,0,0,1,0,20,0,-5
177,0,0,0,0,0,0,0,0,20,0,0
178,0,0,0,0,0,0,0,1,20,0,0
179,0,0,0,0,0,0,0,0,20,0,-5
180,0,0,0,0,0,0,1,1,25,0,-5
181,0,0,0,0,0,0,1,1,20,5,0
182,0,0,0,0,0,0,0,1,25,0,-5
183,0,0,0,0,0,0,0,1,20,0,0
184,0,0,0,0,0,0,0,1,20,0,-5
185,0,0,0,0,0,0,0,1,20,5,0
186,0,0,0,0,0,0,0,1,25,0,-5
187,0,0,0,0,0,0,0,1,25,5,0
188,0,0,1,0,0,0,0,1,25,5,0
189,0,0,1,0,0,0,0,1,25,5,0
190,0,0,1,0,0,0,0,1,25,5,-5
191,0,0,0,0,0,0,0,1,25,5,-5
192,-1,0,-1,-1,-1,-1,-1,1,25,5,-5
193,-1,0,-1,-1,-1,-1,-1,1,25,5,0
194,0,0,0,0,0,0,0,1,25,5,0
195,0,0,0,0,0,0,1,0,20,5,5
196,0,0,0,0,0,0,1,0,15,5,5
197,0,0,0,0,0,0,1,0,15,5,5
198,0,0,0,0,0,0,1,1,20,5,5
199,0,0,0,0,0,0,1,1,25,5,5
200,-1,0,-1,-1,-1,-1,-1,1,25,5,5
201,-1,0,-1,-1,-1,-1,-1,1,30,5,5
202,-1,0,-1,-1,-1,-1,-1,1,30,5,5
203,-1,0,-1,-1,-1,-1,-1,1,30,5,5
204,-1,0,-1,-1,-1,-1,-1,1,30,5,5
205,-1,0,-1,-1,-1,-1,-1,1,30,5,5
206,-1,0,-1,-1,-1,-1,-1,1,25,5,5
207,-1,0,-1,-1,-1,-1,-1,1,30,5,5
208,-1,0,-1,-1,-1,-1,-1,1,30,5,5
209,-1,0,-1,-1,-1,-1,-1,1,35,5,5
210,-1,0,-1,-1,-1,-1,-1,1,30,5,5
211,-1,0,-1,-1,-1,-1,-1,1,30,5,5
212,-1,0,-1,-1,-1,-1,-1,1,30,5,5
213,-1,0,-1,-1,-1,-1,-1,1,30,5,5
214,-1,0,-1,-1,-1,-1,-1,1,30,5,5
215,-1,0,-1,-1,-1,-1,-1,1,30,5,5
216,-1,0,-1,-1,-1,-1,-1,1,30,5,5
217,-1,0,-1,-1,-1,-1,-1,1,30,5,5
218,-1,0,-1,-1,-1,-1,-1,1,30,5,5
219,-1,0,-1,-1,-1,-1,-1,1,30,5,5
220,-1,0,-1,-1,-1,-1,-1,1,30,5,5
221,-1,0,-1,-1,-1,-1,-1,1,30,5,0
222,-1,0,-1,-1,-1,-1,-1,1,30,5,5
223,-1,0,-1,-1,-1,-1,-1,1,30,5,5
224,-1,0,-1,-1,-1,-1,-1,1,30,5,5
225,-1,0,-1,-1,-1,-1,-1,1,30,5,5
226,-1,0,-1,-1,-1,-1,-1,1,30,5,5
227,-1,0,-1,-1,-1,-1,-1,1,35,5,5
228,-1,0,-1,-1,-1,-1,-1,1,35,5,5
229,-1,0,-1,-1,-1,-1,-1,1,30,5,5
230,-1,0,-1,-1,-1,-1,-1,1,30,5,5
231,-1,0,-1,-1,-1,-1,-1,1,30,5,5
232,-1,0,-1,-1,-1,-1,-1,1,30,5,5
233,-1,0,-1,-1,-1,-1,-1,1,35,5,5
234,-1,0,-1,-1,-1,-1,-1,1,35,5,5
235,-1,0,-1,-1,-1,-1,-1,1,30,5,5
236,-1,0,-1,-1,-1,-1,-1,1,30,0,0
237,-1,0,-1,-1,-1,-1,-1,1,30,5,5
238,-1,0,-1,-1,-1,-1,-1,1,30,5,5
239,-1,0,-1,-1,-1,-1,-1,1,40,5,5
240,-1,0,-1,-1,-1,-1,-1,1,35,5,5
241,-1,0,-1,-1,-1,-1,-1,1,30,5,5
242,-1,0,-1,-1,-1,-1,-1,1,35,5,5
243,-1,0,-1,-1,-1,-1,-1,1,35,5,5
244,-1,0,-1,-1,-1,-1,-1,1,30,5,5
245,-1,0,-1,-1,-1,-1,-1,1,35,5,5
246,-1,0,-1,-1,-1,-1,-1,1,35,5,5
247,-1,0,-1,-1,-1,-1,-1,1,35,5,5
248,-1,0,-1,-1,-1,-1,-1,1,35,5,5
249,-1,0,-1,-1,-1,-1,-1,1,40,5,5
250,-1,0,-1,-1,-1,-1,-1,1,35,5,5
251,-1,0,-1,-1,-1,-1,-1,1,40,5,5
252,-1,0,-1,-1,-1,-1,-1,1,35,5,5
253,-1,0,-1,-1,-1,-1,-1,1,35,5,5
254,-1,0,-1,-1,-1,-1,-1,1,35,5,5
255,-1,0,-1,-1,-1,-1,-1,1,35,10,5
256,-1,0,-1,-1,-1,-1,-1,1,35,5,5
257,-1,0,-1,-1,-1,-1,-1,1,35,5,5
258,-1,0,-1,-1,-1,-1,-1,1,35,5,5
259,-1,0,-1,-1,-1,-1,-1,1,35,5,5
260,-1,0,-1,-1,-1,-1,-1,1,35,5,5
261,-1,0,-1,-1,-1,-1,-1,1,35,5,5
262,-1,0,-1,-1,-1,-1,-1,1,35,5,5
263,-1,0,-1,-1,-1,-1,-1,1,35,5,5
264,-1,0,-1,-1,-1,-1,-1,1,35,5,5
265,-1,0,-1,-1,-1,-1,-1,1,35,5,0
266,-1,0,-1,-1,-1,-1,-1,1,35,5,5
267,-1,0,-1,-1,-1,-1,-1,1,35,5,5
268,-1,0,-1,-1,-1,-1,-1,1,35,5,5
269,-1,0,-1,-1,-1,-1,-1,1,35,5,5
270,-1,0,-1,-1,-1,-1,-1,1,35,0,0
271,-1,0,-1,-1,-1,-1,-1,1,35,0,5
272,-1,0,-1,-1,-1,-1,-1,1,35,0,0
273,-1,0,-1,-1,-1,-1,-1,1,35,0,-5
274,-1,0,-1,-1,-1,-1,-1,1,35,0,-5
275,-1,0,-1,-1,-1,-1,-1,1,35,0,0
276,-1,0,-1,-1,-1,-1,-1,1,35,0,-5
277,-1,0,-1,-1,-1,-1,-1,1,35,0,0
278,-1,0,-1,-1,-1,-1,-1,1,35,0,0
279,-1,0,-1,-1,-1,-1,-1,1,35,0,-5
280,-1,0,-1,-1,-1,-1,-1,1,40,5,0
281,-1,0,-1,-1,-1,-1,-1,1,35,5,0
282,-1,0,-1,-1,-1,-1,-1,1,35,5,0
283,-1,0,-1,-1,-1,-1,-1,1,35,5,0
284,-1,0,-1,-1,-1,-1,-1,1,35,5,5
285,-1,0,-1,-1,-1,-1,-1,1,35,5,0
286,-1,0,-1,-1,-1,-1,-1,1,35,5,-5
287,-1,0,-1,-1,-1,-1,-1,1,35,5,0
288,-1,0,-1,-1,-1,-1,-1,1,35,5,0
289,-1,0,-1,-1,-1,-1,-1,1,35,10,0
290,-1,0,-1,-1,-1,-1,-1,1,35,10,0
291,-1,0,-1,-1,-1,-1,-1,1,35,10,0
292,-1,0,-1,-1,-1,-1,-1,1,35,15,5
293,-1,0,-1,-1,-1,-1,-1,1,35,15,5
294,-1,0,-1,-1,-1,-1,-1,1,40,15,5
295,-1,0,-1,-1,-1,-1,-1,1,35,15,5
296,-1,0,-1,-1,-1,-1,-1,1,40,15,5
297,-1,0,-1,-1,-1,-1,-1,1,35,15,5
298,-1,0,-1,-1,-1,-1,-1,1,35,15,5
299,-1,0,-1,-1,-1,-1,-1,1,35,15,5
300,-1,0,-1,-1,-1,-1,-1,1,40,15,5
301,-1,0,-1,-1,-1,-1,-1,1,40,15,5
302,-1,0,-1,-1,-1,-1,-1,1,35,15,10
303,-1,0,-1,-1,-1,-1,-1,1,35,15,10
304,-1,0,-1,-1,-1,-1,-1,1,40,20,10
305,-1,0,-1,-1,-1,-1,-1,1,45,20,10
306,-1,0,-1,-1,-1,-1,-1,1,35,20,10
307,-1,0,-1,-1,-1,-1,-1,1,40,20,10
308,-1,0,-1,-1,-1,-1,-1,1,40,20,10
309,-1,0,-1,-1,-1,-1,-1,1,40,15,5
310,-1,0,-1,-1,-1,-1,-1,1,40,15,5
311,-1,0,-1,-1,-1,-1,-1,1,40,15,10
312,-1,0,-1,-1,-1,-1,-1,1,40,15,5
313,-1,0,-1,-1,-1,-1,-1,1,45,15,5
314,-1,0,-1,-1,-1,-1,-1,1,35,15,10
315,-1,0,-1,-1,-1,-1,-1,1,45,15,5
316,-1,0,-1,-1,-1,-1,-1,1,40,15,5
317,-1,0,-1,-1,-1,-1,-1,1,40,15,10
318,-1,0,-1,-1,-1,-1,-1,1,35,15,10
319,-1,0,-1,-1,-1,-1,-1,1,35,15,10
320,-1,0,-1,-1,-1,-1,-1,1,40,15,5
321,-1,0,-1,-1,-1,-1,-1,1,40,15,10
322,-1,0,-1,-1,-1,-1,-1,1,35,15,10
323,-1,0,-1,-1,-1,-1,-1,1,35,15,10
324,-1,0,-1,-1,-1,-1,-1,1,35,15,10
325,-1,0,-1,-1,-1,-1,-1,1,35,10,5
326,-1,0,-1,-1,-1,-1,-1,1,40,15,5
327,-1,0,-1,-1,-1,-1,-1,1,40,10,5
328,-1,0,-1,-1,-1,-1,-1,1,35,15,10
329,-1,0,-1,-1,-1,-1,-1,1,35,15,10
330,-1,0,-1,-1,-1,-1,-1,1,35,15,10
331,-1,0,-1,-1,-1,-1,-1,1,40,15,10
332,-1,0,-1,-1,-1,-1,-1,1,40,10,5
333,-1,0,-1,-1,-1,-1,-1,1,40,10,5
334,-1,0,-1,-1,-1,-1,-1,1,35,15,5
335,-1,0,-1,-1,-1,-1,-1,1,40,15,5
336,-1,0,-1,-1,-1,-1,-1,1,40,15,5
337,-1,0,-1,-1,-1,-1,-1,1,35,15,10
338,-1,0,-1,-1,-1,-1,-1,1,35,15,10
339,-1,0,-1,-1,-1,-1,-1,1,40,10,5
340,-1,0,-1,-1,-1,-1,-1,1,35,10,5
341,-1,0,-1,-1,-1,-1,-1,1,40,10,5
342,-1,0,-1,-1,-1,-1,-1,1,40,10,5
343,-1,0,-1,-1,-1,-1,-1,1,35,10,5
344,-1,0,-1,-1,-1,-1,-1,1,40,10,5
345,-1,0,-1,-1,-1,-1,-1,1,40,15,5
346,-1,0,-1,-1,-1,-1,-1,1,35,10,5
347,-1,0,-1,-1,-1,-1,-1,1,35,10,5
348,-1,0,-1,-1,-1,-1,-1,1,35,10,5
349,-1,0,-1,-1,-1,-1,-1,1,35,10,5
350,-1,0,-1,-1,-1,-1,-1,1,35,10,5
351,-1,0,-1,-1,-1,-1,-1,1,40,15,5
352,-1,0,-1,-1,-1,-1,-1,1,40,15,5
353,-1,0,-1,-1,-1,-1,-1,1,35,10,5
354,-1,0,-1,-1,-1,-1,-1,1,40,15,5
355,-1,0,-1,-1,-1,-1,-1,1,35,15,10
356,-1,0,-1,-1,-1,-1,-1,1,35,15,10
357,-1,0,-1,-1,-1,-1,-1,1,40,15,5
358,-1,0,-1,-1,-1,-1,-1,1,40,15,5
359,-1,0,-1,-1,-1,-1,-1,1,40,15,5
360,-1,0,-1,-1,-1,-1,-1,1,35,15,5
361,-1,0,-1,-1,-1,-1,-1,1,30,15,5
362,-1,0,-1,-1,-1,-1,-1,1,25,10,5
363,0,0,1,0,0,0,1,1,20,10,5
364,0,0,1,0,0,0,1,1,20,10,5
365,0,0,1,0,0,0,1,1,20,10,5
366,0,0,1,0,0,0,1,1,20,10,5
367,0,0,1,0,0,0,0,1,20,10,5
368,0,0,1,0,0,0,0,1,15,10,5
369,0,0,1,0,0,0,0,1,20,10,5
370,0,0,1,0,0,0,0,1,20,10,5
371,0,0,1,0,0,0,0,1,20,10,5
372,0,0,1,0,0,0,0,1,20,10,5
373,0,0,1,0,0,0,0,1,20,15,5
374,0,0,1,0,0,0,0,1,20,15,5
375,0,0,1,0,0,0,0,1,20,10,5
376,0,0,1,0,0,0,0,0,15,10,5
377,0,0,1,0,0,0,0,0,15,10,0
378,0,0,0,0,0,0,0,0,15,15,5
379,0,0,0,0,0,0,0,0,15,15,5
380,0,0,0,0,0,0,0,0,10,15,5
381,0,1,1,0,0,0,1,0,10,10,5
382,0,1,1,0,0,0,1,0,10,10,5
383,0,1,1,0,0,0,0,0,5,10,5
384,0,1,1,0,0,0,0,0,5,15,5
385,0,1,1,0,0,0,0,0,10,15,5
386,0,1,1,0,0,0,0,0,5,15,5
387,0,1,1,0,0,0,0,0,10,15,5
388,0,0,1,0,0,0,0,0,10,15,5
389,0,0,1,0,0,0,0,0,10,15,5
390,0,0,1,0,0,0,0,0,10,15,5
391,0,0,1,1,1,0,0,0,10,15,5
392,0,0,1,0,0,0,0,0,10,15,5
393,0,0,1,0,0,0,0,0,10,15,5
394,0,0,1,0,0,0,0,0,10,15,5
395,0,0,1,0,0,0,0,0,10,15,5
396,0,0,1,0,0,0,0,0,10,15,0
397,0,0,1,0,0,0,1,0,10,15,5
398,0,0,1,0,0,0,1,0,15,15,0
399,0,0,1,0,0,0,1,0,10,15,5
400,0,0,1,0,0,0,1,0,10,15,5
401,0,0,1,0,0,0,0,0,15,15,5
402,0,0,1,0,0,0,0,0,15,15,5
403,0,0,1,0,0,0,0,1,15,15,0
404,0,0,1,0,0,0,0,1,15,15,0
405,0,0,1,0,0,0,0,1,15,15,0
406,0,0,1,0,0,0,0,0,15,15,5
407,0,0,1,0,0,0,1,0,15,20,5
408,0,0,1,0,0,0,1,1,15,20,5
409,0,0,1,0,0,0,0,0,10,15,5
410,0,0,1,0,0,0,0,0,15,15,5
411,0,0,1,0,0,0,0,0,15,15,5
412,0,0,1,0,0,0,0,0,15,15,5
413,0,0,1,0,0,0,0,0,15,15,5
414,0,0,1,0,0,0,0,0,10,15,5
415,0,0,1,0,0,0,0,0,15,15,5
416,0,0,1,0,0,0,0,0,15,15,0
417,0,0,1,0,0,0,0,0,15,15,5
418,0,0,1,0,0,0,0,0,15,15,5
419,0,0,1,0,0,0,0,0,15,15,5
420,0,0,1,0,0,0,0,1,15,15,5
421,0,0,1,0,0,0,0,0,10,15,5
422,0,0,1,0,0,0,0,0,15,15,5
423,0,0,1,0,0,0,0,0,15,15,5
424,0,0,1,0,0,0,0,0,10,15,5
425,0,0,1,0,0,0,0,0,15,15,5
426,0,0,1,0,0,0,0,0,10,15,5
427,0,0,1,0,0,0,0,0,10,15,5
428,0,0,1,0,0,0,0,0,10,10,0
429,0,0,1,0,0,0,0,0,10,15,5
430,0,0,1,0,0,0,0,0,10,10,5
431,0,0,1,0,0,0,0,0,10,10,0
432,0,1,1,0,0,0,0,0,10,15,5
433,0,1,1,0,0,0,0,0,10,10,5
434,0,0,1,0,0,0,0,0,10,10,5
435,0,1,1,0,0,0,0,0,10,10,0
436,0,1,1,0,0,0,0,0,10,15,0
437,0,0,1,0,0,0,0,0,10,10,5
438,0,0,1,0,0,0,0,0,15,10,5
439,0,1,1,0,0,0,0,0,10,10,5
440,0,1,1,0,0,0,0,0,10,10,5
441,0,1,1,0,0,0,0,0,10,10,5
442,0,1,1,0,0,0,0,0,10,10,5
443,0,1,1,0,0,0,0,0,10,10,0
444,0,0,1,0,0,0,0,0,10,10,0
445,0,1,1,0,0,0,0,0,10,10,5
446,0,1,1,0,0,0,0,0,10,10,0
447,0,1,0,0,0,0,0,0,10,15,5
448,0,0,0,0,0,0,0,0,10,15,0
449,0,1,0,0,0,0,0,0,10,15,5
450,0,1,1,0,0,0,0,0,10,10,5
451,0,0,1,0,0,0,0,0,10,10,5
452,0,1,1,0,0,0,0,0,10,10,5
453,0,1,1,0,0,0,0,0,10,10,0
454,0,1,1,0,0,0,1,0,10,10,0
455,0,1,1,0,0,0,1,0,10,10,0
456,0,1,0,0,0,0,0,0,10,10,0
457,0,0,0,0,0,0,0,0,10,10,0
458,0,1,0,0,0,0,0,0,10,10,0
459,0,1,1,0,0,0,0,0,10,10,5
460,0,1,1,0,0,0,0,0,10,10,5
461,0,1,1,0,0,0,0,0,10,10,0
462,0,1,1,0,0,0,0,0,10,10,0
463,0,1,1,0,0,0,0,0,10,10,0
464,0,1,1,0,0,0,0,0,10,10,0
465,0,1,1,0,0,0,0,0,10,10,0
466,0,1,1,0,0,0,0,0,10,10,0
467,0,1,1,0,0,0,0,0,10,10,0
468,0,1,0,0,0,0,0,0,5,10,0
469,0,1,0,0,0,0,0,0,10,10,0
470,0,1,0,0,0,0,0,0,10,10,0
471,0,1,1,0,0,0,0,0,10,10,0
472,0,1,1,0,0,0,0,0,10,10,0
473,0,1,1,0,0,0,0,0,10,5,0
474,0,1,0,0,0,0,0,0,5,10,0
475,0,1,0,0,0,0,0,0,5,10,0
476,0,1,0,0,0,0,0,0,10,10,0
477,0,1,0,0,0,0,0,0,5,10,0
478,0,1,0,0,0,0,0,0,5,10,0
479,0,1,0,0,0,0,0,0,10,10,0
480,0,1,1,0,0,0,0,0,5,10,-5
481,0,1,1,0,0,0,0,0,10,10,0
482,0,1,1,0,0,0,0,0,10,10,-5
483,0,1,0,0,0,0,0,0,10,5,-5
484,0,1,0,0,0,0,0,0,10,5,-5
485,0,1,0,0,0,0,0,0,10,5,-5
486,0,0,1,0,0,0,0,0,15,5,0
487,0,0,1,0,0,0,0,0,15,5,-5
488,0,0,1,0,0,0,0,0,15,5,-5
489,0,0,0,0,0,1,1,1,20,5,-5
490,0,0,0,0,0,0,1,1,25,0,-10
491,-1,0,-1,-1,-1,-1,-1,1,25,5,0
492,0,0,0,0,0,0,1,1,20,0,-5
493,0,0,0,0,0,0,1,1,25,5,-5
494,-1,0,-1,-1,-1,-1,-1,1,25,5,-5
495,-1,0,-1,-1,-1,-1,-1,1,25,0,-5
496,-1,0,-1,-1,-1,-1,-1,1,30,0,0
497,-1,0,-1,-1,-1,-1,-1,1,30,5,0
498,-1,0,-1,-1,-1,-1,-1,1,30,5,0
499,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
500,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
501,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
502,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
503,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
504,-1,0,-1,-1,-1,-1,-1,1,25,5,0
505,-1,0,-1,-1,-1,-1,-1,1,30,5,5
506,-1,0,-1,-1,-1,-1,-1,1,30,5,-5
507,-1,0,-1,-1,-1,-1,-1,1,25,5,-5
