Speed,Yaw,RPM,Gear,Fuel
98.11,-0.00,538.76,3,93.92
99.44,-0.00,546.12,3,93.91
100.78,-0.00,553.50,3,93.91
102.13,-0.00,560.93,3,93.91
103.48,-0.00,568.41,3,93.91
104.84,-0.00,575.93,3,93.91
106.21,-0.00,583.48,3,93.91
107.59,-0.00,591.07,3,93.90
108.97,-0.00,598.70,3,93.90
110.36,0.00,606.37,3,93.90
111.75,0.00,614.07,3,93.90
113.15,0.00,621.81,3,93.90
114.56,0.00,629.57,3,93.89
115.97,0.00,637.32,3,93.89
117.39,0.00,645.07,3,93.89
118.81,0.00,652.84,3,93.89
120.23,0.00,660.62,3,93.88
121.65,0.00,668.41,3,93.88
123.08,0.00,676.21,3,93.88
124.50,-0.00,684.02,3,93.88
125.93,-0.00,691.85,3,93.87
127.37,-0.00,699.69,3,93.87
127.88,-0.00,546.09,4,93.87
127.72,-0.00,540.65,4,93.87
127.87,-0.00,547.72,4,93.87
128.84,-0.00,551.18,4,93.87
129.82,-0.00,555.29,4,93.87
130.79,-0.00,559.59,4,93.87
131.77,-0.00,563.83,4,93.86
132.75,-0.00,568.02,4,93.86
133.73,-0.00,572.21,4,93.86
134.72,-0.00,576.41,4,93.86
135.70,-0.00,580.64,4,93.86
136.66,-0.00,590.93,4,93.85
137.71,-0.00,590.33,4,93.85
138.59,-0.00,615.64,4,93.85
139.79,-0.00,598.90,4,93.85
140.84,-0.00,606.39,4,93.85
141.90,-0.00,614.00,4,93.84
143.03,-0.00,613.40,4,93.84
144.11,-0.00,622.16,4,93.84
145.26,-0.00,621.92,4,93.84
146.38,-0.00,628.19,4,93.84
147.49,-0.00,635.70,4,93.83
148.66,-0.00,636.67,4,93.83
149.80,-0.00,642.41,4,93.83
150.95,-0.00,647.40,4,93.83
152.11,-0.00,651.20,4,93.82
153.27,-0.00,656.23,4,93.82
154.42,-0.00,660.64,4,93.82
155.58,-0.00,665.46,4,93.82
156.73,-0.00,669.80,4,93.81
157.87,-0.00,675.21,4,93.81
159.02,-0.00,679.57,4,93.81
160.16,-0.00,683.32,4,93.81
161.01,-0.00,682.28,4,93.81
161.40,-0.00,680.71,4,93.80
161.34,-0.00,676.35,4,93.80
160.99,-0.00,673.47,4,93.80
160.61,-0.00,671.90,4,93.80
160.22,-0.00,670.68,4,93.80
159.87,-0.00,670.08,4,93.80
159.84,-0.00,673.69,4,93.80
160.13,-0.00,675.41,4,93.80
160.11,-0.00,672.51,4,93.80
159.77,-0.01,669.70,4,93.80
159.70,-0.02,674.02,4,93.80
160.02,-0.02,680.13,4,93.80
160.25,-0.02,676.31,4,93.80
160.06,-0.02,670.82,4,93.80
159.68,-0.01,671.02,4,93.80
159.65,-0.00,676.18,4,93.80
160.01,0.01,682.58,4,93.80
160.32,0.01,678.41,4,93.79
160.25,0.02,673.22,4,93.79
159.86,0.02,669.79,4,93.79
159.72,0.03,674.47,4,93.79
160.01,0.03,680.32,4,93.79
160.25,0.03,676.24,4,93.79
160.10,0.02,670.98,4,93.79
159.78,0.02,671.22,4,93.79
159.84,0.02,676.14,4,93.79
160.24,0.02,679.17,4,93.79
160.37,0.01,675.16,4,93.79
160.09,0.01,669.42,4,93.79
159.76,0.01,671.14,4,93.79
159.82,0.01,676.07,4,93.79
160.21,0.00,679.18,4,93.79
160.33,0.00,675.03,4,93.78
160.03,0.01,669.09,4,93.78
159.68,0.01,670.78,4,93.78
159.72,0.01,675.73,4,93.78
160.16,0.01,682.45,4,93.78
160.54,0.01,679.04,4,93.78
160.50,0.01,674.15,4,93.78
160.09,0.01,669.49,4,93.78
159.74,0.01,671.04,4,93.78
159.77,0.01,675.99,4,93.78
160.15,0.01,679.02,4,93.78
160.24,0.01,674.25,4,93.78
159.93,0.01,668.93,4,93.78
159.70,0.01,672.48,4,93.78
159.87,0.01,677.98,4,93.78
160.22,0.01,677.70,4,93.78
160.18,0.02,672.95,4,93.77
159.82,0.03,669.81,4,93.77
159.75,0.03,674.14,4,93.77
160.07,0.03,686.39,4,93.77
160.40,0.03,676.97,4,93.77
160.28,0.02,671.78,4,93.77
159.88,0.02,667.75,4,93.77
159.70,0.01,672.48,4,93.77
159.94,-0.00,677.75,4,93.77
160.36,-0.01,678.92,4,93.77
160.40,-0.01,673.77,4,93.77
160.08,-0.01,669.41,4,93.77
159.82,-0.01,671.40,4,93.77
159.95,-0.01,676.37,4,93.77
160.26,-0.01,677.18,4,93.77
160.19,-0.01,671.35,4,93.77
159.87,-0.00,670.04,4,93.77
159.88,-0.00,675.29,4,93.77
160.23,0.00,677.69,4,93.76
160.31,0.00,673.36,4,93.76
160.02,0.00,668.89,4,93.76
159.78,0.00,671.18,4,93.76
159.94,0.00,676.28,4,93.76
160.27,0.00,676.33,4,93.76
160.22,0.00,671.51,4,93.76
159.92,0.00,670.23,4,93.76
159.94,0.00,674.92,4,93.76
160.15,-0.00,674.17,4,93.76
159.96,-0.00,668.93,4,93.76
159.85,-0.00,672.98,4,93.76
160.08,-0.00,675.40,4,93.76
160.03,-0.00,670.76,4,93.76
159.81,-0.00,671.27,4,93.76
159.97,-0.00,676.45,4,93.76
160.30,-0.00,676.05,4,93.76
160.24,-0.00,671.61,4,93.76
159.90,0.00,668.60,4,93.76
159.78,0.00,672.50,4,93.76
160.06,0.00,678.27,4,93.76
160.27,0.00,674.69,4,93.75
160.06,0.00,669.55,4,93.75
159.81,0.00,671.30,4,93.75
159.95,0.00,675.49,4,93.75
160.26,0.00,675.82,4,93.75
160.17,0.00,671.31,4,93.75
159.83,-0.00,670.06,4,93.75
159.82,-0.00,674.11,4,93.75
160.13,-0.00,677.15,4,93.75
160.17,-0.00,672.67,4,93.75
159.86,-0.00,670.05,4,93.75
159.83,-0.00,674.45,4,93.75
160.13,-0.00,676.08,4,93.75
160.13,-0.00,672.64,4,93.75
159.81,0.00,669.77,4,93.75
159.75,0.00,673.41,4,93.75
160.09,0.00,679.90,4,93.75
160.35,-0.02,676.51,4,93.75
160.19,-0.04,671.46,4,93.75
159.75,-0.05,669.50,4,93.74
159.56,-0.05,673.83,4,93.74
159.68,-0.05,680.32,4,93.74
160.13,-0.04,689.00,4,93.74
160.46,-0.04,684.39,4,93.74
160.33,-0.03,677.99,4,93.74
159.81,-0.02,673.99,4,93.74
159.49,-0.01,679.95,4,93.74
159.51,-0.00,688.29,4,93.74
159.84,0.01,692.53,4,93.73
160.18,0.01,691.04,4,93.73
160.20,0.01,682.91,4,93.73
159.87,0.01,679.26,4,93.73
159.76,0.02,686.13,4,93.73
160.02,0.02,694.04,4,93.73
160.12,0.03,685.69,4,93.72
159.95,0.04,677.94,4,93.72
159.78,0.07,685.79,4,93.72
160.01,0.11,694.36,4,93.72
160.28,0.14,686.23,4,93.72
160.25,0.17,678.23,4,93.72
159.97,0.18,670.10,4,93.72
159.90,0.19,677.22,4,93.72
160.24,0.17,677.81,4,93.72
160.19,0.14,672.96,4,93.72
159.66,0.10,669.12,4,93.71
159.30,0.06,673.43,4,93.71
159.33,0.02,679.77,4,93.71
159.80,-0.01,691.05,4,93.71
160.45,-0.04,686.12,4,93.71
160.73,-0.06,680.51,4,93.71
160.65,-0.07,674.87,4,93.71
160.23,-0.08,669.88,4,93.71
159.82,-0.08,669.68,4,93.71
159.77,-0.06,674.33,4,93.71
160.13,-0.04,680.72,4,93.70
160.39,-0.02,676.98,4,93.70
160.20,-0.00,671.35,4,93.70
159.75,0.01,669.39,4,93.70
159.67,0.03,673.95,4,93.70
160.08,0.03,679.87,4,93.70
160.40,0.03,676.64,4,93.70
160.27,0.03,671.74,4,93.70
159.87,0.02,670.03,4,93.70
159.83,0.01,674.41,4,93.70
160.15,0.00,677.23,4,93.70
160.17,-0.00,672.80,4,93.70
159.82,-0.01,669.84,4,93.70
159.79,-0.01,674.02,4,93.70
160.12,-0.01,676.96,4,93.70
160.14,-0.01,672.68,4,93.70
159.80,-0.01,669.73,4,93.70
159.76,-0.00,674.11,4,93.69
160.17,-0.00,679.10,4,93.69
160.47,0.00,676.82,4,93.69
160.33,0.00,671.99,4,93.69
159.89,0.00,668.55,4,93.69
159.69,0.00,672.32,4,93.69
159.94,0.00,677.75,4,93.69
160.37,0.00,677.62,4,93.69
160.37,0.00,673.66,4,93.69
159.97,0.00,668.88,4,93.69
159.77,0.00,672.66,4,93.69
160.00,0.00,678.07,4,93.69
160.14,0.00,673.91,4,93.69
159.92,0.00,671.76,4,93.69
159.99,0.00,676.72,4,93.69
160.26,0.00,676.18,4,93.68
160.10,0.01,671.03,4,93.68
159.74,0.03,670.93,4,93.68
159.78,0.05,675.32,4,93.68
160.12,0.05,678.92,4,93.68
160.08,0.05,674.35,4,93.68
159.76,0.04,675.34,4,93.68
159.78,0.03,682.48,4,93.68
160.18,0.01,692.24,4,93.68
160.50,0.01,686.21,4,93.68
160.37,0.00,678.65,4,93.67
159.76,-0.01,669.30,4,93.67
159.18,-0.02,674.08,4,93.67
159.01,-0.03,681.25,4,93.67
159.29,-0.04,690.73,4,93.67
159.81,-0.05,692.05,4,93.67
160.27,-0.05,687.63,4,93.67
160.32,-0.05,680.32,4,93.66
159.92,-0.05,672.16,4,93.66
159.57,-0.06,677.43,4,93.66
159.68,-0.07,685.05,4,93.66
160.20,-0.08,689.23,4,93.66
160.50,-0.08,682.79,4,93.66
160.41,-0.07,675.97,4,93.66
159.91,-0.07,668.16,4,93.66
159.51,-0.07,672.07,4,93.66
159.60,-0.06,677.55,4,93.66
160.18,-0.05,684.54,4,93.65
160.70,-0.04,681.25,4,93.65
160.77,-0.02,676.92,4,93.65
160.39,-0.02,670.55,4,93.65
159.84,-0.01,669.85,4,93.65
159.64,-0.01,674.13,4,93.65
159.87,-0.00,680.38,4,93.65
160.27,-0.00,680.23,4,93.65
160.23,-0.00,674.97,4,93.65
159.78,-0.00,671.41,4,93.65
159.59,-0.00,676.59,4,93.65
159.80,0.01,683.76,4,93.64
160.33,0.02,688.20,4,93.64
160.52,0.03,682.84,4,93.64
160.17,0.04,675.44,4,93.64
159.50,0.05,675.43,4,93.64
159.10,0.04,682.50,4,93.64
159.04,0.04,692.55,4,93.64
159.12,0.04,693.63,4,93.63
159.19,0.05,693.90,4,93.63
159.24,0.06,693.53,4,93.63
159.22,0.07,692.85,4,93.63
159.14,0.08,692.21,4,93.62
158.96,0.09,691.71,4,93.62
158.67,0.09,691.26,4,93.62
158.26,0.09,690.77,4,93.62
157.76,0.09,690.10,4,93.61
157.21,0.09,688.97,4,93.61
156.70,0.09,687.25,4,93.61
156.23,0.09,689.02,4,93.61
155.75,0.09,686.19,4,93.60
155.34,0.10,684.54,4,93.60
100.25,0.36,577.91,5,93.60
77.34,0.63,570.97,5,93.60
57.93,0.82,251.64,5,93.60
43.32,0.96,191.71,5,93.60
32.82,1.05,141.02,5,93.60
25.81,1.12,106.77,5,93.60
21.65,1.17,94.25,5,93.60
20.08,1.20,94.25,5,93.60
20.34,1.21,94.25,5,93.60
22.37,1.20,94.25,5,93.60
25.68,1.17,94.98,5,93.60
29.96,1.14,109.74,5,93.60
35.09,1.09,127.90,5,93.60
40.70,1.03,147.80,5,93.60
46.56,0.96,168.38,5,93.60
52.52,0.87,189.41,5,93.60
58.20,0.78,208.96,5,93.60
63.23,0.67,225.29,5,93.60
67.27,0.56,235.64,5,93.60
69.41,0.42,241.80,5,93.60
69.98,0.27,248.88,5,93.60
69.84,0.14,251.18,5,93.60
69.27,0.01,250.94,5,93.59
68.42,-0.11,249.23,5,93.59
67.47,-0.22,246.86,5,93.59
66.56,-0.32,243.38,5,93.59
65.82,-0.41,239.94,5,93.59
65.38,-0.49,236.93,5,93.59
65.33,-0.54,234.51,5,93.59
65.72,-0.56,232.39,5,93.59
66.46,-0.53,230.46,5,93.59
67.00,-0.46,232.87,5,93.59
67.33,-0.39,234.59,5,93.59
67.57,-0.32,235.65,5,93.59
67.80,-0.25,236.46,5,93.59
68.03,-0.19,237.17,5,93.59
68.28,-0.13,237.87,5,93.59
68.59,-0.08,238.67,5,93.59
68.94,-0.03,239.62,5,93.59
69.34,0.01,240.79,5,93.59
69.77,0.04,242.12,5,93.59
70.22,0.06,243.63,5,93.59
70.69,0.08,245.21,5,93.58
71.16,0.09,246.84,5,93.58
71.64,0.09,248.46,5,93.58
72.12,0.09,250.16,5,93.58
72.60,0.09,251.85,5,93.58
73.08,0.08,253.54,5,93.58
73.56,0.07,255.17,5,93.58
74.04,0.06,256.91,5,93.58
74.52,0.05,258.61,5,93.58
75.01,0.04,260.31,5,93.58
75.50,0.03,261.97,5,93.58
75.99,0.02,263.73,5,93.58
76.48,0.02,265.46,5,93.58
76.98,0.01,267.09,5,93.58
77.48,0.00,268.90,5,93.58
77.98,-0.00,270.69,5,93.58
78.48,-0.01,272.44,5,93.58
78.99,-0.01,274.11,5,93.58
79.49,-0.01,275.97,5,93.58
80.00,-0.01,277.76,5,93.58
80.51,-0.01,279.37,5,93.57
81.02,-0.01,281.28,5,93.57
81.53,-0.01,283.12,5,93.57
82.04,-0.01,284.91,5,93.57
82.56,-0.01,286.59,5,93.57
83.07,-0.01,288.50,5,93.57
83.59,-0.00,290.31,5,93.57
84.10,-0.00,291.94,5,93.57
84.62,-0.00,293.91,5,93.57
85.14,0.01,295.75,5,93.57
85.65,0.04,297.43,5,93.57
86.16,0.06,299.36,5,93.57
86.66,0.07,301.22,5,93.57
87.13,0.08,303.01,5,93.57
87.59,0.08,304.76,5,93.57
88.02,0.08,306.44,5,93.57
88.44,0.07,308.06,5,93.57
88.84,0.06,309.61,5,93.56
89.22,0.05,311.09,5,93.56
89.59,0.04,312.50,5,93.56
89.95,0.03,313.85,5,93.56
90.32,0.02,315.16,5,93.56
90.68,0.01,316.44,5,93.56
91.06,-0.00,317.71,5,93.56
91.44,-0.01,318.99,5,93.56
91.83,-0.01,320.29,5,93.56
92.24,-0.02,321.62,5,93.56
92.66,-0.02,323.00,5,93.56
93.09,-0.03,324.43,5,93.56
93.53,-0.03,325.91,5,93.56
93.99,-0.03,327.44,5,93.55
94.45,-0.02,329.01,5,93.55
94.91,-0.02,330.61,5,93.55
95.38,-0.02,332.23,5,93.55
95.85,-0.02,333.88,5,93.55
96.32,-0.01,335.53,5,93.55
96.78,-0.01,337.19,5,93.55
97.25,-0.01,338.85,5,93.55
97.71,-0.00,340.51,5,93.55
98.16,-0.00,342.15,5,93.55
98.60,-0.00,343.84,5,93.55
99.03,-0.03,345.47,5,93.55
99.51,-0.06,345.74,5,93.55
100.02,-0.08,348.06,5,93.55
100.56,-0.09,347.79,5,93.54
101.06,-0.09,350.81,5,93.54
101.56,-0.08,353.41,5,93.54
102.05,-0.07,353.57,5,93.54
102.50,-0.06,356.38,5,93.54
102.95,-0.04,358.43,5,93.54
103.40,-0.03,358.73,5,93.54
103.83,-0.02,361.26,5,93.54
104.28,-0.00,361.12,5,93.54
104.69,0.00,363.72,5,93.54
105.11,0.01,365.76,5,93.54
105.53,0.01,366.11,5,93.54
105.93,0.01,368.41,5,93.53
106.33,0.01,370.02,5,93.53
106.73,0.01,370.82,5,93.53
107.12,0.01,372.71,5,93.53
107.51,0.01,373.29,5,93.53
107.89,0.01,375.26,5,93.53
108.27,0.00,376.78,5,93.53
108.65,0.00,377.72,5,93.53
109.03,0.00,379.35,5,93.53
109.41,-0.00,380.38,5,93.52
109.79,-0.00,381.95,5,93.52
110.17,-0.00,383.32,5,93.52
110.55,-0.00,384.64,5,93.52
110.93,-0.00,385.97,5,93.52
111.31,-0.00,387.71,5,93.52
111.71,-0.00,388.74,5,93.52
112.10,-0.00,390.04,5,93.52
112.50,-0.00,391.75,5,93.52
112.91,-0.00,392.88,5,93.52
113.32,-0.00,395.37,5,93.51
113.75,0.00,395.91,5,93.51
114.16,0.00,400.35,5,93.51
114.62,0.00,399.28,5,93.51
115.08,0.00,400.37,5,93.51
115.53,0.00,403.31,5,93.51
116.02,0.00,403.77,5,93.51
116.46,0.00,412.24,5,93.51
117.00,0.00,407.52,5,93.51
117.48,0.00,408.69,5,93.51
117.95,0.00,412.16,5,93.50
118.46,0.00,412.32,5,93.50
118.82,0.00,432.35,5,93.50
119.51,-0.00,416.61,5,93.50
120.06,-0.00,417.71,5,93.50
120.55,-0.00,430.42,5,93.50
121.22,-0.00,421.90,5,93.50
121.76,-0.00,429.44,5,93.50
122.40,-0.00,426.50,5,93.50
123.00,-0.00,427.96,5,93.49
123.60,-0.00,430.64,5,93.49
124.21,-0.00,432.39,5,93.49
124.82,-0.00,435.50,5,93.49
125.44,-0.00,436.85,5,93.49
126.05,-0.00,440.41,5,93.49
126.69,0.00,441.39,5,93.49
127.32,0.00,443.26,5,93.49
127.96,0.00,446.06,5,93.49
128.60,0.00,447.79,5,93.48
129.24,0.00,450.94,5,93.48
129.89,0.00,452.42,5,93.48
130.54,0.00,455.75,5,93.48
131.20,0.00,457.13,5,93.48
131.87,0.00,459.13,5,93.48
132.53,0.00,461.90,5,93.48
133.20,0.00,463.84,5,93.48
133.87,-0.00,466.79,5,93.48
134.55,-0.00,468.62,5,93.47
135.23,-0.00,471.73,5,93.47
135.92,-0.00,473.44,5,93.47
136.60,-0.00,476.60,5,93.47
137.29,-0.00,478.31,5,93.47
137.99,-0.00,480.50,5,93.47
138.68,-0.00,483.22,5,93.47
139.38,-0.00,485.39,5,93.46
140.08,-0.00,488.15,5,93.46
140.79,0.00,490.32,5,93.46
141.50,0.00,493.11,5,93.46
142.21,0.00,495.29,5,93.46
142.92,0.00,498.08,5,93.46
143.63,0.00,500.29,5,93.46
144.35,0.00,503.05,5,93.46
145.07,0.00,505.30,5,93.45
145.79,0.00,508.05,5,93.45
146.51,0.00,510.32,5,93.45
147.24,0.00,513.03,5,93.45
147.96,0.00,515.38,5,93.45
148.69,0.00,518.02,5,93.45
149.42,0.00,520.44,5,93.45
150.15,0.00,523.02,5,93.44
150.88,0.00,525.50,5,93.44
151.61,0.00,528.02,5,93.44
152.34,-0.00,530.56,5,93.44
153.07,-0.00,533.01,5,93.44
153.80,-0.00,535.60,5,93.44
154.52,-0.00,538.01,5,93.43
155.25,-0.00,540.65,5,93.43
155.98,-0.00,543.00,5,93.43
156.70,-0.00,545.69,5,93.43
157.43,-0.00,547.98,5,93.43
158.15,-0.00,550.72,5,93.43
158.88,-0.00,552.95,5,93.42
159.59,-0.00,555.73,5,93.42
160.29,0.00,556.95,5,93.42
160.73,0.00,556.07,5,93.42
160.87,0.00,553.87,5,93.42
160.72,0.00,550.73,5,93.42
160.45,0.00,549.84,5,93.42
160.17,0.00,548.98,5,93.42
159.93,0.00,548.91,5,93.42
159.92,0.00,551.30,5,93.42
160.15,0.00,553.11,5,93.42
160.18,0.00,550.60,5,93.42
159.94,0.00,548.08,5,93.42
159.82,-0.00,550.18,5,93.42
159.99,-0.00,553.50,5,93.42
160.29,-0.00,553.36,5,93.42
160.30,0.00,551.07,5,93.42
160.04,0.00,548.51,5,93.42
159.81,0.00,549.42,5,93.42
159.87,0.00,552.00,5,93.41
160.16,0.00,554.11,5,93.41
160.25,0.00,551.69,5,93.41
160.04,0.00,548.64,5,93.41
159.79,0.00,549.32,5,93.41
159.83,0.00,551.57,5,93.41
160.09,0.00,553.69,5,93.41
160.15,0.00,551.22,5,93.41
159.92,-0.00,548.05,5,93.41
159.73,-0.00,549.74,5,93.41
159.83,-0.00,552.85,5,93.41
160.16,-0.00,553.99,5,93.41
160.28,-0.00,552.72,5,93.41
160.10,0.00,549.57,5,93.41
159.79,0.00,549.36,5,93.41
159.75,0.00,551.52,5,93.41
160.00,0.00,555.39,5,93.41
160.37,0.00,555.31,5,93.40
160.46,0.00,552.93,5,93.40
160.24,0.00,550.03,5,93.40
159.84,0.00,548.67,5,93.40
159.68,0.00,550.69,5,93.40
159.80,-0.00,553.34,5,93.40
160.17,-0.00,555.79,5,93.40
160.33,-0.00,553.65,5,93.40
160.20,-0.00,550.77,5,93.40
159.83,-0.00,548.60,5,93.40
159.65,-0.00,550.68,5,93.40
159.77,0.00,553.72,5,93.40
160.13,0.00,555.78,5,93.40
160.30,-0.00,553.78,5,93.40
160.17,0.00,550.67,5,93.40
159.80,0.00,548.50,5,93.40
159.63,0.00,551.00,5,93.40
159.76,0.00,553.89,5,93.39
160.13,0.00,557.00,5,93.39
160.33,0.00,553.93,5,93.39
160.22,-0.00,550.98,5,93.39
159.88,0.00,548.75,5,93.39
159.73,0.00,551.54,5,93.39
159.90,0.00,554.30,5,93.39
160.19,0.00,555.08,5,93.39
160.21,0.00,551.72,5,93.39
159.96,0.00,547.88,5,93.39
159.75,0.00,550.15,5,93.39
159.85,-0.00,553.92,5,93.39
160.21,-0.00,555.13,5,93.39
160.36,-0.00,553.16,5,93.39
160.22,-0.00,549.93,5,93.39
159.90,-0.00,548.82,5,93.39
159.81,0.00,551.18,5,93.39
160.02,0.00,554.54,5,93.38
160.17,-0.00,552.39,5,93.38
160.03,-0.00,549.29,5,93.38
159.77,-0.00,549.27,5,93.38
159.78,-0.00,551.97,5,93.38
160.09,-0.00,555.65,5,93.38
160.34,-0.00,553.82,5,93.38
160.29,-0.00,551.07,5,93.38
159.99,-0.00,548.23,5,93.38
159.80,-0.00,550.28,5,93.38
159.91,-0.00,553.30,5,93.38
160.15,-0.00,553.18,5,93.38
160.11,-0.00,550.43,5,93.38
159.82,-0.00,548.57,5,93.38
159.74,-0.00,550.95,5,93.38
159.95,-0.00,554.30,5,93.38
160.28,-0.00,554.51,5,93.38
160.34,-0.00,552.10,5,93.38
160.10,-0.00,548.63,5,93.38
159.83,-0.00,549.48,5,93.38
159.84,-0.00,552.17,5,93.38
160.10,-0.00,553.88,5,93.37
160.15,-0.00,551.45,5,93.37
159.91,-0.00,547.99,5,93.37
159.73,-0.00,550.04,5,93.37
159.84,-0.00,553.06,5,93.37
160.20,-0.00,555.10,5,93.37
160.35,-0.00,553.00,5,93.37
160.21,-0.00,549.89,5,93.37
159.89,-0.00,548.78,5,93.37
159.80,-0.00,551.16,5,93.37
160.01,-0.00,554.50,5,93.37
160.16,-0.00,552.35,5,93.37
160.01,-0.05,549.24,5,93.37
159.69,-0.09,549.04,5,93.37
159.50,-0.10,551.70,5,93.37
159.42,-0.11,555.91,5,93.37
159.42,-0.11,560.14,5,93.37
159.32,-0.12,561.03,5,93.36
159.09,-0.12,561.28,5,93.36
158.75,-0.13,560.83,5,93.36
158.31,-0.14,559.68,5,93.36
157.77,-0.15,558.16,5,93.36
157.13,-0.16,556.22,5,93.36
156.39,-0.16,553.91,5,93.35
155.58,-0.17,551.33,5,93.35
154.77,-0.18,548.94,5,93.35
154.01,-0.18,546.08,5,93.35
153.29,-0.19,547.89,5,93.35
152.68,-0.20,542.23,5,93.35
152.17,-0.21,545.47,5,93.34
151.66,-0.22,539.47,5,93.34
151.18,-0.23,539.16,5,93.34
150.68,-0.24,537.36,5,93.34
150.16,-0.25,535.29,5,93.34
150.38,-0.22,532.29,5,93.34
150.75,-0.16,558.38,5,93.33
151.26,-0.11,599.23,5,93.33
151.23,-0.06,705.61,5,93.33
151.16,-0.01,598.75,6,93.33
151.19,0.04,591.49,6,93.33
151.88,0.09,491.56,6,93.33
151.39,0.22,449.82,6,93.33
149.54,0.42,486.07,6,93.33
145.36,0.66,449.52,6,93.33
139.80,0.86,433.65,6,93.33
134.61,1.00,427.63,6,93.32
129.77,1.12,426.70,6,93.32
127.50,1.19,415.76,6,93.32
125.78,1.25,413.69,6,93.32
124.94,1.30,397.74,6,93.32
126.15,1.32,393.28,6,93.32
129.15,1.28,397.13,6,93.32
132.94,1.16,397.82,6,93.32
134.41,0.98,406.95,6,93.32
131.93,0.81,412.36,6,93.32
126.77,0.65,411.84,6,93.31
120.26,0.51,417.42,6,93.31
112.03,0.39,438.25,6,93.31
102.68,0.27,444.75,6,93.31
92.83,0.16,446.45,6,93.31
81.68,0.05,458.54,6,93.31
69.21,-0.07,449.84,6,93.31
55.54,-0.19,436.46,6,93.31
70.46,-0.32,402.48,6,93.31
79.56,-0.44,460.19,6,93.30
75.89,-0.57,527.26,6,93.30
70.91,-0.69,591.09,6,93.30
65.71,-0.81,574.00,6,93.30
59.63,-0.93,481.08,6,93.30
51.51,5.22,427.62,6,93.30
40.54,5.06,438.42,6,93.30
27.66,4.88,469.91,6,93.29
14.47,4.71,460.34,6,93.29
1.35,4.54,414.91,6,93.29
-12.75,4.35,376.96,6,93.29
-28.47,4.14,336.21,6,93.29
-44.10,3.90,335.14,6,93.29
-57.33,3.65,328.86,6,93.29
-66.47,3.40,304.67,6,93.29
-70.42,3.13,243.86,6,93.29
-69.43,2.88,180.84,6,93.29
-64.55,2.64,133.62,6,93.29
-56.79,2.42,97.90,6,93.29
-46.80,2.21,94.25,6,93.29
-35.48,2.01,94.25,6,93.29
