Speed,Yaw,RPM,Gear,Fuel
91.03,-0.05,673.24,2,13.98
88.46,-0.08,669.96,2,13.98
85.83,-0.13,619.39,2,13.98
84.33,-0.14,644.40,2,13.98
85.05,-0.11,661.90,2,13.98
86.67,-0.09,696.14,2,13.98
89.18,-0.06,728.35,2,13.97
91.83,-0.04,760.12,2,13.97
94.43,-0.02,779.05,2,13.96
96.99,-6.28,808.06,2,13.96
99.47,-6.26,827.43,2,13.95
101.92,-6.24,847.04,2,13.95
104.35,-6.22,869.60,2,13.95
106.74,-6.20,875.82,2,13.94
109.09,-6.18,905.68,2,13.94
111.42,-6.19,915.22,2,13.93
112.36,-6.22,670.54,3,13.93
112.19,-6.24,669.70,3,13.93
112.03,-6.26,668.88,3,13.93
112.38,-6.28,661.49,3,13.93
114.26,-6.30,657.54,3,13.93
116.11,-6.32,665.97,3,13.92
117.96,-6.35,675.79,3,13.92
119.81,-6.37,686.15,3,13.91
121.68,-6.39,696.05,3,13.91
123.55,-6.41,705.08,3,13.91
125.41,-6.43,716.66,3,13.90
127.28,-6.45,725.95,3,13.90
129.15,-6.47,736.34,3,13.90
131.00,-6.48,748.10,3,13.89
132.85,-6.47,758.60,3,13.89
134.67,-6.47,773.68,3,13.88
136.50,-6.46,784.90,3,13.88
138.32,-6.45,795.70,3,13.87
140.15,-6.45,806.56,3,13.87
141.97,-6.44,816.50,3,13.86
143.79,-6.44,826.04,3,13.86
145.60,-6.44,835.43,3,13.86
147.42,-6.44,844.29,3,13.85
149.22,-6.44,852.10,3,13.85
151.01,-6.45,859.08,3,13.84
152.77,-6.45,870.69,3,13.84
154.52,-6.43,877.02,3,13.83
154.42,-6.41,675.17,4,13.83
154.16,-6.39,674.11,4,13.83
153.89,-6.38,673.10,4,13.83
154.55,-6.36,677.06,4,13.83
155.80,-6.35,680.64,4,13.83
157.04,-6.34,685.46,4,13.82
154.89,-6.32,644.78,4,13.82
151.52,-6.31,646.30,4,13.82
148.19,-6.31,632.35,4,13.82
144.91,-6.31,618.57,4,13.82
142.38,-6.32,585.42,4,13.82
139.50,-6.32,574.90,4,13.82
136.21,-6.31,712.82,3,13.82
134.16,-6.31,701.69,3,13.82
131.26,-6.32,682.81,3,13.82
130.89,-0.04,734.91,3,13.82
129.00,-0.05,714.05,3,13.82
129.10,-0.05,728.40,3,13.82
127.28,-0.05,704.21,3,13.82
127.45,-0.05,717.96,3,13.81
126.10,-0.05,693.33,3,13.81
125.99,-0.05,704.74,3,13.81
125.45,-0.04,663.49,3,13.81
124.70,-0.04,690.92,3,13.81
125.20,-0.04,707.89,3,13.81
126.38,-0.04,733.65,3,13.81
125.49,-0.03,691.02,3,13.80
125.46,-0.02,704.00,3,13.80
126.20,-0.02,722.81,3,13.80
127.63,-0.02,748.43,3,13.80
129.38,-0.02,744.43,3,13.79
131.07,-0.01,757.89,3,13.79
132.71,-0.01,779.96,3,13.79
134.33,-0.01,790.41,3,13.78
135.99,-0.01,789.75,3,13.78
137.61,-0.00,802.26,3,13.77
139.23,0.00,816.82,3,13.77
140.90,0.01,816.42,3,13.76
142.53,0.02,827.46,3,13.76
144.17,0.03,840.92,3,13.75
145.84,0.05,849.33,3,13.75
147.53,0.06,851.33,3,13.75
149.18,0.07,865.60,3,13.74
150.86,0.07,870.44,3,13.74
152.55,0.06,877.83,3,13.73
154.25,0.05,883.42,3,13.73
154.82,0.05,681.81,4,13.72
154.57,0.05,680.45,4,13.72
154.33,0.05,679.15,4,13.72
154.52,0.05,679.50,4,13.72
155.85,0.06,682.71,4,13.72
157.17,0.06,688.02,4,13.72
158.48,0.06,694.31,4,13.71
159.80,0.07,700.53,4,13.71
161.13,0.07,706.61,4,13.70
162.45,0.08,712.50,4,13.70
163.79,0.08,718.29,4,13.70
165.12,0.09,724.02,4,13.69
166.46,0.10,729.32,4,13.69
167.80,0.11,734.98,4,13.68
169.12,0.10,741.36,4,13.68
170.44,0.09,748.25,4,13.68
171.74,0.09,754.46,4,13.67
173.03,0.09,760.26,4,13.67
174.30,0.08,765.95,4,13.66
175.56,0.08,771.69,4,13.66
171.83,0.07,713.75,4,13.66
168.36,0.07,717.93,4,13.66
165.63,0.08,677.67,4,13.66
162.37,0.09,658.00,4,13.66
160.00,0.10,686.12,4,13.66
156.41,0.11,643.76,4,13.66
152.92,0.11,628.32,4,13.66
149.97,0.12,606.38,4,13.66
146.22,0.12,597.97,4,13.66
143.94,0.13,614.12,4,13.66
141.74,0.13,578.99,4,13.66
138.76,0.14,731.78,3,13.66
135.84,0.14,705.10,3,13.65
133.29,0.14,687.49,3,13.65
130.81,0.14,670.91,3,13.65
128.02,0.14,703.47,3,13.65
125.82,0.15,659.15,3,13.65
123.22,0.15,646.01,3,13.65
121.46,0.15,673.82,3,13.65
119.88,0.15,664.63,3,13.65
117.41,0.15,646.08,3,13.65
114.86,0.14,632.08,3,13.65
113.39,0.13,623.92,3,13.65
110.88,0.11,610.00,3,13.65
110.03,0.09,581.66,3,13.65
108.66,0.06,582.09,3,13.65
108.33,0.03,598.87,3,13.65
107.82,-0.01,582.01,3,13.65
107.48,-0.03,591.98,3,13.65
108.08,-6.31,608.96,3,13.65
109.25,-6.31,630.51,3,13.65
108.59,-6.31,597.79,3,13.64
108.67,-6.31,607.47,3,13.64
109.37,-6.30,625.88,3,13.64
110.67,-6.28,648.53,3,13.64
111.13,-6.27,587.43,3,13.64
110.41,-6.27,615.01,3,13.64
110.86,-6.26,633.30,3,13.64
111.92,-6.25,653.72,3,13.63
112.34,-6.24,592.80,3,13.63
111.62,-6.24,622.13,3,13.63
112.10,-6.23,639.27,3,13.63
113.18,-6.23,661.70,3,13.63
112.55,-6.23,619.17,3,13.63
112.54,-6.23,631.02,3,13.63
113.27,-6.22,648.00,3,13.62
114.62,-6.22,671.84,3,13.62
116.28,-6.23,673.84,3,13.62
115.00,-6.24,634.46,3,13.62
115.40,-6.25,649.35,3,13.62
116.41,-6.26,667.51,3,13.61
117.97,-6.26,691.04,3,13.61
119.67,-6.28,693.85,3,13.61
121.38,-6.29,696.52,3,13.60
123.05,-6.31,712.62,3,13.60
124.75,-6.33,718.62,3,13.60
126.43,-6.34,726.03,3,13.59
128.10,-6.36,735.05,3,13.59
129.76,-6.38,742.69,3,13.59
131.39,-6.40,754.44,3,13.58
133.03,-6.42,760.91,3,13.58
134.66,-6.44,768.52,3,13.57
136.26,-6.47,778.49,3,13.57
137.88,-6.50,784.21,3,13.57
139.49,-6.51,794.72,3,13.56
141.03,-6.50,819.56,3,13.56
142.62,-6.48,829.84,3,13.55
144.24,-6.46,834.33,3,13.55
145.63,-6.46,904.59,3,13.55
146.72,-6.44,856.28,3,13.54
148.14,-6.42,867.33,3,13.54
149.72,-6.40,866.72,3,13.53
151.07,-6.39,890.28,3,13.53
152.54,-6.37,888.87,3,13.53
154.14,-6.36,892.58,3,13.52
154.78,-6.36,687.77,4,13.52
154.66,-6.36,686.28,4,13.52
154.53,-6.36,684.85,4,13.52
154.80,-6.36,674.90,4,13.52
156.05,-6.37,681.36,4,13.52
157.30,-6.37,689.26,4,13.51
158.58,-6.38,686.35,4,13.51
159.79,-6.39,695.21,4,13.51
161.00,-6.40,704.63,4,13.50
162.20,-6.39,712.71,4,13.50
163.43,-6.38,711.35,4,13.50
164.62,-6.36,717.89,4,13.49
165.81,-6.35,723.78,4,13.49
166.98,-6.33,731.80,4,13.48
168.15,-6.32,736.12,4,13.48
169.30,-6.31,742.19,4,13.48
170.42,-6.31,745.92,4,13.47
171.49,-6.30,752.27,4,13.47
169.62,-6.29,703.61,4,13.47
166.05,-6.28,690.48,4,13.47
162.77,-6.29,693.59,4,13.47
159.48,-6.30,679.96,4,13.47
156.26,-6.32,666.45,4,13.47
154.21,-6.34,657.13,4,13.47
152.82,-6.35,615.28,4,13.47
151.63,-6.35,655.01,4,13.47
151.64,-6.35,665.44,4,13.46
150.35,-6.35,641.62,4,13.46
150.01,-6.34,648.58,4,13.46
150.33,-6.33,656.81,4,13.46
151.14,-6.33,667.18,4,13.46
149.47,-6.32,639.88,4,13.46
149.49,-6.32,647.33,4,13.46
150.00,-6.32,657.35,4,13.45
150.93,-6.33,666.79,4,13.45
149.84,-6.32,639.13,4,13.45
149.62,-6.32,645.37,4,13.45
149.99,-6.32,658.87,4,13.45
150.84,-6.32,668.81,4,13.44
151.88,-6.31,676.79,4,13.44
150.26,-6.30,643.02,4,13.44
150.34,-6.30,651.37,4,13.44
150.85,-6.30,663.87,4,13.44
151.79,-6.30,670.53,4,13.43
152.80,-6.31,676.35,4,13.43
153.83,-6.30,680.88,4,13.43
154.85,-6.30,686.79,4,13.42
155.88,-6.29,688.59,4,13.42
155.80,-6.29,640.71,4,13.42
154.79,-6.29,666.42,4,13.42
154.93,-6.29,675.67,4,13.42
155.54,-6.30,689.37,4,13.41
156.49,-6.30,698.78,4,13.41
157.52,-6.30,700.81,4,13.41
158.56,-6.29,703.55,4,13.40
159.60,-6.28,710.06,4,13.40
160.64,-6.28,715.33,4,13.40
161.70,-6.27,715.75,4,13.39
162.71,0.01,723.99,4,13.39
163.71,0.01,728.61,4,13.39
164.69,0.00,731.48,4,13.38
165.67,-0.01,735.15,4,13.38
166.65,-0.01,739.23,4,13.37
167.64,-0.02,743.25,4,13.37
168.65,-0.02,747.24,4,13.37
169.67,-0.02,750.74,4,13.36
170.70,-0.02,754.33,4,13.36
171.73,-0.02,758.20,4,13.35
172.76,-0.03,762.44,4,13.35
173.80,-0.03,766.58,4,13.35
174.84,-0.03,770.75,4,13.34
175.88,-0.03,774.98,4,13.34
176.92,-0.03,779.36,4,13.34
177.97,-0.03,783.47,4,13.33
179.02,-0.03,787.58,4,13.33
180.06,-0.03,791.78,4,13.32
181.11,-0.03,796.26,4,13.32
182.15,-0.02,800.62,4,13.32
183.18,-0.02,805.00,4,13.31
184.20,-0.02,809.44,4,13.31
185.21,-0.02,813.95,4,13.30
186.21,-0.02,818.57,4,13.30
187.20,-0.02,822.98,4,13.30
188.18,-0.03,827.35,4,13.29
189.14,-0.03,831.69,4,13.29
190.09,-0.03,835.96,4,13.28
191.04,-0.03,840.21,4,13.28
191.97,-0.03,844.44,4,13.27
192.89,-0.03,848.48,4,13.27
193.80,-0.03,852.45,4,13.27
194.71,-0.03,856.37,4,13.26
195.61,-0.04,860.23,4,13.26
196.50,-0.04,864.07,4,13.25
197.39,-0.04,867.93,4,13.25
198.28,-0.04,871.66,4,13.24
199.15,-0.04,875.39,4,13.24
198.80,-0.04,697.62,5,13.24
198.28,-0.04,695.71,5,13.24
197.75,-0.05,693.89,5,13.24
197.86,-0.05,695.59,5,13.24
198.49,-0.06,696.51,5,13.23
199.17,-0.05,697.66,5,13.23
199.88,-0.05,699.01,5,13.23
200.59,-0.04,700.77,5,13.22
201.30,-0.04,703.00,5,13.22
202.00,-0.04,705.56,5,13.22
202.70,-0.04,708.24,5,13.21
203.39,-0.04,710.86,5,13.21
204.08,-0.04,713.32,5,13.21
204.77,-0.03,715.70,5,13.20
205.46,-0.03,718.03,5,13.20
206.15,-0.03,720.40,5,13.20
206.83,-0.03,722.82,5,13.19
207.51,-0.03,725.28,5,13.19
208.18,-0.03,727.75,5,13.18
208.84,-0.03,730.20,5,13.18
209.50,-0.03,732.62,5,13.18
210.15,-0.03,734.96,5,13.17
210.80,-0.03,737.21,5,13.17
211.44,-0.03,739.46,5,13.17
212.08,-0.03,741.69,5,13.16
212.71,-0.03,743.89,5,13.16
213.34,-0.03,746.06,5,13.15
213.97,-0.03,748.24,5,13.15
214.60,-0.03,750.37,5,13.15
215.22,-0.03,752.48,5,13.14
215.85,-0.03,754.62,5,13.14
216.47,-0.03,756.69,5,13.14
217.10,-0.03,758.78,5,13.13
217.72,-0.03,760.88,5,13.13
218.34,-0.03,762.95,5,13.12
218.97,-0.03,765.01,5,13.12
219.60,-0.03,767.05,5,13.12
220.22,-0.03,769.12,5,13.11
220.85,-0.03,771.14,5,13.11
221.48,-0.02,773.22,5,13.10
222.10,-0.02,775.32,5,13.10
222.73,-0.02,777.39,5,13.10
223.35,-0.02,779.51,5,13.09
223.98,-0.02,781.60,5,13.09
224.60,-0.02,783.71,5,13.08
225.22,-0.02,785.80,5,13.08
225.84,-0.01,787.91,5,13.08
226.46,-0.01,789.98,5,13.07
227.07,-0.01,792.08,5,13.07
227.69,-0.01,794.16,5,13.06
228.31,-0.01,796.20,5,13.06
228.92,-0.00,798.26,5,13.06
229.53,-0.00,800.32,5,13.05
230.14,-0.01,802.30,5,13.05
230.75,-0.01,804.18,5,13.04
231.37,-0.01,806.19,5,13.04
231.98,-0.01,808.19,5,13.04
232.61,-0.01,810.25,5,13.03
233.23,-0.02,812.25,5,13.03
233.86,-0.02,814.30,5,13.02
234.50,-0.02,816.35,5,13.02
235.13,-0.01,818.42,5,13.02
235.77,-0.01,820.51,5,13.01
236.41,-0.01,822.63,5,13.01
237.05,-0.01,824.75,5,13.00
237.69,-0.01,826.87,5,13.00
