Frame,Happy,Engaged,Glasses,Left Eye,Right Eye,Looking Away,Mouth Move,Mouth Open,Yaw,Pitch,Roll
137,0,1,0,0,0,0,0,0,-5,-10,-5
138,0,1,0,0,0,0,0,0,-10,-10,-5
139,0,1,0,0,0,0,1,0,-15,-10,-10
140,0,1,0,0,0,0,1,0,-15,-10,-10
141,1,1,0,0,0,1,1,0,-10,-10,-10
142,0,1,0,0,0,0,1,0,-10,-10,-5
143,1,1,0,0,0,1,1,0,-10,-10,-5
144,1,1,0,0,0,1,1,0,-5,-10,-5
145,1,1,0,0,0,1,1,0,-5,-10,-10
146,1,1,0,0,0,1,1,0,0,-10,-5
147,1,1,0,0,0,1,1,0,5,-10,-5
148,1,1,0,0,0,1,0,0,5,-10,-5
149,1,1,0,1,0,1,0,0,0,-10,-10
150,1,1,0,0,0,1,0,0,-5,-15,-10
151,1,1,0,0,0,1,0,0,-5,-15,-10
152,1,1,1,0,0,1,1,0,-10,-15,-15
153,1,1,1,0,0,1,1,0,-10,-15,-15
154,1,1,1,0,0,1,1,0,-15,-15,-15
155,1,0,0,1,0,1,1,0,-20,-15,-15
156,1,0,0,1,0,1,1,0,-20,-15,-10
157,1,0,0,1,0,0,1,0,-20,-15,-10
158,0,1,0,0,0,1,0,0,-15,-15,-10
159,1,1,0,0,0,1,0,0,-15,-15,-5
160,1,1,0,0,0,1,1,0,-15,-15,-5
161,1,1,0,0,0,1,1,0,-15,-15,-5
162,1,1,0,0,0,1,0,0,-15,-15,-5
163,1,1,0,0,0,1,0,0,-10,-15,0
164,1,1,0,0,0,0,1,0,-5,-10,0
165,0,1,0,0,0,1,1,0,0,-10,0
166,1,1,0,0,0,1,1,0,5,-10,0
167,1,1,0,0,0,1,0,0,5,-10,-5
168,0,1,0,0,0,1,0,0,5,-10,0
169,1,1,0,0,0,0,0,0,5,-10,-5
170,1,1,0,0,0,0,0,0,5,-10,-10
171,1,1,0,0,0,1,0,0,-5,-10,-10
172,1,1,0,0,0,1,0,0,-10,-10,-10
173,1,1,0,0,0,1,0,0,-10,-10,-10
174,1,1,0,0,0,1,1,0,-10,-10,-10
175,0,1,0,0,0,0,1,0,-15,-10,-10
176,1,1,0,1,0,1,1,0,-15,-10,-10
177,1,1,0,0,0,1,1,0,-15,-10,-5
178,1,1,0,0,0,1,0,0,-15,-10,-5
179,1,1,0,0,0,0,0,0,-10,-10,-5
180,1,1,0,0,0,0,0,0,-10,-10,0
181,0,1,0,0,0,1,1,0,-10,-10,0
182,1,1,0,0,0,1,0,0,-10,-10,-5
183,1,1,0,0,0,0,1,0,-10,-10,-5
184,1,1,0,0,0,1,1,0,-5,-10,-5
185,1,1,0,0,0,1,0,0,-5,-10,-5
186,1,1,0,0,0,1,0,0,0,-10,0
187,1,1,0,0,0,1,1,0,5,-10,0
188,1,1,0,0,0,1,1,0,5,-10,0
189,1,1,0,0,0,0,1,0,5,-10,-5
190,1,1,0,0,0,1,1,0,5,-10,-5
191,1,1,0,1,0,1,1,0,5,-10,-5
192,1,0,0,1,1,1,1,0,0,-10,-5
193,1,0,0,1,1,1,0,0,-5,-10,-5
194,1,1,0,0,1,1,0,0,-5,-10,-10
195,1,1,0,1,0,1,0,0,-10,-10,-10
196,1,1,0,1,0,0,1,0,-15,-10,-10
197,1,1,0,1,0,1,1,0,-15,-10,-10
198,1,1,0,1,0,1,1,0,-15,-10,-10
199,1,0,0,0,0,0,1,0,-20,-10,-10
200,0,0,0,0,0,0,1,0,-20,-10,-10
201,0,1,0,0,0,0,1,0,-15,-10,-10
202,0,1,0,0,0,0,1,0,-20,-10,-10
203,0,1,0,0,0,0,1,0,-15,-10,-10
204,0,1,0,0,0,0,1,0,-15,-10,-10
205,0,1,0,0,0,0,1,0,-10,-10,-10
206,0,1,0,0,0,0,1,0,-10,-10,-10
207,0,1,0,0,0,0,1,0,-5,-10,-10
208,0,1,0,0,0,0,1,0,0,-5,-10
209,0,1,0,0,0,0,1,0,5,-10,-10
210,0,1,0,0,0,0,1,0,0,-5,-10
211,0,1,0,0,0,0,0,0,0,-10,-10
212,0,1,0,0,0,0,0,0,5,-5,-10
213,0,1,0,0,0,0,1,0,5,-5,-10
214,0,1,0,0,0,0,1,0,5,-5,-10
215,0,1,0,0,0,0,1,0,5,0,-10
216,0,1,0,0,0,0,0,0,10,0,-5
217,0,1,0,0,0,0,0,0,10,0,-5
218,0,1,1,0,0,0,0,0,10,5,-5
219,0,1,1,0,0,0,0,0,10,5,-5
220,0,1,1,0,0,0,0,0,10,5,-5
221,0,1,0,0,0,0,0,0,10,5,-5
222,0,1,0,0,0,0,0,0,10,5,0
223,0,1,0,0,0,0,0,0,10,5,-5
224,0,1,1,0,0,0,0,0,10,0,0
225,0,0,1,0,0,0,0,0,15,0,-5
226,0,0,1,0,0,0,0,0,20,0,0
227,0,0,0,0,0,0,0,0,15,0,-5
228,0,0,0,0,0,0,0,0,20,0,0
229,0,0,0,0,0,0,0,0,20,-5,-5
230,0,0,1,0,0,0,0,0,15,-5,-5
231,0,0,1,1,0,0,0,0,20,-5,0
232,0,0,1,0,1,0,0,1,20,-10,0
233,0,0,0,0,0,0,1,1,25,-5,0
234,0,0,0,0,0,0,0,1,20,-5,-5
235,0,0,0,0,0,0,0,0,20,-5,-5
236,0,0,0,0,0,0,0,0,15,-5,-5
237,0,1,0,0,0,0,0,0,10,-5,-10
238,0,1,0,0,0,0,0,0,10,-5,-5
239,0,1,0,0,0,0,1,0,5,-5,0
240,1,1,0,0,0,1,1,0,0,-5,-5
241,1,1,0,0,0,1,1,0,0,-5,-5
242,1,1,0,0,0,1,1,0,0,-5,0
243,1,1,0,0,0,1,1,0,-5,-10,0
244,1,1,0,0,0,1,1,0,0,-5,0
245,1,1,0,0,0,1,1,0,-5,-10,-5
246,1,1,0,0,0,1,1,0,0,-10,0
247,1,1,0,0,0,1,0,0,0,-10,0
248,1,1,0,0,0,1,1,0,0,-10,0
249,1,1,0,0,0,1,0,0,0,-10,0
250,1,1,0,0,0,1,1,0,5,-10,0
251,1,1,0,0,0,1,1,0,5,-10,0
252,1,1,0,0,0,1,1,0,5,-10,0
253,1,1,0,0,0,1,1,0,10,-10,0
254,1,1,0,0,0,1,1,0,10,-10,0
255,1,1,0,0,0,1,1,0,5,-10,0
256,1,1,0,0,0,1,1,0,5,-10,0
257,1,1,0,0,0,1,0,0,10,-10,0
258,1,1,0,0,0,1,1,0,0,-10,0
259,1,1,0,0,0,1,1,0,0,-10,0
260,1,1,0,0,0,1,1,0,0,-5,0
261,1,1,0,0,0,1,1,0,-5,-5,0
262,1,1,0,0,0,1,1,0,-5,-5,0
263,1,1,0,0,0,0,1,0,-5,-5,0
264,0,1,0,0,0,0,1,0,-10,-5,0
265,0,1,0,0,0,0,1,0,-10,-5,0
266,0,1,0,0,0,0,1,0,-10,-5,-5
267,0,1,0,0,0,0,1,0,-10,-10,0
268,0,1,0,1,0,0,1,0,-10,-10,0
269,0,1,0,0,0,0,1,0,-10,-10,0
270,0,1,0,1,0,0,1,0,-5,-10,0
271,0,1,0,1,0,0,1,0,0,-5,0
272,0,0,0,1,1,0,1,0,5,-5,0
273,0,1,0,1,0,0,1,0,5,-5,0
274,0,1,0,1,0,0,1,0,5,-5,0
275,0,0,0,1,1,0,1,0,10,-5,0
276,0,0,0,1,1,0,1,0,15,-5,5
277,0,0,0,1,1,0,1,0,15,-5,5
278,0,0,0,1,1,0,1,0,20,-5,10
279,0,0,0,1,1,0,1,1,20,0,10
280,0,0,0,1,0,0,1,1,20,0,10
281,0,0,0,1,1,0,1,1,25,0,10
282,0,0,0,1,1,0,1,1,25,-5,10
283,0,0,0,1,1,0,1,1,20,-10,10
284,0,0,0,1,0,0,1,1,20,-10,10
285,0,0,0,1,1,0,1,0,15,-15,10
286,0,0,0,1,0,0,1,0,20,-15,10
287,0,0,0,1,0,0,0,0,10,-15,10
288,0,0,0,1,1,0,1,0,10,-20,10
289,0,0,0,1,0,0,1,0,15,-25,10
290,0,0,0,1,0,0,1,0,15,-25,10
291,0,0,1,1,0,0,1,0,15,-20,10
292,-1,0,-1,-1,-1,-1,-1,1,25,-35,10
293,0,0,0,0,0,0,0,0,5,-35,5
294,0,0,0,0,0,0,0,0,10,-35,15
295,-1,0,-1,-1,-1,-1,-1,1,25,-40,10
296,-1,0,-1,-1,-1,-1,-1,1,30,-45,15
297,-1,0,-1,-1,-1,-1,-1,1,25,-45,15
298,-1,0,-1,-1,-1,-1,-1,1,30,-35,15
299,-1,0,-1,-1,-1,-1,-1,1,40,-45,15
300,-1,0,-1,-1,-1,-1,-1,1,20,-40,20
301,0,0,0,0,1,0,1,1,20,-30,15
302,-1,0,-1,-1,-1,-1,-1,1,35,-35,15
303,-1,0,-1,-1,-1,-1,-1,1,30,-35,5
304,0,0,1,0,0,0,1,1,20,-25,5
305,0,0,0,0,0,0,1,0,20,-20,5
306,0,0,0,0,0,0,1,0,15,-20,0
307,0,1,0,0,0,0,1,0,10,-15,5
308,0,1,0,0,0,0,1,0,5,-15,0
309,0,1,0,0,0,0,1,0,5,-10,5
310,0,1,0,0,0,0,1,0,-5,-10,0
311,0,1,0,0,0,0,1,0,-10,-5,5
312,0,1,0,0,0,0,1,0,-10,0,0
313,0,1,0,0,0,0,1,0,-10,0,0
314,0,1,0,0,0,0,1,0,-10,0,0
315,0,1,0,0,0,0,1,0,-10,0,0
316,0,1,0,1,0,0,0,0,-10,-5,0
317,0,0,0,1,1,0,0,0,-5,-5,0
318,0,1,0,1,0,0,0,0,0,-10,0
319,0,1,0,1,0,0,0,0,5,-10,5
320,0,1,0,1,0,0,0,0,5,-15,5
321,0,0,0,1,0,0,1,0,15,-15,5
322,0,0,0,1,0,0,1,0,15,-20,10
323,0,0,0,1,1,0,1,1,20,-20,10
324,0,0,0,1,1,0,1,1,25,-20,10
325,-1,0,-1,-1,-1,-1,-1,1,25,-20,10
326,0,0,0,1,1,0,1,1,25,-25,10
327,-1,0,-1,-1,-1,-1,-1,1,25,-25,10
328,0,0,0,1,0,0,1,1,20,-25,5
329,0,0,0,1,1,0,1,1,20,-20,5
330,0,0,0,1,1,0,1,0,10,-25,5
331,0,0,0,1,0,0,1,0,5,-25,0
332,0,0,0,0,0,0,1,0,10,-25,5
333,1,0,0,0,0,0,1,0,5,-25,5
334,0,0,0,0,0,0,1,0,0,-20,0
335,0,1,0,0,0,0,1,0,-5,-20,0
336,0,1,0,0,0,0,1,0,-5,-15,-5
337,0,1,0,0,0,0,1,0,0,-15,0
338,0,1,0,0,0,0,1,0,-5,-15,0
339,0,1,0,0,0,0,1,0,-5,-10,-5
340,0,1,0,0,0,0,1,0,-5,-10,-5
341,0,1,0,0,0,0,1,0,-5,-10,-5
342,0,1,0,0,0,0,1,0,0,0,-5
343,0,1,0,0,0,0,0,0,0,-5,-5
344,0,1,0,0,0,0,1,0,-5,-5,-5
345,0,1,0,0,0,0,1,0,-5,5,-5
346,0,1,0,0,0,0,0,0,-5,5,-10
347,0,1,0,0,0,0,0,0,-10,5,-10
348,0,1,0,0,0,0,0,0,-10,5,-10
349,0,1,0,1,0,0,0,0,-5,5,-10
350,0,1,0,0,0,0,0,0,-5,5,-5
351,0,1,0,1,0,0,0,0,0,5,-5
352,0,0,0,1,1,0,0,0,0,5,-10
353,0,0,0,1,1,0,0,0,5,5,-5
354,0,0,0,1,1,0,0,0,0,5,-10
355,0,0,0,1,1,0,0,0,5,5,-10
356,0,0,0,1,1,0,0,0,0,5,-10
357,0,1,0,1,0,0,0,0,0,10,-10
358,0,0,0,1,1,0,0,0,-5,10,-10
359,0,0,0,1,1,0,0,0,-5,10,-15
360,0,1,0,0,1,0,0,0,-10,10,-15
361,0,0,0,1,1,0,0,0,-10,10,-15
362,0,0,0,1,1,0,0,0,-10,10,-20
363,0,0,0,1,1,0,0,0,-15,10,-20
364,0,0,0,1,1,0,1,0,-15,10,-15
365,0,1,0,0,0,0,1,0,-10,10,-20
366,0,1,0,0,0,0,1,0,-15,10,-15
367,0,1,0,0,0,0,1,0,-15,10,-20
368,0,0,0,0,0,0,0,0,-15,15,-20
369,0,1,0,0,0,0,0,0,-15,15,-20
370,0,1,0,0,0,0,0,0,-15,15,-20
371,0,0,0,0,0,0,0,0,-15,10,-15
372,0,1,0,1,0,0,1,0,-15,10,-15
373,0,1,0,0,0,0,1,0,-15,0,-15
374,0,1,0,1,0,0,1,0,-15,-10,-15
375,0,1,0,1,0,0,1,0,-10,-15,-10
376,0,1,0,1,0,0,1,0,-5,-20,-10
377,0,1,0,1,0,0,1,0,-5,-20,-10
378,0,1,0,1,0,0,1,0,0,-25,-5
379,0,1,0,1,0,0,1,0,5,-20,0
380,0,0,0,1,1,0,1,0,0,-20,-5
381,0,1,0,0,0,0,1,0,0,-20,0
382,0,1,0,0,0,0,1,0,5,-20,0
383,0,0,0,1,0,0,1,0,5,-20,0
384,0,1,0,1,0,0,1,0,0,-20,0
385,0,1,0,1,0,0,1,0,-5,-15,-5
386,0,1,0,1,0,0,1,0,-10,-15,-5
387,0,1,0,1,0,0,1,0,-10,-15,-5
388,0,1,0,0,0,0,1,0,-10,-10,-5
389,0,1,0,0,0,0,1,0,-10,-5,-5
390,0,1,0,0,0,0,1,0,-10,0,-5
391,0,1,0,0,0,0,1,0,-10,0,-10
392,0,1,0,0,0,0,1,0,-15,5,-10
393,0,1,0,0,0,0,1,0,-15,5,-10
394,0,1,0,0,0,0,1,0,-15,5,-10
395,0,1,0,0,0,0,0,0,-10,5,-10
396,0,1,0,0,0,0,0,0,-15,10,-10
397,0,1,0,0,0,0,0,0,-15,10,-10
398,0,1,0,0,0,0,0,0,-10,10,-10
399,0,1,0,0,0,0,0,0,-15,10,-10
400,0,1,0,0,0,0,0,0,-15,10,-10
401,0,1,0,0,0,0,0,0,-15,10,-10
402,0,1,0,0,0,0,0,0,-10,10,-10
403,0,1,0,0,0,0,0,0,-10,10,-10
404,0,1,0,0,0,0,0,0,-15,10,-10
405,0,1,0,0,0,0,0,0,-15,10,-10
406,0,1,0,0,0,0,0,0,-15,10,-10
407,0,1,0,0,0,0,0,0,-15,10,-10
408,0,1,0,0,0,0,0,0,-15,10,-10
409,0,1,0,0,0,0,0,0,-10,5,-10
410,0,1,1,0,0,0,0,0,-10,10,-10
411,0,1,1,0,0,0,0,0,-10,5,-10
412,0,1,0,0,0,0,0,0,-15,5,-10
413,0,1,0,0,0,0,0,0,-10,5,-5
414,0,1,0,0,0,0,0,0,-10,5,-10
415,0,1,0,0,0,0,0,0,-5,5,-10
416,0,1,0,0,0,0,0,0,-5,5,-5
417,0,1,0,0,0,0,0,0,-5,5,-10
418,0,1,0,0,0,0,0,0,0,-5,-10
419,0,1,0,0,0,0,0,0,0,0,-5
420,0,1,0,0,0,0,0,0,5,0,-10
421,0,1,1,0,0,0,0,0,0,0,-10
422,0,1,1,0,0,0,0,0,0,-5,-10
423,0,1,0,0,0,0,1,0,0,-10,-10
424,0,1,0,0,0,0,1,0,0,-15,-10
425,0,1,0,0,0,0,1,0,-10,-15,-5
426,0,0,0,1,1,0,1,0,-10,-15,-5
427,0,0,0,1,1,0,1,0,-10,-15,-5
428,0,0,0,1,1,0,1,0,-10,-15,-5
429,0,0,0,1,1,0,1,0,-10,-20,0
430,0,0,0,1,1,0,1,0,-10,-20,0
431,0,0,0,1,1,0,1,0,-5,-20,0
432,0,1,0,1,0,0,1,0,-5,-20,5
433,0,0,0,1,1,0,1,0,0,-25,5
434,0,0,1,1,1,0,1,0,5,-25,5
435,0,0,1,1,1,0,1,0,5,-20,5
436,0,0,1,1,0,0,1,0,10,-20,10
437,0,0,0,1,1,0,1,0,15,-20,10
438,0,0,0,1,0,0,1,0,15,-20,10
439,0,0,0,1,1,0,1,0,20,-20,10
440,0,0,0,1,1,0,1,1,20,-20,15
441,0,0,0,1,1,0,1,1,25,-20,10
442,0,0,0,1,1,0,1,1,25,-20,10
443,-1,0,-1,-1,-1,-1,-1,1,25,-20,15
444,-1,0,-1,-1,-1,-1,-1,1,25,-20,10
445,0,0,0,1,0,0,1,0,20,-20,10
446,0,0,0,0,0,0,1,0,15,-15,10
447,0,0,0,0,0,0,1,0,10,-15,5
448,0,1,0,0,0,0,1,0,5,-15,5
449,0,1,0,0,0,0,1,0,5,-15,5
450,0,1,0,0,0,0,1,0,-5,-10,5
451,0,1,0,0,0,0,1,0,-10,-10,5
452,0,1,0,1,0,0,1,0,-10,-10,5
453,0,0,0,1,1,0,1,0,-15,-5,5
454,0,1,0,1,0,0,1,0,-15,0,0
455,0,1,0,1,0,0,1,0,-15,5,-5
456,0,1,0,1,0,0,1,0,-15,5,-5
457,0,1,0,1,0,0,1,0,-15,10,-10
458,0,1,1,1,0,0,1,0,-15,10,-10
459,0,1,1,1,0,0,0,0,-20,10,-10
460,0,1,1,0,0,0,0,0,-15,10,-10
461,0,0,0,0,0,0,0,0,-20,10,-10
462,0,1,0,0,0,0,0,0,-20,10,-10
463,0,0,0,0,0,0,0,0,-20,10,-10
464,0,1,0,0,0,0,0,0,-15,10,-10
465,0,1,0,0,0,0,0,0,-15,10,-10
466,0,1,1,0,0,0,0,0,-10,10,-10
467,0,1,1,0,0,0,0,0,-15,10,-10
468,0,1,0,0,0,0,0,0,-15,10,-10
469,0,1,0,0,0,0,0,0,-15,10,-10
470,0,1,0,0,0,0,0,0,-10,5,-10
471,0,1,0,1,0,0,0,0,-15,5,-10
472,0,0,0,1,1,0,0,0,-15,5,-10
473,0,1,0,0,0,0,0,0,-10,5,-15
474,0,1,1,1,0,0,0,0,-10,5,-15
475,0,1,1,0,0,0,0,0,-20,5,-15
476,0,1,1,1,0,0,0,0,-10,5,-15
477,0,1,1,0,0,0,0,0,-15,5,-10
478,0,1,1,0,0,0,0,0,-15,5,-15
479,0,1,1,0,0,0,0,0,-15,10,-15
480,0,1,1,0,0,0,0,0,-15,10,-10
481,0,0,1,0,0,0,0,0,-20,10,-15
482,0,0,1,0,0,0,0,0,-20,10,-15
483,0,1,1,0,0,0,0,0,-15,5,-10
484,0,1,1,0,0,0,0,0,-15,5,-10
485,0,1,1,0,0,0,0,0,-15,5,-10
486,0,1,1,0,0,0,0,0,-10,5,-15
487,0,1,1,0,0,0,0,0,-15,5,-10
488,0,1,1,0,0,0,0,0,-15,5,-10
489,0,1,0,0,0,0,0,0,-10,5,-10
490,0,1,0,0,0,0,0,0,-10,5,-15
491,0,1,0,0,0,0,0,0,-15,5,-15
492,0,1,0,0,0,0,0,0,-10,5,-10
493,0,1,0,0,0,0,0,0,-10,5,-15
494,0,1,0,0,0,0,0,0,-10,5,-10
495,0,1,0,0,0,0,0,0,-10,5,-15
496,0,1,0,1,0,0,0,0,-10,5,-15
497,0,1,0,0,0,0,0,0,-10,5,-10
498,0,1,1,0,0,0,0,0,-10,5,-10
499,0,1,1,0,0,0,0,0,-10,5,-10
500,0,1,1,0,0,0,0,0,-10,5,-10
501,0,1,0,0,0,0,0,0,-10,5,-15
502,0,1,0,1,0,0,0,0,-10,5,-10
503,0,1,0,1,0,0,0,0,-10,5,-10
504,0,1,0,1,0,0,0,0,-10,5,-10
505,0,1,0,1,0,0,0,0,-10,5,-10
506,0,0,0,1,1,0,0,0,-10,5,-10
507,0,0,0,1,1,0,0,0,-5,5,-10
508,0,0,0,1,1,0,0,0,-10,5,-10
509,0,1,0,1,0,0,0,0,-5,5,-5
510,0,1,0,1,0,0,0,0,-5,5,-5
511,0,1,0,1,0,0,0,0,-5,5,-5
512,0,1,0,0,0,0,0,0,-5,0,-5
513,0,1,1,1,0,0,0,0,-10,0,-5
514,0,1,1,1,0,0,0,0,-10,0,-5
515,0,1,0,0,0,0,0,0,-10,0,-5
516,0,1,0,1,0,0,0,0,-10,-5,-5
517,0,1,0,0,0,0,0,0,-10,-5,-5
518,0,1,0,0,0,0,0,0,-10,-5,-5
519,0,1,0,0,0,0,0,0,-10,-5,-10
520,0,1,0,0,0,0,0,0,-10,-5,-5
521,1,1,0,0,0,0,0,0,-10,-5,-5
522,1,1,0,0,0,0,1,0,-10,-10,-5
523,1,1,0,1,0,1,1,0,-10,-10,-5
