Speed,Yaw,RPM,Gear,Fuel
184.63,-6.31,719.15,4,13.78
185.32,-6.30,720.51,4,13.78
185.98,-6.30,724.30,4,13.77
186.62,-6.31,726.26,4,13.77
187.24,-6.31,729.09,4,13.77
185.62,-6.31,707.54,4,13.77
185.07,-6.31,710.71,4,13.77
185.01,-6.32,716.71,4,13.77
185.39,-6.32,724.78,4,13.76
186.03,-6.32,725.92,4,13.76
186.74,-6.31,727.04,4,13.76
187.43,-6.30,729.29,4,13.76
188.10,-6.30,731.70,4,13.75
188.73,-6.30,735.03,4,13.75
189.35,-6.30,738.44,4,13.75
189.97,-6.31,741.48,4,13.75
190.60,-6.30,744.19,4,13.74
191.24,-6.30,746.56,4,13.74
191.91,-6.29,747.25,4,13.74
192.56,-6.29,749.91,4,13.74
193.20,-6.29,752.90,4,13.73
193.85,-6.28,756.04,4,13.73
194.49,0.00,759.25,4,13.73
195.12,0.00,760.96,4,13.72
195.74,-0.01,762.04,4,13.72
196.37,-0.01,763.61,4,13.72
197.04,-0.01,765.44,4,13.72
197.73,-0.02,767.56,4,13.71
198.44,-0.02,769.89,4,13.71
199.16,-0.02,772.28,4,13.71
199.90,-0.01,774.72,4,13.71
200.64,-0.01,777.25,4,13.70
201.39,-0.01,779.97,4,13.70
202.13,-0.01,782.73,4,13.70
202.87,-0.01,785.53,4,13.70
203.58,-0.01,788.38,4,13.69
204.28,-0.01,791.25,4,13.69
204.96,-0.01,794.06,4,13.69
205.62,-0.01,796.75,4,13.68
206.27,-0.02,799.34,4,13.68
206.92,-0.02,801.85,4,13.68
207.55,-0.02,804.32,4,13.68
208.19,-0.02,806.66,4,13.67
208.83,-0.03,808.98,4,13.67
209.47,-0.03,811.29,4,13.67
210.12,-0.03,813.60,4,13.67
209.73,-0.03,671.47,5,13.67
209.23,-0.03,660.55,5,13.67
208.99,-0.03,679.49,5,13.66
209.58,-0.03,680.73,5,13.66
210.18,-0.03,682.16,5,13.66
210.78,-0.03,683.97,5,13.66
211.37,-0.02,685.99,5,13.65
211.95,-0.02,687.99,5,13.65
212.51,-0.02,689.91,5,13.65
213.07,-0.03,691.75,5,13.65
213.63,-0.03,693.54,5,13.64
214.18,-0.03,695.30,5,13.64
214.72,-0.03,697.05,5,13.64
215.27,-0.03,698.78,5,13.64
215.81,-0.03,700.49,5,13.63
216.36,-0.03,702.18,5,13.63
216.90,-0.03,703.87,5,13.63
217.44,-0.03,705.56,5,13.63
217.99,-0.03,707.26,5,13.62
218.53,-0.03,708.96,5,13.62
219.07,-0.03,710.67,5,13.62
219.61,-0.03,712.37,5,13.62
220.14,-0.03,714.07,5,13.61
220.67,-0.02,715.77,5,13.61
221.20,-0.02,717.46,5,13.61
221.72,-0.02,719.13,5,13.61
222.24,-0.02,720.80,5,13.60
222.76,-0.02,722.45,5,13.60
223.27,-0.02,724.09,5,13.60
223.79,-0.02,725.72,5,13.60
224.29,-0.02,727.34,5,13.59
224.80,-0.02,728.95,5,13.59
225.31,-0.02,730.54,5,13.59
225.81,-0.02,732.13,5,13.59
226.31,-0.02,733.72,5,13.58
226.81,-0.02,735.31,5,13.58
227.31,-0.02,736.88,5,13.58
227.81,-0.02,738.46,5,13.57
228.30,-0.02,740.01,5,13.57
228.79,-0.02,741.56,5,13.57
229.28,-0.02,743.11,5,13.57
229.76,-0.02,744.65,5,13.56
230.25,-0.02,746.19,5,13.56
230.73,-0.02,747.71,5,13.56
231.20,-0.01,749.23,5,13.56
231.68,-0.01,750.73,5,13.55
232.16,-0.01,752.23,5,13.55
232.63,-0.01,753.72,5,13.55
233.10,-0.01,755.21,5,13.55
233.57,-0.01,756.68,5,13.54
234.04,-0.01,758.17,5,13.54
234.51,-0.01,759.65,5,13.54
234.98,-0.01,761.12,5,13.54
235.44,-0.00,762.58,5,13.53
235.91,-0.00,764.04,5,13.53
236.37,-0.00,765.51,5,13.53
236.83,0.00,766.95,5,13.52
237.30,0.00,768.38,5,13.52
237.76,0.01,769.83,5,13.52
238.22,0.01,771.30,5,13.52
238.67,0.00,772.75,5,13.51
239.13,0.00,774.09,5,13.51
239.59,-0.00,775.49,5,13.51
240.05,-0.00,776.87,5,13.51
240.51,-0.00,778.31,5,13.50
240.97,-0.00,779.78,5,13.50
241.43,-0.00,781.25,5,13.50
241.89,-0.00,782.71,5,13.50
242.35,-0.00,784.18,5,13.49
242.80,-0.00,785.63,5,13.49
243.26,-0.00,787.08,5,13.49
243.72,0.00,788.53,5,13.48
244.17,0.00,789.98,5,13.48
244.63,0.01,791.42,5,13.48
245.09,0.01,792.86,5,13.48
245.55,0.01,794.30,5,13.47
246.01,0.02,795.73,5,13.47
246.48,0.02,797.11,5,13.47
246.92,0.02,801.63,5,13.47
247.43,0.01,800.67,5,13.46
247.81,0.01,815.07,5,13.46
248.41,0.00,805.31,5,13.46
248.88,-0.00,812.42,5,13.45
249.45,-0.01,808.00,5,13.45
249.96,-0.01,812.71,5,13.45
249.68,-0.02,703.04,6,13.45
249.26,-0.02,690.69,6,13.45
249.08,-0.01,710.57,6,13.45
249.62,-0.01,710.62,6,13.45
250.13,-0.01,712.90,6,13.44
250.66,-0.00,713.63,6,13.44
251.17,-0.00,715.47,6,13.44
251.70,0.00,716.58,6,13.44
252.21,0.00,717.87,6,13.43
252.73,0.01,719.31,6,13.43
253.23,0.01,720.14,6,13.43
253.72,0.02,721.86,6,13.42
254.20,0.03,723.63,6,13.42
254.67,0.04,724.20,6,13.42
255.11,0.05,726.20,6,13.42
255.56,0.06,726.31,6,13.41
255.97,0.07,728.43,6,13.41
256.37,0.09,728.22,6,13.41
256.75,0.10,730.35,6,13.41
257.11,0.12,729.88,6,13.40
257.44,0.13,731.92,6,13.40
257.74,0.16,732.21,6,13.40
258.01,0.17,733.80,6,13.40
258.24,0.19,735.46,6,13.39
253.85,0.18,703.62,6,13.39
248.42,0.16,701.32,6,13.39
244.69,0.16,669.86,6,13.39
240.81,0.16,680.93,6,13.39
236.14,0.16,666.04,6,13.39
231.57,0.14,712.77,5,13.39
227.97,0.13,687.65,5,13.39
224.31,0.10,718.58,5,13.39
219.20,0.08,682.82,5,13.39
215.46,0.05,691.75,5,13.39
212.34,0.02,681.83,5,13.39
211.24,-0.02,683.49,5,13.39
210.68,-0.10,686.06,5,13.39
210.86,-0.17,686.31,5,13.39
211.49,-0.18,687.49,5,13.38
212.08,-0.18,689.30,5,13.38
212.65,-0.16,692.46,5,13.38
213.25,-0.14,693.43,5,13.37
213.87,-0.13,694.20,5,13.37
211.26,-0.13,663.36,5,13.37
210.02,-0.12,674.75,5,13.37
206.15,-0.11,660.18,5,13.37
203.05,-0.10,637.04,5,13.37
